Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover;Bad Destination
890;19;-14796.29;0;477.6664;477.6664;28.09802;412.6664;412.6664;45.85183;17;9;450;340;-10000;-586.288;-5000
891;20;-4649.984;0;867.0005;867.0005;33.34618;631.6665;631.6665;45.11904;26;14;700;520;-2000;-869.9841;-3000
892;21;-9965.716;0;419.3332;419.3332;23.29629;598;598;42.71429;18;14;700;360;-6000;-525.7163;-4500
893;19;-10669.03;0;232.6666;232.6666;25.85184;293.0001;293.0001;41.85715;9;7;350;180;-6000;-699.0312;-4500
894;13;-8300.159;0;31;31;6.199999;92.49994;92.49994;46.24997;5;2;100;100;-4000;-1000.158;-3500
895;9;-1557.527;0;175.3332;175.3332;25.0476;154.4998;154.4998;30.89997;7;5;250;140;0;-447.527;-1500
896;24;-7371.955;0;778.3334;778.3334;31.13334;856.666;856.666;42.8333;25;20;1000;500;-4000;-871.9546;-4000
897;33;-12497.36;0;862.9998;862.9998;31.96295;1139.999;1139.999;45.59996;27;25;1250;540;-8000;-787.361;-5500
898;13;-5356.607;0;85.33325;85.33325;17.06665;52.49998;52.49998;26.24999;5;2;100;100;0;-1556.607;-4000
899;15;-4414.822;0;718.667;718.667;42.27453;324.6667;324.6667;36.07408;17;9;450;340;-2000;-704.8216;-2500
900;11;-7437.629;0;111;111;18.50001;64.33336;64.33336;21.44445;6;3;150;120;-4000;-707.6274;-3000
901;21;-8900.35;0;648.6667;648.6667;25.94667;1131.5;1131.5;56.575;25;20;1000;500;-4000;-900.3509;-5500
902;21;-6320.874;0;467.9998;467.9998;33.42855;353.4998;353.4998;39.27776;14;9;450;280;-2000;-1050.874;-4000
903;25;-11623.7;0;702.3331;702.3331;29.26388;719.1664;719.1664;42.30391;24;17;850;480;-8000;-453.7004;-4500
904;13;-1624.573;0;266.0001;266.0001;22.16667;267.1667;267.1667;29.68519;12;9;450;240;0;-814.5731;-1500
905;13;-5125.437;0;276.3333;276.3333;25.12121;298.1664;298.1664;49.6944;11;6;300;220;-2000;-1145.436;-2500
906;18;-13450.44;0;450.6664;450.6664;32.19046;438.333;438.333;43.83331;14;10;500;280;-8000;-730.4396;-5500
907;18;-14844.74;0;395.6666;395.6666;30.43589;350.3335;350.3335;50.04764;13;7;350;260;-10000;-954.7373;-4500
908;14;-5880.229;0;149.3333;149.3333;16.59259;116.6666;116.6666;29.16665;9;4;200;180;-2000;-760.2286;-3500
909;29;-19368.31;0;535.9997;535.9997;25.52379;658.6662;658.6662;38.74507;21;17;850;420;-14000;-638.3077;-6000
910;24;-14327.12;0;350.0001;350.0001;16.66667;742.1668;742.1668;43.65687;21;17;850;420;-10000;-597.1238;-5000
911;23;-17046.48;0;546.6666;546.6666;30.37037;480.6663;480.6663;43.69693;18;11;550;360;-12000;-456.4864;-5500
912;17;-9847.96;0;336.6667;336.6667;25.89744;227.3334;227.3334;32.4762;13;7;350;260;-6000;-457.9609;-4000
913;14;-9398.688;0;312.6667;312.6667;28.42424;255;255;36.42858;11;7;350;220;-6000;-468.6906;-3500
914;14;-9024.862;0;185.6666;185.6666;16.87878;316.6668;316.6668;39.58335;11;8;400;220;-6000;-644.8632;-3000
915;15;-13066.79;0;53.33335;53.33335;17.77778;29.6667;29.6667;29.6667;3;1;50;60;-6000;-1176.788;-6000
916;12;-10576.72;0;111;111;11.1;324.6668;324.6668;81.16669;10;4;200;200;-6000;-976.722;-4000
917;15;-9843.224;0;359.3332;359.3332;29.94443;261.333;261.333;43.55551;12;6;300;240;-6000;-383.2235;-4000
918;19;-18031.77;0;581.3329;581.3329;44.71791;307.9995;307.9995;51.33325;13;6;300;260;-12000;-591.7695;-6000
919;12;-4664.718;0;344.3332;344.3332;26.48717;263.3333;263.3333;32.91666;13;8;400;260;-2000;-824.7185;-2500
920;10;-3769.992;0;90.33331;90.33331;12.90476;202.3332;202.3332;40.46664;7;5;250;140;-2000;-659.9918;-1500
921;14;-10479.71;0;108.3333;108.3333;10.83333;199.3334;199.3334;28.4762;10;7;350;200;-8000;-529.7144;-2500
922;16;-8637.057;0;128.9999;128.9999;16.12499;94.50003;94.50003;23.62501;8;4;200;160;-4000;-997.057;-4000
923;11;-4136.615;0;292.3336;292.3336;29.23336;202.3333;202.3333;33.72223;10;6;300;200;-2000;-636.6149;-2000
924;11;-9184.081;0;91.00001;91.00001;13;110.3334;110.3334;27.58335;7;4;200;140;-6000;-524.0809;-3000
925;13;-7300.555;0;273.3334;273.3334;30.37038;252.5;252.5;42.08334;9;6;300;180;-4000;-780.555;-3000
926;20;-7150.092;0;522.6665;522.6665;29.03703;457.8334;457.8334;38.15279;18;12;600;360;-4000;-1110.093;-3000
927;28;-13487.31;0;1286.666;1286.666;40.20832;1586.834;1586.834;56.67264;32;28;1400;640;-8000;-527.3115;-7000
928;33;-17927.79;0;1044.333;1044.333;30.71568;1432.166;1432.166;46.1989;34;31;1550;680;-12000;-657.7887;-7500
929;8;-2203.069;0;64.33334;64.33334;12.86667;89.66676;89.66676;89.66676;5;1;50;100;0;-853.0687;-1500
930;25;-11408.64;0;545.3332;545.3332;36.35555;515.1666;515.1666;46.83332;15;11;550;300;-6000;-758.6385;-5500
931;7;-1515.561;0;76.33333;76.33333;12.72222;113.3333;113.3333;37.77776;6;3;150;120;0;-1285.561;-500
932;14;-8539.246;0;217.6667;217.6667;18.13889;194.1666;194.1666;32.3611;12;6;300;240;-6000;-579.2465;-2500
933;20;-20637.46;0;303.6665;303.6665;33.74073;244.6668;244.6668;48.93336;9;5;250;180;-14000;-1067.465;-6000
934;15;-13950.13;0;137.6666;137.6666;27.53333;98.49995;98.49995;32.83332;5;3;150;100;-8000;-700.1331;-5500
935;40;-28903.09;0;1226.333;1226.333;32.27192;1611.332;1611.332;53.71107;38;30;1500;760;-22000;-663.088;-8500
936;12;-4018.271;0;156.3335;156.3335;26.05558;185.6669;185.6669;46.41672;6;4;200;120;0;-838.2707;-3500
937;16;-18627.57;0;134.6667;134.6667;26.93333;25.33336;25.33336;25.33336;5;1;50;100;-12000;-777.5666;-6000
938;18;-10181.01;0;269.9998;269.9998;29.99998;276.8331;276.8331;39.54758;9;7;350;180;-6000;-711.0129;-4000
939;12;-2023.454;0;222;222;24.66667;123.1667;123.1667;30.79167;9;4;200;180;0;-903.4539;-1500
940;13;-6029.163;0;243.9999;243.9999;24.39999;176.8335;176.8335;35.3667;10;5;250;200;-4000;-479.164;-2000
941;9;-4111.954;0;82.99993;82.99993;11.85713;54.66666;54.66666;18.22222;7;3;150;140;-2000;-901.9539;-1500
942;13;-5241.439;0;345.9999;345.9999;38.44444;288.5;288.5;57.7;9;5;250;180;-2000;-671.4385;-3000
943;18;-13760.14;0;214.3333;214.3333;17.86111;268.8333;268.8333;29.87037;12;9;450;240;-10000;-450.1393;-4000
944;13;-6242.864;0;85.66669;85.66669;21.41667;53.00003;53.00003;26.50001;4;2;100;80;-2000;-1422.864;-3000
945;28;-22961.36;0;465.3334;465.3334;25.85185;433.4998;433.4998;36.12498;18;12;600;360;-18000;-421.3627;-5500
946;15;-5403.379;0;609.3331;609.3331;46.87177;411.1664;411.1664;45.68515;13;9;450;260;-2000;-1113.38;-3000
947;18;-14629.31;0;170.6666;170.6666;21.33333;154.6665;154.6665;38.66663;8;4;200;160;-8000;-989.308;-6000
948;33;-16399.61;0;877.9999;877.9999;26.60606;1278.499;1278.499;49.17304;33;26;1300;660;-12000;-859.6063;-5500
949;20;-5165.067;0;277.0001;277.0001;17.3125;579.4997;579.4997;48.29164;16;12;600;320;-2000;-585.0676;-3500
950;9;-1758.598;0;325.6666;325.6666;25.05127;114.1667;114.1667;28.54166;13;4;200;260;0;-718.598;-1500
951;12;-6063.684;0;262.3333;262.3333;20.17949;293.9999;293.9999;48.99998;13;6;300;260;-4000;-623.6839;-2000
952;15;-9372.623;0;454;454;37.83333;348.1665;348.1665;49.73807;12;7;350;240;-6000;-462.623;-3500
953;16;-1810.393;0;547.3333;547.3333;26.06349;737.666;737.666;49.17773;21;15;750;420;0;-480.3928;-2500
954;15;-15050.89;0;34.33335;34.33335;17.16667;7.666668;7.666668;7.666668;2;1;50;40;-8000;-1140.886;-6000
955;10;-7023.929;0;125.3334;125.3334;17.90477;136.6666;136.6666;45.55554;7;3;150;140;-4000;-813.9284;-2500
956;15;-12118.34;0;451.6663;451.6663;34.74356;549.6663;549.6663;49.96967;13;11;550;260;-8000;-428.338;-4500
957;16;-9827.091;0;267.9999;267.9999;22.33333;273;273;30.33333;12;9;450;240;-6000;-517.0911;-4000
958;34;-20872.98;0;646.6665;646.6665;22.29885;1427.166;1427.166;52.85799;29;27;1350;580;-14000;-802.9805;-8000
959;9;-5507.547;0;209.3333;209.3333;34.88887;48.33331;48.33331;48.33331;6;1;50;120;-2000;-677.5474;-3000
960;11;-4629.833;0;238.3332;238.3332;23.83332;126.4999;126.4999;31.62497;10;4;200;200;-2000;-529.8329;-2500
961;17;-7196.861;0;392.6668;392.6668;23.09805;632.3336;632.3336;39.52085;17;16;800;340;-6000;-836.8604;-1500
962;15;-5085.003;0;367;367;22.9375;351.8333;351.8333;50.26189;16;7;350;320;-2000;-755.003;-3000
963;8;-2228.997;0;145.3332;145.3332;29.06664;72.16664;72.16664;36.08332;5;2;100;100;0;-928.9968;-1500
964;12;-1686.685;0;255.6667;255.6667;23.24243;206.3333;206.3333;34.38889;11;6;300;220;0;-706.6848;-1500
965;16;-12018.27;0;437.3333;437.3333;48.59259;192.3334;192.3334;64.11112;9;3;150;180;-6000;-848.2736;-5500
966;20;-9774.229;0;261;261;21.75;209.3333;209.3333;34.88889;12;6;300;240;-6000;-814.2281;-3500
967;13;-7553.582;0;276.3333;276.3333;21.25641;217.5;217.5;31.07143;13;7;350;260;-4000;-1163.581;-3000
968;16;-7669.758;0;510.6666;510.6666;30.03921;588.9998;588.9998;58.89998;17;10;500;340;-4000;-1009.758;-3500
969;30;-22318.54;0;558.6664;558.6664;31.03702;671.666;671.666;47.97614;18;14;700;360;-14000;-878.5413;-8500
970;18;-11090.42;0;314.9999;314.9999;26.24999;287.3333;287.3333;41.04761;12;7;350;240;-6000;-680.4229;-5000
971;13;-4021.575;0;202.6667;202.6667;18.42425;132.1667;132.1667;22.02778;11;6;300;220;-2000;-541.5753;-2000
972;16;-8392.75;0;176.9999;176.9999;16.0909;278.8333;278.8333;34.85416;11;8;400;220;-4000;-1012.751;-4000
973;30;-12877.3;0;604.9999;604.9999;27.49999;852.6666;852.6666;47.37037;22;18;900;440;-8000;-1217.299;-5000
974;13;-8900.057;0;158;158;19.75;155.3333;155.3333;25.88889;8;6;300;160;-6000;-360.0556;-3000
975;18;-14856.92;0;466.6668;466.6668;46.66668;331.6667;331.6667;41.45833;10;8;400;200;-10000;-456.9195;-5000
976;11;-2668.973;0;140.6667;140.6667;20.09524;50.66666;50.66666;16.88889;7;3;150;140;0;-958.9731;-2000
977;13;-7800.97;0;402.333;402.333;30.9487;417.1661;417.1661;41.71661;13;10;500;260;-6000;-560.9696;-2000
978;25;-10581.48;0;645.9998;645.9998;32.29999;561.6663;561.6663;37.44442;20;15;750;400;-6000;-1231.481;-4500
979;13;-16267.24;0;112.6666;112.6666;16.09523;96.66682;96.66682;96.66682;7;1;50;140;-10000;-1457.242;-5000
980;28;-20153.17;0;749.6666;749.6666;27.76543;969.8331;969.8331;53.87962;27;18;900;540;-14000;-593.17;-7000
981;16;-12079.39;0;113;113;12.55555;191.9999;191.9999;38.39999;9;5;250;180;-8000;-509.3932;-4000
982;21;-4717.047;0;768.333;768.333;29.55127;879.9995;879.9995;46.31576;26;19;950;520;-2000;-687.0468;-3500
983;10;-2214.006;0;92.33334;92.33334;11.54167;182.5;182.5;30.41667;8;6;300;160;0;-674.0058;-2000
984;12;-6406.146;0;135.6666;135.6666;22.6111;93.00005;93.00005;23.25001;6;4;200;120;-4000;-726.1461;-2000
985;14;-8238.457;0;190.9999;190.9999;17.36363;218.1666;218.1666;31.16666;11;7;350;220;-4000;-1308.457;-3500
986;23;-11294.93;0;653.6665;653.6665;25.14102;845.9997;845.9997;46.99998;26;18;900;520;-8000;-714.9269;-4000
987;15;-9178.686;0;222.3333;222.3333;27.79166;210.8334;210.8334;30.11906;8;7;350;160;-6000;-1188.685;-2500
988;15;-11479.78;0;266.6666;266.6666;24.24242;185.1666;185.1666;30.86111;11;6;300;220;-8000;-499.7826;-3500
989;17;-4020.764;0;576.6663;576.6663;33.92155;669.8328;669.8328;55.8194;17;12;600;340;0;-960.7646;-4000
990;18;-17021.8;0;83.66669;83.66669;16.73334;93.00006;93.00006;31.00002;5;3;150;100;-10000;-771.7978;-6500
991;10;-1717.828;0;231.3333;231.3333;23.13333;98.66663;98.66663;32.88888;10;3;150;200;0;-567.8282;-1500
992;17;-4560.722;0;303.9999;303.9999;16.88889;382.1667;382.1667;29.39743;18;13;650;360;-2000;-570.7219;-3000
993;12;-4423.849;0;103;103;14.71429;120.5001;120.5001;24.10001;7;5;250;140;-2000;-813.8493;-2000
994;17;-17576.54;0;150;150;37.49999;106.6666;106.6666;53.33331;4;2;100;80;-10000;-1256.545;-6500
995;15;-10414.51;0;221.6666;221.6666;27.70832;171.4999;171.4999;34.29999;8;5;250;160;-6000;-824.5079;-4000
996;20;-4553.769;0;641.3334;641.3334;27.88406;839.6663;839.6663;46.64813;23;18;900;460;-2000;-413.7686;-3500
997;17;-9371.053;0;176.6667;176.6667;25.2381;168.3334;168.3334;33.66668;7;5;250;140;-4000;-761.0532;-5000
998;15;-4693.229;0;129;129;11.72727;153.3333;153.3333;30.66665;11;5;250;220;-2000;-663.2285;-2500
999;12;-4710.232;0;165.3333;165.3333;20.66666;181.1666;181.1666;36.23331;8;5;250;160;-2000;-620.2314;-2500
1000;15;-7835.387;0;188.9998;188.9998;23.62498;124.3332;124.3332;31.08331;8;4;200;160;-4000;-695.3868;-3500
1001;9;-2325.484;0;156.6667;156.6667;19.58334;154.1667;154.1667;38.54166;8;4;200;160;0;-685.4836;-2000
1002;15;-13344.25;0;123.6667;123.6667;24.73334;61.33333;61.33333;20.44444;5;3;150;100;-8000;-594.254;-5000
1003;22;-10984.13;0;685.3331;685.3331;38.07406;408.8331;408.8331;40.88331;18;10;500;360;-6000;-844.1345;-5000
1004;17;-5750.786;0;269.3332;269.3332;19.23809;315.6665;315.6665;35.07406;14;9;450;280;-4000;-480.7853;-2000
1005;14;-10372.02;0;64.00001;64.00001;9.142859;54.33334;54.33334;18.11111;7;3;150;140;-6000;-662.0247;-4000
1006;16;-10627.62;0;97.33335;97.33335;13.90476;46.16668;46.16668;23.08334;7;2;100;140;-6000;-867.6171;-4000
1007;11;-2835.35;0;116.6667;116.6667;16.66667;94.50005;94.50005;23.62501;7;4;200;140;0;-675.3503;-2500
1008;16;-8872.77;0;296.3332;296.3332;24.69443;311.4998;311.4998;38.93748;12;8;400;240;-6000;-512.7706;-3000
1009;14;-8710.065;0;211;211;26.37499;116.8335;116.8335;29.20836;8;4;200;160;-4000;-1070.065;-4000
1010;16;-5658.971;0;653.3335;653.3335;43.55556;289.3332;289.3332;41.33331;15;7;350;300;-2000;-808.9714;-3500
1011;25;-11568.17;0;654.6667;654.6667;27.27778;745.9999;745.9999;49.73333;24;15;750;480;-8000;-798.1698;-4000
1012;16;-9853.465;0;268.3331;268.3331;26.83331;197.1665;197.1665;32.86108;10;6;300;200;-6000;-353.4644;-4000
1013;16;-7675.043;0;159.6667;159.6667;13.30556;251.6667;251.6667;35.95238;12;7;350;240;-4000;-765.0434;-3500
1014;15;-9859.608;0;282;282;25.63636;327.8334;327.8334;40.97917;11;8;400;220;-6000;-979.6086;-3500
1015;28;-14948.6;0;345.9999;345.9999;21.62499;567.4996;567.4996;37.83331;16;15;750;320;-8000;-1018.602;-7000
1016;14;-2261.59;0;153.6667;153.6667;13.9697;133.6666;133.6666;26.73331;11;5;250;220;0;-731.5898;-2000
1017;17;-4919.231;0;776.3336;776.3336;40.85966;795.0004;795.0004;56.78574;19;14;700;380;-2000;-999.231;-3000
1018;32;-5128.908;0;917.6666;917.6666;25.49074;1427.833;1427.833;44.61977;36;32;1600;720;-2000;-448.9087;-5000
1019;19;-10328.22;0;420.0001;420.0001;24.70589;405.3332;405.3332;45.03702;17;9;450;340;-6000;-618.2164;-4500
1020;19;-8676.413;0;493.6667;493.6667;30.85417;450.3333;450.3333;56.29167;16;8;400;320;-4000;-1396.414;-4000
1021;19;-12645.42;0;351.6667;351.6667;29.30556;537.4997;537.4997;48.86361;12;11;550;240;-8000;-935.4215;-4500
1022;16;-4759.677;0;223.3334;223.3334;27.91667;275.5;275.5;39.35714;8;7;350;160;-2000;-769.6766;-2500
1023;9;-1580.982;0;183.6667;183.6667;26.2381;174.3333;174.3333;43.58331;7;4;200;140;0;-920.9816;-1000
1024;10;-5698.266;0;126.3334;126.3334;25.26668;60.6666;60.6666;60.6666;5;1;50;100;-2000;-848.2649;-3000
1025;20;-22141.05;0;460.6667;460.6667;35.4359;410.6664;410.6664;37.33331;13;11;550;260;-18000;-451.0518;-4500
1026;10;-6302.08;0;147.3333;147.3333;24.55555;122.8332;122.8332;30.70831;6;4;200;120;-4000;-622.0789;-2000
1027;17;-5024.771;0;514.3333;514.3333;34.28889;437.6667;437.6667;43.76667;15;10;500;300;-2000;-824.7713;-3000
1028;11;-7163.763;0;102.6666;102.6666;12.83333;17.99999;17.99999;17.99999;8;1;50;160;-4000;-873.7629;-2500
1029;19;-9112.217;0;224.3333;224.3333;16.02381;449.3333;449.3333;40.84848;14;11;550;280;-6000;-942.217;-3000
1030;11;-6697.757;0;302.9999;302.9999;27.54544;390.3332;390.3332;55.76189;11;7;350;220;-4000;-767.7579;-2500
1031;20;-16783.63;0;435.3333;435.3333;33.48717;473.4998;473.4998;47.34998;13;10;500;260;-12000;-543.6307;-5000
1032;9;-4535.724;0;34.66667;34.66667;6.933333;88.16669;88.16669;29.3889;5;3;150;100;-2000;-785.7233;-2000
1033;11;-2443.529;0;355.9999;355.9999;27.38461;178.8333;178.8333;29.80556;13;6;300;260;0;-503.5288;-2500
1034;14;-6381.629;0;355.6668;355.6668;29.6389;303.8333;303.8333;30.38333;12;10;500;240;-4000;-621.6287;-2500
1035;17;-9555.493;0;375.6665;375.6665;28.89742;288.9997;288.9997;41.28567;13;7;350;260;-6000;-665.4923;-3500
1036;9;-4335.921;0;252.3333;252.3333;22.93939;89.9999;89.9999;44.99995;11;2;100;220;-2000;-655.9213;-2000
1037;11;-7199.009;0;264.9999;264.9999;37.85713;271.3332;271.3332;54.26664;7;5;250;140;-4000;-1089.008;-2500
1038;21;-17327.47;0;481.9999;481.9999;32.13333;551.8331;551.8331;61.31479;15;9;450;300;-12000;-577.4639;-5500
1039;21;-7830.659;0;186.3333;186.3333;14.33333;247.4999;247.4999;35.35713;13;7;350;260;-4000;-940.6586;-3500
1040;17;-9970.756;0;228.3333;228.3333;32.61904;73.49997;73.49997;36.74998;7;2;100;140;-4000;-1210.756;-5000
1041;18;-13815.75;0;181.3333;181.3333;16.48485;311.8331;311.8331;38.97913;11;8;400;220;-10000;-435.7463;-4000
1042;18;-14300.19;0;199.6665;199.6665;19.96666;204.6667;204.6667;29.2381;10;7;350;200;-10000;-350.193;-4500
1043;15;-10633.85;0;228;228;19;213.6666;213.6666;30.5238;12;7;350;240;-6000;-723.8517;-4500
1044;18;-17551.07;0;337;337;25.92308;165.5;165.5;27.58333;13;6;300;260;-12000;-611.0676;-5500
1045;19;-13816.23;0;299.0001;299.0001;24.91667;382.3336;382.3336;47.79171;12;8;400;240;-10000;-956.2328;-3500
1046;17;-6289.521;0;326;326;17.15789;812.1663;812.1663;54.14442;19;15;750;380;-4000;-919.5221;-2500
1047;21;-11051.5;0;479.3331;479.3331;28.19606;605.3329;605.3329;43.23807;17;14;700;340;-8000;-591.4952;-3500
1048;18;-10707.21;0;329.6666;329.6666;25.35897;240.1666;240.1666;34.30951;13;7;350;260;-6000;-1317.213;-4000
1049;19;-11336.9;0;339.9999;339.9999;22.66666;299.3333;299.3333;37.41666;15;8;400;300;-6000;-1036.896;-5000
1050;34;-13446.34;0;977;977;27.13889;1387.166;1387.166;44.74728;36;31;1550;720;-8000;-716.3383;-7000
1051;19;-12116.93;0;774.9999;774.9999;45.58823;687.833;687.833;57.31942;17;12;600;340;-8000;-556.9258;-4500
1052;22;-8768.77;0;374.6667;374.6667;19.7193;704.1662;704.1662;44.01039;19;16;800;380;-6000;-448.7693;-3500
1053;31;-19846.14;0;722.3332;722.3332;24.07777;1416.166;1416.166;52.45058;30;27;1350;600;-14000;-296.1458;-7500
1054;16;-12153.4;0;571.3334;571.3334;38.08889;231.1665;231.1665;38.52775;15;6;300;300;-8000;-753.3977;-4000
1055;17;-13456.78;0;725.6667;725.6667;42.68628;484.8329;484.8329;40.40274;17;12;600;340;-8000;-896.7753;-5500
1056;16;-6971.182;0;172.6667;172.6667;21.58333;77.16669;77.16669;25.72223;8;3;150;160;-2000;-781.1807;-4500
1057;12;-11645.53;0;158;158;39.50001;139.9998;139.9998;46.66661;4;3;150;80;-6000;-1375.528;-4500
1058;14;-11526.19;0;303.6668;303.6668;25.30557;124.9999;124.9999;41.66662;12;3;150;240;-8000;-916.1853;-3000
1059;24;-13835.24;0;489.3329;489.3329;25.75436;433.4995;433.4995;39.40905;19;11;550;380;-8000;-1265.238;-5500
1060;31;-10301.75;0;690.6666;690.6666;21.58333;1144.333;1144.333;40.86904;32;28;1400;640;-8000;-341.7489;-4000
1061;15;-3368.854;0;402.3332;402.3332;25.14582;407.8333;407.8333;33.98611;16;12;600;320;-2000;-788.8539;-1500
1062;13;-5995.645;0;179.6667;179.6667;19.96297;280.3334;280.3334;46.72224;9;6;300;180;-4000;-475.6441;-2000
1063;19;-11508.16;0;352.3335;352.3335;23.4889;510.1665;510.1665;42.51387;15;12;600;300;-8000;-408.1565;-4000
1064;18;-5826.612;0;513.6664;513.6664;24.46031;523.8334;523.8334;37.41668;21;14;700;420;-4000;-446.6127;-2500
1065;22;-15546.54;0;592.333;592.333;29.61665;455.9998;455.9998;35.07691;20;13;650;400;-12000;-596.543;-4000
1066;13;-12083.08;0;127.3333;127.3333;18.19047;19.66667;19.66667;19.66667;7;1;50;140;-8000;-773.077;-3500
1067;9;-5077.043;0;56.33333;56.33333;11.26667;73.16668;73.16668;36.58334;5;2;100;100;-2000;-777.0428;-2500
1068;11;-5119.581;0;97.99994;97.99994;10.88888;62.16671;62.16671;31.08335;9;2;100;180;-2000;-899.5808;-2500
1069;18;-8667.449;0;254.9999;254.9999;19.61538;425.3332;425.3332;47.25924;13;9;450;260;-4000;-877.4484;-4500
1070;13;-4636.867;0;254.3332;254.3332;31.79165;93.49991;93.49991;23.37498;8;4;200;160;-2000;-496.8668;-2500
1071;17;-10060.65;0;274.3333;274.3333;22.86111;235.3332;235.3332;47.06664;12;5;250;240;-6000;-1050.654;-3500
1072;15;-5556.449;0;70.33334;70.33334;10.04762;173;173;28.83334;7;6;300;140;-2000;-496.4481;-3500
1073;12;-8018.138;0;37.66666;37.66666;9.416665;135.9998;135.9998;45.33327;4;3;150;80;-4000;-748.1375;-3500
1074;19;-19201.78;0;294.3333;294.3333;29.43333;430.3331;430.3331;61.47615;10;7;350;200;-12000;-1251.781;-6500
1075;16;-14517.9;0;425.3333;425.3333;35.44444;476.8331;476.8331;52.98146;12;9;450;240;-10000;-707.903;-4500
1076;18;-10702.81;0;211.3333;211.3333;21.13333;186.6667;186.6667;31.11112;10;6;300;200;-6000;-702.8097;-4500
1077;21;-16360.4;0;624.3333;624.3333;32.85965;588.3333;588.3333;45.25641;19;13;650;380;-12000;-890.3985;-4500
1078;13;-10841.59;0;247.3331;247.3331;35.33331;242.1664;242.1664;48.43327;7;5;250;140;-6000;-731.5917;-4500
1079;16;-10653.41;0;404.0001;404.0001;33.66668;301.6667;301.6667;43.09524;12;7;350;240;-6000;-1243.407;-4000
1080;11;-4974.708;0;197.3333;197.3333;19.73333;122.6667;122.6667;30.66667;10;4;200;200;-2000;-874.7072;-2500
1081;26;-10786.3;0;735.9999;735.9999;33.45454;1237.666;1237.666;58.93648;22;21;1050;440;-6000;-776.2959;-5500
1082;14;-3943.972;0;384.3333;384.3333;25.62222;378.8333;378.8333;34.43939;15;11;550;300;-2000;-293.9722;-2500
1083;30;-14032.14;0;828.0001;828.0001;29.57143;865.8334;865.8334;45.57018;28;19;950;560;-10000;-542.1407;-5000
1084;14;-5269.617;0;374.6666;374.6666;26.7619;386.833;386.833;48.35413;14;8;400;280;-2000;-449.6172;-3500
1085;11;-5359.438;0;115.6667;115.6667;28.91667;0;0;NaN;4;0;0;80;0;-939.4379;-4500
1086;19;-10147.8;0;480.6663;480.6663;32.04442;429.333;429.333;39.03027;15;11;550;300;-6000;-997.7969;-4000
1087;13;-8934.327;0;77.66668;77.66668;15.53334;78.16669;78.16669;19.54167;5;4;200;100;-4000;-734.3267;-4500
1088;13;-14186.73;0;88.33337;88.33337;22.08334;0;0;NaN;4;0;0;80;-8000;-1266.731;-5000
1089;18;-15605.81;0;669.6666;669.6666;47.83332;528.1666;528.1666;58.68518;14;9;450;280;-10000;-835.8126;-5500
1090;10;-3319.337;0;118.3333;118.3333;19.72221;21;21;21;6;1;50;120;0;-989.3369;-2500
1091;14;-8624.334;0;229.6665;229.6665;20.87878;174.3333;174.3333;34.86667;11;5;250;220;-4000;-1094.333;-4000
1092;17;-4684.788;0;262.3333;262.3333;20.17948;310.1666;310.1666;31.01666;13;10;500;260;-2000;-444.7872;-3000
1093;14;-4567.861;0;352.3332;352.3332;29.3611;317.6665;317.6665;39.70831;12;8;400;240;-2000;-707.8611;-2500
1094;16;-10665.24;0;485.333;485.333;44.12118;327.6663;327.6663;54.61104;11;6;300;220;-6000;-685.237;-4500
1095;13;-6683.017;0;432.6665;432.6665;43.26665;38.16666;38.16666;38.16666;10;1;50;200;-2000;-933.0176;-4000
1096;14;-6120.607;0;176;176;19.55555;122.3333;122.3333;30.58332;9;4;200;180;-2000;-1000.607;-3500
1097;12;-6411.379;0;314.3333;314.3333;34.92592;139.3333;139.3333;34.83332;9;4;200;180;-2000;-791.3795;-4000
1098;17;-10893;0;596.3333;596.3333;39.75555;275.8333;275.8333;55.16666;15;5;250;300;-4000;-1442.996;-6000
1099;24;-7097.154;0;445.3331;445.3331;23.43858;645.8329;645.8329;40.36456;19;16;800;380;-4000;-777.1533;-3500
1100;19;-3422.78;0;447.3334;447.3334;26.31373;674.6665;674.6665;48.19046;17;14;700;340;-2000;-462.7797;-2000
1101;19;-9080.024;0;233.3333;233.3333;19.44444;208.3333;208.3333;34.72221;12;6;300;240;-4000;-1120.026;-4500
1102;20;-8319.819;0;592.9996;592.9996;37.06248;634.1666;634.1666;52.84722;16;12;600;320;-4000;-1239.819;-4000
1103;16;-11460.8;0;61.66666;61.66666;10.27778;73;73;24.33333;6;3;150;120;-6000;-730.8018;-5000
1104;14;-5102.149;0;288.6666;288.6666;22.20513;363.1664;363.1664;36.31664;13;10;500;260;-4000;-362.1482;-1500
1105;24;-13510.34;0;444.9998;444.9998;23.42104;505.6663;505.6663;33.71109;19;15;750;380;-8000;-640.3422;-6000
1106;11;-4046.617;0;68.66669;68.66669;9.809526;117.5;117.5;29.37499;7;4;200;140;0;-1386.617;-3000
1107;13;-6121.198;0;303.6667;303.6667;33.74075;259.3333;259.3333;37.04761;9;7;350;180;-2000;-651.1977;-4000
1108;12;-6275.599;0;126.6666;126.6666;18.09523;37.49996;37.49996;37.49996;7;1;50;140;-2000;-965.5986;-3500
