Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover;Bad Destination
2588;10;-2499.816;0;320.3331;320.3331;40.04164;167.3332;167.3332;33.46664;8;5;250;160;0;-909.8159;-2000
2589;9;-2952.023;0;442.3331;442.3331;40.2121;30.33336;30.33336;30.33336;11;1;50;220;0;-722.0229;-2500
2590;8;-1748.727;0;182.3334;182.3334;20.25927;104.6667;104.6667;34.88889;9;3;150;180;0;-1078.727;-1000
2591;9;-2497.076;0;180.6666;180.6666;25.80951;73.83334;73.83334;36.91667;7;2;100;140;0;-1237.076;-1500
2592;8;-4898.029;0;98.33335;98.33335;14.04762;0;0;NaN;7;0;0;140;-2000;-1038.028;-2000
2593;7;-3005.987;0;42.66668;42.66668;21.33334;0;0;NaN;2;0;0;40;0;-1045.987;-2000
2594;8;-1290.516;0;205;205;22.77778;69.00002;69.00002;23.00001;9;3;150;180;0;-620.516;-1000
2595;9;-2393.366;0;331.6666;331.6666;33.16666;162.6665;162.6665;40.66662;10;4;200;200;0;-793.3662;-2000
2596;10;-4114.326;0;455.3331;455.3331;41.39392;0;0;NaN;11;0;0;220;0;-834.327;-3500
2597;8;-1511.635;0;59.00003;59.00003;9.833338;69.8333;69.8333;34.91665;6;2;100;120;0;-731.6346;-1000
2598;10;-1775.826;0;329.6665;329.6665;27.47221;424.4999;424.4999;47.16665;12;9;450;240;0;-965.8256;-1500
2599;12;-1943.837;0;373.6667;373.6667;28.74359;286.4999;286.4999;35.81249;13;8;400;260;0;-603.8368;-2000
2600;10;-1350.054;0;75.66669;75.66669;10.80953;185.3333;185.3333;30.88889;7;6;300;140;0;-790.0544;-1000
2601;12;-3320.893;0;244.3333;244.3333;30.54166;294.9998;294.9998;42.14282;8;7;350;160;0;-1330.893;-2500
2602;7;-2197.434;0;191.9999;191.9999;19.19999;48.49996;48.49996;48.49996;10;1;50;200;0;-947.434;-1500
2603;14;-2182.858;0;348.6666;348.6666;23.24444;320.6666;320.6666;35.62962;15;9;450;300;0;-932.8579;-2000
2604;7;-2317.342;0;268.0001;268.0001;26.80001;118.5;118.5;39.5;10;3;150;200;0;-1167.342;-1500
2605;10;-2230.195;0;131.0001;131.0001;21.83334;125.1666;125.1666;31.29166;6;4;200;120;0;-550.195;-2000
2606;7;-2519.374;0;210.3333;210.3333;35.05555;79.49989;79.49989;39.74995;6;2;100;120;0;-739.3734;-2000
2607;12;-1001.664;0;363.9999;363.9999;33.0909;262.6665;262.6665;43.77776;11;6;300;220;0;-1021.664;-500
2608;9;-2383.89;0;144.3333;144.3333;24.05554;104.6666;104.6666;34.88887;6;3;150;120;0;-653.8904;-2000
2609;8;-1925.331;0;246.6666;246.6666;30.83332;89.83324;89.83324;44.91662;8;2;100;160;0;-685.3311;-1500
2610;9;-3078.612;0;282.6667;282.6667;31.40741;50.16662;50.16662;50.16662;9;1;50;180;0;-1308.613;-2000
2611;9;-2037.653;0;377.6666;377.6666;37.76665;167.3333;167.3333;55.77778;10;3;150;200;0;-887.6531;-1500
2612;9;-2314.833;0;209.6667;209.6667;26.20834;0;0;NaN;8;0;0;160;0;-974.8337;-1500
2613;8;-417.2723;0;241.3334;241.3334;24.13334;199;199;33.16667;10;6;300;200;0;-417.2723;-500
2614;9;-1847.786;0;371.0002;371.0002;37.10001;100.3334;100.3334;50.16668;10;2;100;200;0;-647.7855;-1500
2615;7;-2902.337;0;75.00002;75.00002;15;0;0;NaN;5;0;0;100;0;-1002.337;-2000
2616;9;-3471.486;0;98.00001;98.00001;19.6;114.8333;114.8333;38.27777;5;3;150;100;0;-1221.486;-2500
2617;7;-2515.295;0;244.6666;244.6666;30.58333;64.33323;64.33323;64.33323;8;1;50;160;0;-725.2947;-2000
2618;7;-4189.411;0;2;2;2;0;0;NaN;1;0;0;20;0;-1209.411;-3000
2619;10;-3842.68;0;217.9999;217.9999;36.33332;156.3333;156.3333;52.1111;6;3;150;120;0;-1612.68;-2500
2620;10;-2428.937;0;160;160;22.85714;16.49999;16.49999;16.49999;7;1;50;140;0;-1118.937;-1500
2621;7;-2866.455;0;275.9999;275.9999;39.42856;207.833;207.833;51.95825;7;4;200;140;0;-706.4554;-2500
2622;7;-5064.272;0;78.66669;78.66669;19.66667;0;0;NaN;4;0;0;80;-2000;-1144.273;-2000
2623;10;-3630.269;0;369.0002;369.0002;30.75001;98.33334;98.33334;19.66667;12;5;250;240;0;-1120.269;-3000
2624;9;-2084.591;0;311.3334;311.3334;31.13334;209.1666;209.1666;41.83332;10;5;250;200;0;-534.5906;-2000
2625;7;-2617.803;0;112.3333;112.3333;16.04762;35.66668;35.66668;35.66668;7;1;50;140;0;-1307.803;-1500
2626;9;-701.5095;0;393.9998;393.9998;28.14285;333.3335;333.3335;41.66669;14;8;400;280;0;-381.5095;-1000
2627;14;-3425.022;0;501.6668;501.6668;31.35418;495.5001;495.5001;61.93751;16;8;400;320;0;-645.0221;-3500
2628;12;-3041.506;0;255.3333;255.3333;19.64102;476.6669;476.6669;59.58336;13;8;400;260;0;-701.5066;-3000
2629;8;-2558.967;0;442.6667;442.6667;36.88889;58.66659;58.66659;58.66659;12;1;50;240;0;-848.9672;-2000
2630;9;-2401.168;0;79.33333;79.33333;15.86667;121.6667;121.6667;30.41668;5;4;200;100;0;-701.1681;-2000
2631;10;-3728.617;0;207.3333;207.3333;25.91666;76;76;38;8;2;100;160;0;-988.6178;-3000
2632;7;-2256.918;0;203.3333;203.3333;25.41667;67.33325;67.33325;33.66663;8;2;100;160;0;-1016.918;-1500
2633;7;-4436.222;0;34.66669;34.66669;11.55556;0;0;NaN;3;0;0;60;0;-1996.222;-2500
2634;7;-1205.055;0;162.3333;162.3333;27.05554;118.3332;118.3332;39.44441;6;3;150;120;0;-475.0547;-1000
2635;7;-2292.506;0;82.00003;82.00003;20.50001;59.66672;59.66672;29.83336;4;2;100;80;0;-972.5066;-1500
2636;8;-1384.568;0;200.6666;200.6666;25.08333;125.3334;125.3334;41.77779;8;3;150;160;0;-694.5682;-1000
2637;9;-4748.861;0;117.6667;117.6667;19.61112;0;0;NaN;6;0;0;120;-2000;-868.861;-2000
2638;6;-3005.652;0;84.66669;84.66669;21.16667;0;0;NaN;4;0;0;80;0;-1085.652;-2000
2639;7;-618.5685;0;88.33331;88.33331;17.66666;63.33333;63.33333;31.66667;5;2;100;100;0;-818.5685;0
2640;7;-1808.537;0;65.00004;65.00004;13.00001;31.6667;31.6667;31.6667;5;1;50;100;0;-958.5369;-1000
2641;10;-4975.994;0;225.3332;225.3332;32.19046;49.33332;49.33332;24.66666;7;2;100;140;0;-1715.993;-3500
2642;10;-2731.274;0;322.6664;322.6664;32.26664;115.6667;115.6667;38.55557;10;3;150;200;0;-1081.274;-2000
2643;8;-2725.585;0;135.0001;135.0001;22.50001;146.9999;146.9999;48.99997;6;3;150;120;0;-1495.585;-1500
2644;9;-1241.672;0;188.3334;188.3334;17.12121;140.1666;140.1666;35.04166;11;4;200;220;0;-661.6718;-1000
2645;10;-3264.91;0;145.3333;145.3333;24.22222;104.8333;104.8333;34.94444;6;3;150;120;0;-1034.91;-2500
2646;7;-2964.936;0;89.33334;89.33334;17.86667;0;0;NaN;5;0;0;100;0;-1064.936;-2000
2647;9;-3398.2;0;195.6666;195.6666;21.74074;238.8332;238.8332;39.80554;9;6;300;180;-2000;-378.1996;-1500
2648;8;-1573.139;0;63.33333;63.33333;10.55556;62.83334;62.83334;20.94444;6;3;150;120;0;-843.1389;-1000
2649;10;-2223.262;0;79.99999;79.99999;16;97.66669;97.66669;24.41667;5;4;200;100;0;-1023.262;-1500
2650;10;-2343.991;0;359.3333;359.3333;29.94444;42.5;42.5;21.25;12;2;100;240;0;-683.9908;-2000
2651;7;-1684.697;0;195.6666;195.6666;32.6111;49.66662;49.66662;49.66662;6;1;50;120;0;-854.6969;-1000
2652;7;-1730.636;0;52.66665;52.66665;13.16666;33.00002;33.00002;33.00002;4;1;50;80;0;-860.6362;-1000
2653;9;-2189.514;0;248.3333;248.3333;31.04166;104.6666;104.6666;34.88886;8;3;150;160;0;-499.5139;-2000
2654;8;-2085.133;0;100.6667;100.6667;20.13334;52.83336;52.83336;26.41668;5;2;100;100;0;-785.1331;-1500
2655;10;-2666.864;0;249.3332;249.3332;35.61903;224.8332;224.8332;56.2083;7;4;200;140;0;-1006.864;-2000
2656;13;-1242.628;0;319.3333;319.3333;24.5641;381.1666;381.1666;38.11666;13;10;500;260;0;-502.6278;-1500
2657;9;-2391.207;0;304.3334;304.3334;33.81482;181.1667;181.1667;36.23333;9;5;250;180;0;-821.207;-2000
2658;12;-3555.999;0;278.6665;278.6665;23.22221;376.3331;376.3331;47.04164;12;8;400;240;-2000;-695.9987;-1500
2659;10;-3999.679;0;46.33335;46.33335;11.58334;51.16662;51.16662;51.16662;4;1;50;80;0;-1129.679;-3000
2660;11;-1940.269;0;412.9998;412.9998;34.41665;248.1667;248.1667;41.36111;12;6;300;240;0;-480.2687;-2000
2661;7;-2737.575;0;106.3333;106.3333;26.58334;16.66666;16.66666;16.66666;4;1;50;80;0;-867.5751;-2000
2662;7;-2134.149;0;177;177;19.66666;0;0;NaN;9;0;0;180;0;-814.1493;-1500
2663;15;-1820.496;0;421.0003;421.0003;26.31252;528.4999;528.4999;48.04545;16;11;550;320;0;-690.4957;-2000
2664;9;-2411.174;0;68.33332;68.33332;8.541665;36.5;36.5;18.25;8;2;100;160;0;-1171.174;-1500
2665;7;-4209.257;0;58.99995;58.99995;29.49998;0;0;NaN;2;0;0;40;0;-1249.257;-3000
2666;8;-3489.229;0;113.3334;113.3334;28.33335;30.6667;30.6667;30.6667;4;1;50;80;0;-1119.23;-2500
2667;8;-1919.449;0;160.6667;160.6667;17.85186;77.66669;77.66669;38.83334;9;2;100;180;0;-699.4495;-1500
2668;8;-2462.421;0;195.6666;195.6666;24.45832;70.33334;70.33334;35.16667;8;2;100;160;0;-722.4209;-2000
2669;9;-1962.855;0;154.6667;154.6667;17.18519;291.1665;291.1665;48.52775;9;6;300;180;0;-942.8553;-1500
2670;11;-4246.81;0;406.3331;406.3331;40.63331;118.9998;118.9998;59.49991;10;2;100;200;0;-1046.81;-3500
2671;8;-2663.552;0;108;108;18;58.5;58.5;29.25;6;2;100;120;0;-883.5519;-2000
2672;10;-2881.924;0;131;131;21.83333;57.50004;57.50004;28.75002;6;2;100;120;0;-1101.924;-2000
2673;8;-3051.171;0;103.6666;103.6666;25.91666;0;0;NaN;4;0;0;80;0;-1131.171;-2000
2674;9;-3584.673;0;226.3335;226.3335;32.33335;28.50002;28.50002;28.50002;7;1;50;140;0;-1274.673;-2500
2675;12;-2641.204;0;656.9997;656.9997;46.92855;400.3331;400.3331;44.48146;14;9;450;280;0;-871.2041;-2500
2676;10;-4733.197;0;155.3333;155.3333;25.88888;43.99998;43.99998;43.99998;6;1;50;120;0;-1403.197;-3500
2677;8;-1695.243;0;171.6666;171.6666;21.45833;26.50001;26.50001;26.50001;8;1;50;160;0;-905.2432;-1000
2678;8;-2291.136;0;84.66669;84.66669;14.11112;81.16669;81.16669;27.05556;6;3;150;120;0;-1061.136;-1500
2679;7;-1357.055;0;152.6667;152.6667;21.80952;77.49998;77.49998;38.74999;7;2;100;140;0;-597.0546;-1000
2680;11;-2370.073;0;285.6667;285.6667;28.56668;169.4999;169.4999;42.37498;10;4;200;200;0;-770.0734;-2000
2681;9;-1527.475;0;175.3333;175.3333;19.48148;295.8332;295.8332;59.16665;9;5;250;180;0;-457.4753;-1500
2682;8;-3123.512;0;198.9998;198.9998;33.16664;0;0;NaN;6;0;0;120;0;-743.5119;-2500
2683;12;-2631.439;0;512.3331;512.3331;39.41024;400.8327;400.8327;50.10409;13;8;400;260;0;-791.4386;-2500
2684;8;-2474.956;0;244.3333;244.3333;30.54167;169.9999;169.9999;42.49998;8;4;200;160;0;-1334.956;-1500
2685;7;-2877;0;70.66669;70.66669;23.55556;97.66661;97.66661;48.83331;3;2;100;60;0;-1037;-2000
2686;9;-5024.409;0;40.66668;40.66668;20.33334;52.99994;52.99994;52.99994;2;1;50;40;0;-1614.408;-3500
2687;10;-2023.557;0;252.6666;252.6666;28.07407;269.5;269.5;44.91666;9;6;300;180;0;-503.5576;-2000
2688;8;-3673.823;0;76.33337;76.33337;19.08334;47.49997;47.49997;47.49997;4;1;50;80;0;-1303.823;-2500
2689;9;-3377.281;0;130.3334;130.3334;32.58334;24.33334;24.33334;24.33334;4;1;50;80;0;-1007.281;-2500
2690;7;-2658.56;0;220.3335;220.3335;36.72224;49.49996;49.49996;49.49996;6;1;50;120;0;-828.56;-2000
2691;6;-1912.918;0;39.00001;39.00001;7.800002;17.66666;17.66666;17.66666;5;1;50;100;0;-1062.918;-1000
2692;10;-1887.488;0;249.6665;249.6665;24.96665;109.8334;109.8334;27.45834;10;4;200;200;0;-787.4879;-1500
2693;13;-3285.201;0;217.0001;217.0001;21.70001;261.5;261.5;43.58333;10;6;300;200;0;-1285.201;-2500
2694;8;-2169.427;0;149.6667;149.6667;18.70834;73.83336;73.83336;36.91668;8;2;100;160;0;-929.4274;-1500
2695;7;-2216.932;0;118.3333;118.3333;19.72222;22.33333;22.33333;22.33333;6;1;50;120;0;-886.9321;-1500
2696;8;-3313.363;0;133.9998;133.9998;33.49996;0;0;NaN;4;0;0;80;0;-893.3633;-2500
2697;8;-2119.858;0;64.33332;64.33332;12.86666;58.83334;58.83334;19.61111;5;3;150;100;0;-869.8587;-1500
2698;7;-4010.057;0;324.6669;324.6669;81.16672;0;0;NaN;4;0;0;80;0;-1090.057;-3000
2699;6;-1831.565;0;49.99998;49.99998;9.999997;44.50001;44.50001;22.25;5;2;100;100;0;-1031.565;-1000
2700;10;-1613.026;0;392.3332;392.3332;39.23331;162.8331;162.8331;40.70828;10;4;200;200;0;-513.0261;-1500
2701;10;-2641.664;0;250.6667;250.6667;31.33334;213.6666;213.6666;42.73332;8;5;250;160;0;-1051.663;-2000
2702;8;-2257.53;0;71.66668;71.66668;10.2381;132.6665;132.6665;44.22218;7;3;150;140;0;-1047.529;-1500
2703;11;-1707.722;0;249.3333;249.3333;22.66666;316.3331;316.3331;52.72218;11;6;300;220;0;-727.7219;-1500
2704;9;-2444.846;0;233.6666;233.6666;33.38094;67.16669;67.16669;33.58334;7;2;100;140;0;-684.8465;-2000
2705;8;-4582.218;0;138.6666;138.6666;27.73332;51.50001;51.50001;25.75;5;2;100;100;-2000;-782.2167;-2000
2706;11;-4249.294;0;259.9999;259.9999;43.33332;162.1667;162.1667;54.05556;6;3;150;120;0;-1019.294;-3500
2707;9;-3850.694;0;371.0002;371.0002;53.00003;17.5;17.5;17.5;7;1;50;140;0;-1040.695;-3000
2708;6;-1659.581;0;46.99999;46.99999;7.833332;39.16666;39.16666;19.58333;6;2;100;120;0;-879.5812;-1000
2709;7;-3056.67;0;74.66665;74.66665;10.66666;38.33332;38.33332;38.33332;7;1;50;140;0;-1246.67;-2000
2710;20;-4355.826;0;830.9998;830.9998;29.67856;1099;1099;45.79168;28;24;1200;560;-2000;-1115.827;-3000
2711;8;-2177.552;0;84.66669;84.66669;8.466669;29.16666;29.16666;14.58333;10;2;100;200;0;-977.5519;-1500
2712;9;-3818.768;0;262.3332;262.3332;43.7222;19.66667;19.66667;19.66667;6;1;50;120;0;-1488.768;-2500
2713;7;-3272.348;0;78.66666;78.66666;13.11111;30.66669;30.66669;30.66669;6;1;50;120;0;-1442.348;-2000
2714;8;-2195.746;0;19.66667;19.66667;4.916667;82;82;27.33333;4;3;150;80;0;-925.7458;-1500
2715;8;-1934.216;0;165.3334;165.3334;23.61906;129.1668;129.1668;32.2917;7;4;200;140;0;-774.2158;-1500
2716;8;-1658.298;0;203;203;29.00001;121.3333;121.3333;40.44444;7;3;150;140;0;-448.2982;-1500
2717;9;-4332.655;0;74.33329;74.33329;18.58332;96.33334;96.33334;48.16667;4;2;100;80;0;-1512.655;-3000
2718;7;-1612.097;0;153.6666;153.6666;19.20832;164.3333;164.3333;32.86666;8;5;250;160;0;-522.0966;-1500
2719;18;-757.3912;0;757.9998;757.9998;34.45454;822.4995;822.4995;43.28944;22;19;950;440;0;-647.3912;-1500
2720;7;-3044.063;0;61;61;20.33333;22;22;22;3;1;50;60;0;-1154.063;-2000
2721;12;-1365.413;0;558.6667;558.6667;32.86275;533.8335;533.8335;59.31483;17;9;450;340;0;-655.4134;-1500
2722;10;-1576.416;0;405.3333;405.3333;31.17949;264.8333;264.8333;44.13889;13;6;300;260;0;-636.4163;-1500
2723;11;-1494.176;0;277;277;25.18182;199.6666;199.6666;39.93332;11;5;250;220;0;-464.1763;-1500
2724;10;-4268.363;0;155.6667;155.6667;31.13335;108.1666;108.1666;54.08328;5;2;100;100;0;-968.3635;-3500
2725;7;-1526.917;0;125.6667;125.6667;20.94444;94.83328;94.83328;47.41664;6;2;100;120;0;-746.9171;-1000
2726;9;-1719.923;0;195.6667;195.6667;21.74074;148.5;148.5;29.7;9;5;250;180;0;-649.923;-1500
2727;8;-5441.163;0;113.6667;113.6667;22.73333;74.00002;74.00002;37.00001;5;2;100;100;-2000;-1141.162;-2500
2728;7;-2819.434;0;48.33335;48.33335;12.08334;45.99998;45.99998;45.99998;4;1;50;80;0;-949.4346;-2000
2729;9;-1338.198;0;122.3334;122.3334;13.59259;78.00004;78.00004;26.00001;9;3;150;180;0;-668.198;-1000
2730;7;-1847.382;0;211.3333;211.3333;35.22222;63.33332;63.33332;31.66666;6;2;100;120;0;-567.3822;-1500
2731;8;-3827.504;0;104;104;13;101.8334;101.8334;25.45834;8;4;200;160;-2000;-687.5038;-1500
2732;9;-3920.017;0;195.6666;195.6666;48.91666;26.50003;26.50003;26.50003;4;1;50;80;0;-1050.017;-3000
2733;9;-2311.301;0;191.6665;191.6665;38.33331;169.1666;169.1666;42.29164;5;4;200;100;0;-1111.301;-1500
2734;9;-2957.818;0;56.66668;56.66668;11.33334;35.50001;35.50001;35.50001;5;1;50;100;0;-1107.818;-2000
2735;7;-1815.124;0;161.6667;161.6667;32.33334;111.6666;111.6666;37.2222;5;3;150;100;0;-565.1235;-1500
2736;7;-1276.658;0;165.3332;165.3332;23.61903;97.33336;97.33336;24.33334;7;4;200;140;0;-616.6579;-1000
2737;8;-1885.407;0;265.9998;265.9998;33.24998;24.33334;24.33334;24.33334;8;1;50;160;0;-595.4075;-1500
2738;10;-3462.519;0;301.9999;301.9999;37.74999;150.1667;150.1667;50.05556;8;3;150;160;0;-1272.519;-2500
2739;10;-2147.281;0;308.3331;308.3331;23.71793;246.4998;246.4998;41.08331;13;6;300;260;0;-707.2813;-2000
2740;11;-2683.222;0;182.6667;182.6667;20.2963;220.3334;220.3334;55.08335;9;4;200;180;0;-1063.222;-2000
2741;11;-2977.545;0;264.3332;264.3332;29.37036;276.833;276.833;46.13884;9;6;300;180;0;-957.5451;-2500
2742;11;-2449.912;0;377.6665;377.6665;26.97618;115.1667;115.1667;23.03334;14;5;250;280;0;-979.9122;-2000
2743;8;-3552.095;0;55.33332;55.33332;13.83333;0;0;NaN;4;0;0;80;0;-1132.095;-2500
2744;14;-1142.164;0;531.9999;531.9999;31.29411;598.6664;598.6664;54.42422;17;11;550;340;0;-532.1639;-1500
2745;6;-1786.306;0;81.6667;81.6667;16.33334;74.49999;74.49999;37.25;5;2;100;100;0;-986.3054;-1000
2746;8;-1817.069;0;186.3333;186.3333;23.29167;78.66671;78.66671;26.22224;8;3;150;160;0;-627.0692;-1500
2747;8;-2172.954;0;200;200;25;0;0;NaN;8;0;0;160;0;-832.9542;-1500
2748;8;-1178.624;0;133;133;19;157.6667;157.6667;39.41666;7;4;200;140;0;-518.6235;-1000
2749;7;-1586.813;0;141.3333;141.3333;23.55556;77.66669;77.66669;25.8889;6;3;150;120;0;-856.8135;-1000
2750;10;-1442.241;0;351.3334;351.3334;35.13334;309.5003;309.5003;61.90006;10;5;250;200;0;-892.2407;-1000
2751;8;-1886.801;0;217.9999;217.9999;31.14284;45.50001;45.50001;22.75;7;2;100;140;0;-626.8006;-1500
2752;9;-1416.127;0;271.6665;271.6665;27.16665;164.1665;164.1665;41.04162;10;4;200;200;0;-816.1269;-1000
2753;12;-2540.057;0;324.9998;324.9998;36.1111;259.1664;259.1664;43.1944;9;6;300;180;0;-1020.057;-2000
2754;13;-1802.062;0;396.3331;396.3331;26.42221;455.3332;455.3332;50.59258;15;9;450;300;0;-552.062;-2000
2755;7;-3405.073;0;126.3333;126.3333;31.58332;74.66662;74.66662;37.33331;4;2;100;80;0;-1085.072;-2500
2756;9;-2789.214;0;293.9999;293.9999;32.66665;54.16671;54.16671;27.08335;9;2;100;180;0;-1069.214;-2000
2757;19;159.3216;0;644.9999;644.9999;23.88888;1195.333;1195.333;47.81332;27;25;1250;540;0;-630.6784;-1000
2758;7;-2175.036;0;146;146;24.33333;54.83337;54.83337;27.41668;6;2;100;120;0;-895.0361;-1500
2759;7;-1665.344;0;106.6667;106.6667;17.77778;129.8333;129.8333;32.45833;6;4;200;120;0;-485.3436;-1500
2760;7;-1757.469;0;98;98;12.25;155.6665;155.6665;38.91663;8;4;200;160;0;-1117.469;-1000
2761;7;-2117.088;0;205.3333;205.3333;29.33333;70.33334;70.33334;35.16667;7;2;100;140;0;-857.0878;-1500
2762;10;-1639.794;0;242;242;22;211.8333;211.8333;35.30555;11;6;300;220;0;-659.7939;-1500
2763;8;-1972.17;0;172.3333;172.3333;28.72222;229.3333;229.3333;57.33332;6;4;200;120;0;-792.1702;-1500
2764;12;-2244.917;0;430.6664;430.6664;26.91665;261.6666;261.6666;37.38094;16;7;350;320;0;-914.9178;-2000
2765;9;-2753.232;0;181.3333;181.3333;22.66666;85.66664;85.66664;42.83332;8;2;100;160;0;-1013.232;-2000
2766;8;-2855.271;0;84.33332;84.33332;21.08333;67.66669;67.66669;33.83335;4;2;100;80;0;-1035.271;-2000
2767;7;-3087.449;0;30.99999;30.99999;10.33333;0;0;NaN;3;0;0;60;0;-1147.449;-2000
2768;7;-2177.435;0;38.33334;38.33334;7.666667;58.16666;58.16666;19.38889;5;3;150;100;0;-927.4352;-1500
2769;10;-1433.096;0;310;310;28.18182;334.3333;334.3333;41.79166;11;8;400;220;0;-1053.096;-1000
2770;8;-2627.85;0;95.66662;95.66662;15.94444;103.1665;103.1665;51.58327;6;2;100;120;0;-1347.85;-1500
2771;10;-1629.087;0;242.6667;242.6667;24.26667;281.9999;281.9999;40.28571;10;7;350;200;0;-679.0868;-1500
2772;9;-525.2188;0;227;227;22.7;183.6666;183.6666;26.23809;10;7;350;200;0;-575.2188;-500
2773;9;-2291.504;0;144.9999;144.9999;24.16666;10.5;10.5;10.5;6;1;50;120;0;-961.5042;-1500
2774;8;-1508.124;0;178.3334;178.3334;19.81482;152.8335;152.8335;50.9445;9;3;150;180;0;-838.1238;-1000
2775;8;-882.6736;0;85.99998;85.99998;12.28571;39.66667;39.66667;19.83334;7;2;100;140;0;-622.6736;-500
2776;8;-1361.759;0;291.3333;291.3333;29.13334;71.50001;71.50001;35.75;10;2;100;200;0;-661.7592;-1000
2777;9;-3170.941;0;46;46;9.199999;55;55;27.5;5;2;100;100;0;-870.9413;-2500
2778;8;-1346.17;0;252;252;21;155.8332;155.8332;51.94439;12;3;150;240;0;-736.1702;-1000
2779;8;-2764.006;0;118.9999;118.9999;23.79999;18.66667;18.66667;18.66667;5;1;50;100;0;-914.0062;-2000
2780;13;-2587.139;0;373.9999;373.9999;31.16666;364.1666;364.1666;60.69444;12;6;300;240;0;-627.1392;-2500
2781;16;-3203.753;0;380.3332;380.3332;27.16666;477.6664;477.6664;47.76664;14;10;500;280;0;-983.7526;-3000
2782;8;-1912.174;0;136;136;17;154.8333;154.8333;30.96666;8;5;250;160;0;-822.1738;-1500
2783;8;-2492.13;0;143.6667;143.6667;15.96296;176.4998;176.4998;58.83325;9;3;150;180;0;-822.1297;-2000
2784;11;-1112.639;0;318.3333;318.3333;31.83333;333.8333;333.8333;47.69046;10;7;350;200;0;-662.639;-1000
2785;8;-2388.473;0;118.6667;118.6667;19.77778;41.33334;41.33334;20.66667;6;2;100;120;0;-1108.473;-1500
2786;7;-633.0569;0;147.3333;147.3333;24.55555;117.6667;117.6667;29.41666;6;4;200;120;0;-953.0569;0
2787;7;-2898.073;0;138.6667;138.6667;23.11112;42.66666;42.66666;42.66666;6;1;50;120;0;-1068.073;-2000
2788;9;-3120.152;0;192.3332;192.3332;27.47617;85.83324;85.83324;42.91662;7;2;100;140;0;-860.1522;-2500
2789;10;-2057.406;0;131.6666;131.6666;18.80951;76;76;25.33333;7;3;150;140;0;-847.4063;-1500
2790;6;-1171.421;0;107;107;10.7;118.0001;118.0001;23.60001;10;5;250;200;0;-621.4207;-1000
2791;9;-1838.293;0;206;206;22.88888;180.8333;180.8333;45.20832;9;4;200;180;0;-718.2928;-1500
2792;9;-2538.576;0;256.9998;256.9998;42.8333;61.66661;61.66661;30.83331;6;2;100;120;0;-758.5756;-2000
2793;8;-922.6787;0;93.33329;93.33329;13.33333;117;117;29.24999;7;4;200;140;0;-762.6788;-500
2794;10;-1855.328;0;368.6667;368.6667;30.72222;345.1664;345.1664;43.14581;12;8;400;240;0;-495.328;-2000
2795;8;-4607.513;0;33.33335;33.33335;33.33335;0;0;NaN;1;0;0;20;0;-1127.514;-3500
2796;7;-2257.259;0;110.3334;110.3334;22.06667;59.83326;59.83326;59.83326;5;1;50;100;0;-907.2592;-1500
2797;8;-1827.155;0;128.6667;128.6667;18.38095;62.33338;62.33338;31.16669;7;2;100;140;0;-567.1553;-1500
2798;9;-3062.338;0;116;116;23.20001;68.66667;68.66667;34.33334;5;2;100;100;0;-1262.338;-2000
2799;19;-4043.512;0;525.6663;525.6663;26.28332;643.6663;643.6663;49.51279;20;13;650;400;-2000;-593.5115;-2500
2800;6;-1095.019;0;162.3334;162.3334;16.23334;364.1671;364.1671;72.83341;10;5;250;200;0;-545.0187;-1000
2801;8;-1381.526;0;284.6665;284.6665;28.46665;305.1666;305.1666;50.8611;10;6;300;200;0;-881.5263;-1000
2802;9;-2686.412;0;225.6667;225.6667;32.23811;185.6667;185.6667;46.41666;7;4;200;140;0;-1026.412;-2000
2803;7;-1682.688;0;165.9998;165.9998;23.71426;120.9999;120.9999;40.3333;7;3;150;140;0;-472.6882;-1500
2804;9;-2343.351;0;212.3334;212.3334;23.5926;220.8333;220.8333;36.80555;9;6;300;180;0;-823.3507;-2000
2805;11;-1923.917;0;276.9999;276.9999;25.18181;163.8333;163.8333;40.95831;11;4;200;220;0;-1343.917;-1000
2806;13;-2291.844;0;439.6666;439.6666;31.40475;352.6667;352.6667;39.18518;14;9;450;280;0;-1021.844;-2000
2807;8;-3381.018;0;37.66668;37.66668;9.41667;14;14;14;4;1;50;80;0;-1011.018;-2500
2808;18;-1591.375;0;874.3328;874.3328;36.43053;967.8333;967.8333;53.76851;24;18;900;480;0;-471.3752;-2500
2809;13;-2195.558;0;306.9999;306.9999;30.69999;278.4997;278.4997;46.41661;10;6;300;200;0;-1195.558;-1500
2810;11;-3575.314;0;358.3332;358.3332;44.79165;160.1665;160.1665;53.38884;8;3;150;160;0;-885.3148;-3000
2811;8;-2355.73;0;167.6666;167.6666;27.94443;74.66667;74.66667;37.33334;6;2;100;120;0;-575.7299;-2000
2812;8;-3164.19;0;139.6666;139.6666;27.93333;36.83334;36.83334;36.83334;5;1;50;100;0;-814.1903;-2500
2813;14;-2830.003;0;467;467;31.13334;590.5;590.5;49.20833;15;12;600;300;0;-730.0026;-3000
