Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover;Bad Destination
991;24;-5927.257;0;512.3334;512.3334;25.61667;745.8332;745.8332;43.87254;20;17;850;400;-4000;-677.2561;-2500
992;18;-13662.21;0;258.3333;258.3333;21.52777;365.8333;365.8333;40.64815;12;9;450;240;-10000;-852.2103;-3500
993;11;-8543.059;0;135.9999;135.9999;12.36363;258.6665;258.6665;43.11108;11;6;300;220;-6000;-563.0582;-2500
994;14;-13277.65;0;91.66666;91.66666;15.27778;171.5;171.5;34.3;6;5;250;120;-8000;-647.6451;-5000
995;23;-12841.13;0;874.6664;874.6664;32.39505;667.6663;667.6663;41.72914;27;16;800;540;-10000;-681.1338;-3500
996;15;-6973.946;0;435.9998;435.9998;25.64705;299.9997;299.9997;24.99998;17;12;600;340;-4000;-913.9457;-3000
997;10;-5973.292;0;287.3331;287.3331;41.04759;20.16667;20.16667;20.16667;7;1;50;140;-2000;-663.2919;-3500
998;14;-11743.52;0;283.3332;283.3332;28.33332;342.8332;342.8332;48.97617;10;7;350;200;-8000;-793.5162;-3500
999;23;-9097.798;0;503.6664;503.6664;25.18332;778.3329;778.3329;48.64581;20;16;800;400;-6000;-797.7973;-3500
1000;29;-18166.02;0;694.3331;694.3331;30.1884;860.6664;860.6664;45.29823;23;19;950;460;-14000;-576.0224;-5000
1001;32;-13795.41;0;1029;1029;32.15625;1401.166;1401.166;46.70553;32;30;1500;640;-10000;-935.4117;-5000
1002;20;-19498.14;0;285.6666;285.6666;19.04444;294.6664;294.6664;42.0952;15;7;350;300;-14000;-648.1428;-5500
1003;20;-10859.31;0;449.3334;449.3334;29.95556;451.8331;451.8331;41.07573;15;11;550;300;-6000;-1209.313;-4500
1004;10;-5584.63;0;71.99999;71.99999;12;164.3333;164.3333;27.38889;6;6;300;120;-4000;-504.6297;-1500
1005;16;-15641.89;0;107.3333;107.3333;15.33333;138.6666;138.6666;46.22219;7;3;150;140;-10000;-931.8871;-5000
1006;37;-19502.12;0;767.3333;767.3333;26.45977;955.6667;955.6667;41.55072;29;23;1150;580;-12000;-1232.121;-8000
1007;16;-8276.662;0;174.6665;174.6665;19.40739;168.3332;168.3332;33.66663;9;5;250;180;-4000;-706.662;-4000
1008;16;-10242.09;0;139.6667;139.6667;19.95239;161.5;161.5;32.3;7;5;250;140;-6000;-632.0851;-4000
1009;16;-8714.92;0;296.3331;296.3331;19.75554;677.3334;677.3334;56.44445;15;12;600;300;-6000;-614.9192;-3000
1010;9;-2347.63;0;102;102;14.57143;101.6666;101.6666;33.88888;7;3;150;140;0;-637.6297;-2000
1011;17;-9851.179;0;495.3334;495.3334;29.13726;290.5001;290.5001;32.27779;17;9;450;340;-6000;-641.1804;-4000
1012;11;-1884.859;0;184;184;15.33333;61.6667;61.6667;30.83335;12;2;100;240;0;-724.8596;-1500
1013;13;-4933.692;0;178.6666;178.6666;25.5238;198;198;39.6;7;5;250;140;-2000;-823.6921;-2500
1014;22;-18547.08;0;193;193;17.54546;310.8332;310.8332;44.40474;11;7;350;220;-12000;-617.0773;-6500
1015;22;-15464.62;0;351.9998;351.9998;29.33331;502.1667;502.1667;55.7963;12;9;450;240;-10000;-654.6146;-5500
1016;15;-11501.82;0;125;125;13.88889;273.9999;273.9999;45.66665;9;6;300;180;-8000;-481.8145;-3500
1017;26;-9932.003;0;820.6666;820.6666;32.82666;1203.5;1203.5;52.32608;25;23;1150;500;-6000;-582.0028;-5000
1018;19;-23104.86;0;149;149;18.625;58.83338;58.83338;29.41669;8;2;100;160;-16000;-864.858;-6500
1019;20;-5320.688;0;552.6667;552.6667;27.63334;679.3331;679.3331;42.45832;20;16;800;400;-4000;-520.6894;-2000
1020;29;-14460.53;0;1205.999;1205.999;35.47057;1206.999;1206.999;52.47823;34;23;1150;680;-10000;-790.5262;-5500
1021;11;-7099.175;0;163.3333;163.3333;18.14815;175.8334;175.8334;29.30557;9;6;300;180;-4000;-579.1748;-3000
1022;13;-5775.266;0;267.3333;267.3333;29.7037;154.1666;154.1666;30.83332;9;5;250;180;-2000;-705.2658;-3500
1023;12;-6886.718;0;110.6667;110.6667;15.80953;114.3334;114.3334;38.11112;7;3;150;140;-4000;-676.7175;-2500
1024;16;-11493.77;0;115.3334;115.3334;19.22223;77.50004;77.50004;25.83335;6;3;150;120;-6000;-763.7743;-5000
1025;24;-28859.16;0;217.6666;217.6666;21.76666;301.0003;301.0003;60.20006;10;5;250;200;-20000;-809.1586;-8500
1026;13;-10863.54;0;150.6667;150.6667;13.69697;33;33;16.5;11;2;100;220;-8000;-683.5363;-2500
1027;15;-6860.202;0;160.3333;160.3333;13.36111;174;174;29.00001;12;6;300;240;-4000;-400.2025;-3000
1028;18;-12616.43;0;409.6668;409.6668;22.75927;631.1666;631.1666;42.07777;18;15;750;360;-10000;-226.4319;-3500
1029;12;-3863.91;0;59.00002;59.00002;9.833337;75.66662;75.66662;37.83331;6;2;100;120;0;-1083.91;-3000
1030;12;-3658.317;0;598.3334;598.3334;54.39394;377.4999;377.4999;62.91665;11;6;300;220;0;-678.3168;-3500
1031;14;-5058.349;0;271.6666;271.6666;24.69696;214.6666;214.6666;35.77777;11;6;300;220;-2000;-578.3478;-3000
1032;13;-5713.454;0;373.3333;373.3333;24.88889;302.8333;302.8333;43.26191;15;7;350;300;-4000;-363.4538;-2000
1033;22;-9627.299;0;666.3331;666.3331;28.971;690.5002;690.5002;40.61766;23;17;850;460;-6000;-1437.297;-3500
1034;16;-20732.28;0;50.00001;50.00001;16.66667;63.33329;63.33329;31.66664;3;2;100;60;-14000;-892.2823;-6000
1035;13;-7449.66;0;307.6667;307.6667;27.9697;419.5002;419.5002;46.61113;11;9;450;220;-4000;-619.6602;-3500
1036;26;-19957.55;0;477.9999;477.9999;28.11764;553.8328;553.8328;50.34843;17;11;550;340;-14000;-847.5491;-6000
1037;17;-12668.8;0;234.6667;234.6667;19.55556;222.5;222.5;37.08333;12;6;300;240;-8000;-708.8013;-4500
1038;20;-12769.17;0;614.3332;614.3332;38.39582;417.6664;417.6664;46.40738;16;9;450;320;-8000;-539.1661;-5000
1039;23;-9859.813;0;766.3334;766.3334;26.42529;1098.666;1098.666;52.31741;29;21;1050;580;-6000;-489.8149;-5000
1040;12;-8483.557;0;214.3333;214.3333;26.79166;105.8333;105.8333;26.45834;8;4;200;160;-4000;-843.5565;-4000
1041;17;-8270.106;0;327.3333;327.3333;21.82222;251.5;251.5;35.92857;15;7;350;300;-4000;-1420.104;-3500
1042;14;-5751.473;0;156;156;15.6;98.3333;98.3333;32.77777;10;3;150;200;-2000;-601.473;-3500
1043;22;-13057.21;0;439.3333;439.3333;25.84313;572.9998;572.9998;40.92855;17;14;700;340;-10000;-597.2054;-3500
1044;31;-15315.48;0;873.6663;873.6663;29.12221;1250;1250;52.08332;30;24;1200;600;-12000;-1115.48;-4000
1045;13;-4334.143;0;270.6667;270.6667;24.60607;262;262;32.75;11;8;400;220;-2000;-454.143;-2500
1046;42;-23252.11;0;1543.999;1543.999;31.51018;1923.332;1923.332;49.3162;49;39;1950;980;-18000;-682.1121;-7500
1047;15;-10498.8;0;294.6666;294.6666;21.04762;60.66671;60.66671;30.33335;14;2;100;280;-6000;-878.8013;-4000
1048;14;-9070.918;0;119.3334;119.3334;14.91667;249.4999;249.4999;41.58332;8;6;300;160;-6000;-530.9177;-3000
1049;16;-15672.67;0;139.3332;139.3332;17.41665;175.9999;175.9999;43.99998;8;4;200;160;-10000;-1032.672;-5000
1050;28;-14529.72;0;592.6666;592.6666;24.69444;837;837;39.85714;24;21;1050;480;-10000;-1059.722;-5000
1051;29;-6215.173;0;911.3328;911.3328;26.80391;1519.666;1519.666;52.40229;34;29;1450;680;-4000;-345.1732;-4000
1052;10;-4682.752;0;253.6666;253.6666;23.0606;198.3334;198.3334;39.66668;11;5;250;220;-2000;-652.7515;-2500
1053;13;-1873.203;0;321.3333;321.3333;16.91228;646.1665;646.1665;40.38541;19;16;800;380;0;-553.2034;-2500
1054;14;-11074.98;0;50.66667;50.66667;7.238095;89.00006;89.00006;29.66669;7;3;150;140;-6000;-864.9854;-4500
1055;13;-7842.396;0;103;103;17.16667;97.83337;97.83337;24.45834;6;4;200;120;-4000;-1162.395;-3000
1056;17;-11770.78;0;219;219;19.90909;219.1665;219.1665;43.8333;11;5;250;220;-8000;-740.7761;-3500
1057;11;-11684.83;0;43.66666;43.66666;8.733333;58.83334;58.83334;29.41667;5;2;100;100;-8000;-884.8313;-3000
1058;10;-5176.754;0;126.6666;126.6666;15.83333;96.16667;96.16667;32.05556;8;3;150;160;-2000;-986.7537;-2500
1059;22;-13380.14;0;250;250;22.72728;448;448;56;11;8;400;220;-8000;-1000.137;-5000
1060;37;-23231.52;0;1135.333;1135.333;34.40403;1311.167;1311.167;45.21264;33;29;1450;660;-18000;-341.5218;-7000
1061;19;-8966.009;0;337.9999;337.9999;26;414.3333;414.3333;46.03703;13;9;450;260;-4000;-676.0078;-5000
1062;12;-6113.833;0;129.6667;129.6667;14.40741;48.33335;48.33335;24.16668;9;2;100;180;-2000;-893.835;-3500
1063;36;-19246.31;0;835.6664;835.6664;28.81608;1178.333;1178.333;53.56059;29;22;1100;580;-12000;-426.3105;-8500
1064;19;-6242.674;0;641.6665;641.6665;32.08332;581.8331;581.8331;48.4861;20;12;600;400;-4000;-742.6746;-2500
1065;29;-14317.04;0;1033;1033;41.31998;1086.833;1086.833;54.34166;25;20;1000;500;-10000;-317.0386;-5500
1066;17;-9420.514;0;266.9999;266.9999;20.53845;267.1666;267.1666;33.39583;13;8;400;260;-6000;-1080.513;-3000
1067;17;-5477.374;0;396.6667;396.6667;20.87719;591.4998;591.4998;42.24998;19;14;700;380;-4000;-557.3735;-2000
1068;18;-14335.58;0;176;176;12.57143;285;285;31.66667;14;9;450;280;-10000;-565.5757;-4500
1069;16;-15251.46;0;124.9999;124.9999;24.99999;54.83327;54.83327;54.83327;5;1;50;100;-8000;-901.4583;-6500
1070;20;-18034.54;0;444.6666;444.6666;37.05555;423.3332;423.3332;52.91665;12;8;400;240;-12000;-674.5436;-6000
1071;16;-7063.555;0;353.6666;353.6666;25.2619;348.4998;348.4998;49.78569;14;7;350;280;-4000;-693.5543;-3000
1072;21;-10263.66;0;530;530;29.44444;451.0002;451.0002;37.58335;18;12;600;360;-6000;-723.6567;-4500
1073;11;-6979.158;0;398;398;44.22222;120.6666;120.6666;30.16665;9;4;200;180;-4000;-359.1576;-3000
1074;28;-17653.96;0;740.9996;740.9996;30.87498;1041.5;1041.5;47.34089;24;22;1100;480;-12000;-733.9594;-6500
1075;11;-7839.912;0;159.3333;159.3333;19.91666;0;0;NaN;8;0;0;160;-4000;-999.9122;-3000
1076;23;-19073.37;0;264.9998;264.9998;20.3846;316.1664;316.1664;39.52079;13;8;400;260;-12000;-733.3735;-7000
1077;34;-9766.262;0;968.9995;968.9995;30.28123;1448.333;1448.333;49.94251;32;29;1450;640;-6000;-856.2611;-5000
1078;45;-36693.08;0;669.9998;669.9998;21.6129;1081.833;1081.833;41.60896;31;26;1300;620;-28000;-613.0823;-10000
1079;20;-9499.706;0;548.6664;548.6664;32.27449;409.3332;409.3332;40.93332;17;10;500;340;-6000;-339.7067;-4000
1080;23;-13170.75;0;568.3332;568.3332;29.91227;575.6663;575.6663;44.28202;19;13;650;380;-8000;-700.7513;-5500
1081;16;-10260.56;0;624.0001;624.0001;41.60001;644.9999;644.9999;58.63636;15;11;550;300;-6000;-610.5571;-4500
1082;7;-1492.156;0;99.99999;99.99999;16.66667;50.33337;50.33337;25.16668;6;2;100;120;0;-712.1556;-1000
1083;11;-3709.261;0;168.3333;168.3333;24.04761;44.50002;44.50002;22.25001;7;2;100;140;0;-949.2608;-3000
1084;23;-9864.567;0;680.333;680.333;26.16665;779.1667;779.1667;41.00877;26;19;950;520;-6000;-334.5666;-5000
1085;11;-624.529;0;176.6667;176.6667;16.06061;336.6665;336.6665;42.08332;11;8;400;220;0;-244.529;-1000
1086;11;-6626.524;0;152.6667;152.6667;21.80953;21.33334;21.33334;21.33334;7;1;50;140;-2000;-1316.524;-3500
1087;12;-12131.82;0;200.3333;200.3333;28.61904;116.5;116.5;29.125;7;4;200;140;-8000;-471.816;-4000
1088;17;-13971.92;0;60.66666;60.66666;6.74074;295.1665;295.1665;42.16665;9;7;350;180;-10000;-1001.919;-3500
1089;16;-5254.593;0;329.9999;329.9999;27.49999;284.8335;284.8335;35.60418;12;8;400;240;-2000;-894.5926;-3000
1090;12;-11162.99;0;167.6667;167.6667;33.53333;129.3332;129.3332;43.11106;5;3;150;100;-6000;-912.9878;-4500
1091;35;-15181.41;0;1216.999;1216.999;34.7714;1785.999;1785.999;54.12118;35;33;1650;700;-10000;-531.4082;-7000
1092;20;-9222.398;0;298.9999;298.9999;19.93333;494.1665;494.1665;41.18054;15;12;600;300;-6000;-622.3987;-3500
1093;10;-5745.213;0;336;336;33.6;0;0;NaN;10;0;0;200;-2000;-945.2131;-3000
1094;16;-9847.407;0;171.9999;171.9999;24.57141;222.8333;222.8333;44.56665;7;5;250;140;-6000;-737.408;-3500
1095;22;-9264.096;0;479.6664;479.6664;22.84126;720.4996;720.4996;42.38233;21;17;850;420;-6000;-534.0952;-4000
1096;15;-5182.511;0;361.6667;361.6667;30.1389;256.6666;256.6666;32.08333;12;8;400;240;-2000;-822.5107;-3000
1097;24;-8636.092;0;671.0001;671.0001;26.84;1117.667;1117.667;50.80305;25;22;1100;500;-4000;-736.092;-5500
1098;16;-13756.68;0;291.3332;291.3332;26.48483;117.6666;117.6666;39.22219;11;3;150;220;-8000;-1126.678;-5000
1099;15;-7777.221;0;297.9999;297.9999;42.57141;156.6665;156.6665;39.16662;7;4;200;140;-4000;-617.2213;-3500
1100;29;-20051.78;0;908.333;908.333;32.44046;1297.999;1297.999;51.91994;28;25;1250;560;-14000;-361.7833;-7500
1101;18;-13418.58;0;237.6666;237.6666;16.97619;318.1667;318.1667;26.5139;14;12;600;280;-10000;-798.5814;-3500
1102;15;-12271.7;0;270.9998;270.9998;24.63635;188.8332;188.8332;37.76663;11;5;250;220;-8000;-741.6954;-4000
1103;16;-14637.73;0;291.6665;291.6665;29.16665;373.9995;373.9995;53.4285;10;7;350;200;-10000;-1187.73;-4000
1104;16;-12597.58;0;162.6666;162.6666;20.33333;79.83337;79.83337;26.61112;8;3;150;160;-8000;-907.579;-4000
1105;18;-13770.06;0;369.0001;369.0001;26.35715;263.3332;263.3332;37.61902;14;7;350;280;-10000;-400.0649;-4000
1106;13;-5567.301;0;143.6666;143.6666;23.94443;94.8333;94.8333;31.6111;6;3;150;120;-2000;-837.3011;-3000
1107;11;-5031.171;0;49;49;16.33333;0;0;NaN;3;0;0;60;0;-1091.17;-4000
1108;19;-16634.99;0;333.3336;333.3336;25.64104;336.5;336.5;33.65;13;10;500;260;-12000;-894.9863;-4500
1109;19;-11007.72;0;253.3334;253.3334;18.09524;383.8336;383.8336;34.89397;14;11;550;280;-8000;-337.7227;-3500
1110;17;-4327.974;0;595.3333;595.3333;33.07407;408.8333;408.8333;37.16667;18;11;550;360;-2000;-737.9742;-2500
1111;27;-17850.9;0;777.9996;777.9996;35.36362;882.4997;882.4997;55.15623;22;16;800;440;-12000;-1090.903;-6000
1112;18;-10710.99;0;298.6667;298.6667;37.33333;98.33324;98.33324;49.16662;8;2;100;160;-4000;-970.9853;-6000
1113;15;-5299.679;0;292.6667;292.6667;22.51282;366.3332;366.3332;30.52777;13;12;600;260;-2000;-659.6784;-3500
1114;16;-8610.236;0;628.6665;628.6665;34.92592;371.8333;371.8333;33.80302;18;11;550;360;-6000;-520.2369;-3000
1115;12;-4850.272;0;172.6666;172.6666;21.58333;94.83322;94.83322;23.70831;8;4;200;160;-2000;-710.2726;-2500
1116;14;-7602.627;0;94.66664;94.66664;11.83333;189.6665;189.6665;47.41663;8;4;200;160;-4000;-962.6271;-3000
1117;13;-8833.46;0;80.33337;80.33337;16.06667;56.16663;56.16663;28.08331;5;2;100;100;-4000;-1033.459;-4000
1118;10;-7252.416;0;182.6666;182.6666;16.60605;17.83333;17.83333;17.83333;11;1;50;220;-4000;-1022.416;-2500
1119;17;-7650.249;0;325.6666;325.6666;27.13889;246.6666;246.6666;30.83332;12;8;400;240;-4000;-790.2475;-3500
1120;17;-7926.471;0;332.9999;332.9999;30.27272;271.8331;271.8331;38.83331;11;7;350;220;-4000;-996.4716;-3500
1121;12;-10459.46;0;105;105;17.50001;59.16672;59.16672;29.58336;6;2;100;120;-6000;-679.4659;-4000
1122;9;-4025.146;0;149.3334;149.3334;29.86668;115.8333;115.8333;38.61111;5;3;150;100;-2000;-775.1459;-1500
1123;15;-7030.966;0;343.6665;343.6665;26.43588;283.6664;283.6664;40.52377;13;7;350;260;-4000;-640.9657;-3000
1124;11;-9401.86;0;98.33334;98.33334;14.04762;111.6667;111.6667;27.91666;7;4;200;140;-6000;-741.8595;-3000
1125;18;-12912.32;0;244.3333;244.3333;22.21211;246.3333;246.3333;35.19047;11;7;350;220;-8000;-982.3187;-4500
1126;13;-3977.019;0;200.3332;200.3332;22.25925;139.6667;139.6667;27.93333;9;5;250;180;0;-907.0189;-3500
1127;19;-13798.7;0;229.3331;229.3331;19.11109;243.1667;243.1667;48.63333;12;5;250;240;-8000;-788.7009;-5500
1128;22;-13644.88;0;603.3329;603.3329;30.16665;674.333;674.333;44.95553;20;15;750;400;-8000;-794.876;-6000
1129;24;-17358.38;0;418.3334;418.3334;26.14584;364.8333;364.8333;36.48333;16;10;500;320;-12000;-678.3802;-5500
1130;43;-12043.89;0;1304.666;1304.666;26.62584;2089.499;2089.499;49.74997;49;42;2100;980;-8000;-623.8932;-6500
1131;16;-10101.69;0;399.6667;399.6667;33.30555;251.1665;251.1665;41.86109;12;6;300;240;-6000;-641.6901;-4000
1132;12;-5750.056;0;158;158;13.16667;187;187;20.77777;12;9;450;240;-4000;-440.0555;-2000
1133;24;-10123.51;0;559.0003;559.0003;29.42107;563.5001;563.5001;43.34616;19;13;650;380;-6000;-653.5117;-4500
1134;23;-25868.92;0;346.9999;346.9999;21.6875;418.6667;418.6667;52.33333;16;8;400;320;-20000;-588.9243;-6000
1135;14;-7877.436;0;275.6665;275.6665;27.56665;224.3332;224.3332;37.38886;10;6;300;200;-4000;-877.437;-3500
1136;19;-8169.81;0;470.3331;470.3331;29.39582;301.1667;301.1667;37.64584;16;8;400;320;-4000;-889.8093;-4000
1137;29;-24033.75;0;699.6665;699.6665;26.91025;1117.166;1117.166;55.8583;26;20;1000;520;-18000;-553.7506;-7000
1138;22;-22853.83;0;125;125;12.5;258.3331;258.3331;43.05552;10;6;300;200;-16000;-853.8232;-6500
1139;15;-6518.509;0;447.6668;447.6668;31.9762;563.6663;563.6663;56.36663;14;10;500;280;-4000;-298.5087;-3000
1140;14;-11631.08;0;256.6665;256.6665;25.66665;228.3331;228.3331;45.66663;10;5;250;200;-8000;-581.0815;-3500
1141;16;-6419.225;0;387.6666;387.6666;24.22916;339.3332;339.3332;37.70369;16;9;450;320;-4000;-689.2246;-2500
1142;19;-10427.43;0;602.0002;602.0002;40.13335;282.8332;282.8332;40.40475;15;7;350;300;-6000;-577.4265;-4500
1143;16;-12794.8;0;174.3333;174.3333;17.43333;180;180;45.00001;10;4;200;200;-8000;-694.8036;-4500
1144;19;-15221.56;0;800.3333;800.3333;40.01667;529.8333;529.8333;52.98333;20;10;500;400;-10000;-621.5597;-5500
1145;16;-11907.04;0;317.3333;317.3333;19.83333;473.3335;473.3335;52.59261;16;9;450;320;-8000;-677.0392;-4000
1146;16;-9979.069;0;386.0001;386.0001;25.73334;480.9998;480.9998;40.08332;15;12;600;300;-6000;-379.0682;-4500
1147;25;-15532.03;0;460.6667;460.6667;25.59259;528.4996;528.4996;44.04163;18;12;600;360;-10000;-992.031;-5500
1148;18;-11615.4;0;742.9995;742.9995;37.14997;538.8331;538.8331;44.90276;20;12;600;400;-8000;-615.4015;-4000
1149;14;-8249.859;0;211.3334;211.3334;21.13334;69.83335;69.83335;17.45834;10;4;200;200;-4000;-1149.86;-3500
1150;14;-7192.37;0;214.3332;214.3332;21.43332;32.50002;32.50002;32.50002;10;1;50;200;-2000;-942.3699;-4500
1151;13;-10767.14;0;245;245;27.22222;224.1664;224.1664;56.04161;9;4;200;180;-6000;-1147.138;-4000
1152;27;-15162.15;0;588.9998;588.9998;29.44999;688.1667;688.1667;49.15476;20;14;700;400;-10000;-762.1513;-5500
1153;16;-14136.99;0;110.3334;110.3334;27.58334;52.83337;52.83337;26.41669;4;2;100;80;-8000;-1316.993;-5000
1154;14;-1545.611;0;420;420;30;432.6663;432.6663;48.07404;14;9;450;280;0;-775.6111;-1500
1155;16;-9871.834;0;296;296;26.90909;338.6667;338.6667;42.33333;11;8;400;220;-6000;-991.8339;-3500
1156;16;-14649.71;0;517.9999;517.9999;34.53333;304.3333;304.3333;50.72222;15;6;300;300;-10000;-749.705;-4500
1157;20;-9857.227;0;395.3332;395.3332;24.70832;444.9998;444.9998;34.23076;16;13;650;320;-6000;-327.2262;-4500
1158;20;-15102.59;0;371;371;26.5;481.1664;481.1664;43.7424;14;11;550;280;-10000;-432.5906;-5500
1159;14;-12445.32;0;225.3332;225.3332;25.03702;78.49995;78.49995;39.24997;9;2;100;180;-8000;-725.3214;-4000
1160;24;-14302.87;0;841.6664;841.6664;38.25756;936.1663;936.1663;58.5104;22;16;800;440;-10000;-542.8694;-5000
1161;11;-4420.199;0;226;226;20.54545;329.4999;329.4999;47.07141;11;7;350;220;-2000;-490.1982;-2500
1162;19;-20440.32;0;179.6667;179.6667;19.96296;223.1665;223.1665;44.63331;9;5;250;180;-14000;-870.3243;-6000
1163;25;-20594.62;0;492.0001;492.0001;25.89474;590.5;590.5;45.42308;19;13;650;380;-16000;-624.6172;-5000
1164;8;-1856.618;0;145.3333;145.3333;24.22222;72.16666;72.16666;36.08333;6;2;100;120;0;-576.6182;-1500
1165;23;-13541.22;0;234;234;16.71428;461.8332;461.8332;35.52563;14;13;650;280;-10000;-471.2229;-4000
1166;13;-9291.532;0;225.6665;225.6665;28.20831;93.00004;93.00004;23.25001;8;4;200;160;-6000;-651.5334;-3000
1167;31;-16928.29;0;961.3332;961.3332;31.01075;1338.666;1338.666;49.58022;31;27;1350;620;-14000;-398.2923;-4500
1168;21;-7379.127;0;880.3334;880.3334;38.27536;1047.666;1047.666;55.1403;23;19;950;460;-4000;-789.1272;-4000
1169;10;-5728.541;0;188.6665;188.6665;31.44443;103.8333;103.8333;34.6111;6;3;150;120;-2000;-498.5402;-3500
1170;21;-15522.88;0;519.9996;519.9996;34.66664;626.5001;626.5001;62.65001;15;10;500;300;-10000;-822.8804;-5500
1171;16;-13647.92;0;735.6667;735.6667;45.97917;328.9997;328.9997;46.99996;16;7;350;320;-10000;-817.9197;-3500
1172;18;-11986.96;0;87.33334;87.33334;12.47619;62.16664;62.16664;31.08332;7;2;100;140;-6000;-726.9568;-5500
1173;12;-8243.579;0;233;233;25.88889;179.8333;179.8333;35.96666;9;5;250;180;-6000;-673.5795;-2000
1174;28;-21408.73;0;496.3331;496.3331;23.63491;542.6664;542.6664;38.76188;21;14;700;420;-14000;-528.735;-8000
1175;12;-8902.449;0;200.3334;200.3334;25.04167;87.99996;87.99996;43.99998;8;2;100;160;-6000;-662.4482;-2500
1176;15;-12222.71;0;350.9999;350.9999;26.99999;244.9998;244.9998;40.83331;13;6;300;260;-8000;-782.7117;-4000
1177;21;-13675.96;0;533.6667;533.6667;29.64815;598.3332;598.3332;46.02563;18;13;650;360;-8000;-1185.956;-5500
1178;17;-15515.52;0;282.0001;282.0001;20.14286;261.5;261.5;43.58333;14;6;300;280;-10000;-1095.521;-5000
1179;28;-17843.55;0;747.9999;747.9999;32.52173;715.4996;715.4996;44.71872;23;16;800;460;-12000;-603.5471;-6500
1180;24;-7380.743;0;620.9999;620.9999;29.57142;889.666;889.666;49.42589;21;18;900;420;-4000;-1200.743;-3500
1181;14;-7714.249;0;207.6666;207.6666;20.76666;131.9999;131.9999;43.99996;10;3;150;200;-4000;-564.2487;-3500
1182;10;-4423.303;0;98.66669;98.66669;16.44445;130.6667;130.6667;26.13334;6;5;250;120;-2000;-793.3024;-2000
1183;18;-9020.425;0;268.6667;268.6667;16.79167;409;409;34.08333;16;12;600;320;-6000;-940.4235;-3000
1184;14;-9055.591;0;395.6665;395.6665;32.97221;212.5001;212.5001;42.50002;12;5;250;240;-6000;-545.5895;-3000
1185;17;-7952.554;0;207.6667;207.6667;18.87879;345.8333;345.8333;38.42593;11;9;450;220;-4000;-1122.554;-3500
1186;18;-11111.84;0;407.3333;407.3333;31.33333;316.4998;316.4998;39.56248;13;8;400;260;-6000;-771.8351;-5000
1187;18;-19979.75;0;123.6667;123.6667;20.61112;51.83336;51.83336;25.91668;6;2;100;120;-14000;-699.7478;-5500
1188;24;-13493.55;0;575.333;575.333;30.28069;658.9993;658.9993;50.69226;19;13;650;380;-8000;-1023.546;-5500
1189;27;-12643.95;0;766.3331;766.3331;24.72042;939.9998;939.9998;39.16666;31;24;1200;620;-10000;-463.9516;-4000
1190;17;-10256.84;0;336.3333;336.3333;25.8718;173;173;34.59999;13;5;250;260;-6000;-766.8358;-4000
1191;14;-8294.521;0;257.0001;257.0001;36.71429;164.9999;164.9999;32.99998;7;5;250;140;-4000;-684.5203;-4000
1192;11;-14392.68;0;96.33337;96.33337;12.04167;29.00002;29.00002;29.00002;8;1;50;160;-10000;-1102.68;-3500
1193;13;-8373.184;0;231.3332;231.3332;28.91665;127.6665;127.6665;31.91663;8;4;200;160;-4000;-1733.183;-3000
1194;8;-7513.886;0;3.666666;3.666666;3.666666;0;0;NaN;1;0;0;20;-2000;-2033.885;-3500
1195;18;-14848.01;0;187.6666;187.6666;20.85184;203.1665;203.1665;67.72218;9;3;150;180;-8000;-1178.011;-6000
1196;19;-19492.4;0;228.6666;228.6666;20.78787;309.8333;309.8333;44.2619;11;7;350;220;-14000;-562.403;-5500
1197;18;-10840.74;0;280.3332;280.3332;25.48483;257.8332;257.8332;36.83331;11;7;350;220;-6000;-1410.74;-4000
1198;17;-8237.642;0;541.9999;541.9999;45.16666;299.3332;299.3332;49.88886;12;6;300;240;-4000;-777.6418;-4000
1199;9;-2729.831;0;360.3331;360.3331;45.04164;97.16669;97.16669;32.3889;8;3;150;160;0;-539.8306;-2500
1200;9;-3781.002;0;120;120;17.14286;91.00008;91.00008;30.33336;7;3;150;140;-2000;-571.002;-1500
1201;15;-9323.309;0;93.33337;93.33337;18.66667;79.00005;79.00005;19.75001;5;4;200;100;-4000;-1123.309;-4500
1202;12;-15268.71;0;126;126;15.75;0;0;NaN;8;0;0;160;-10000;-928.7045;-4500
1203;20;-14426.29;0;462.6668;462.6668;24.35089;538.3335;538.3335;59.81483;19;9;450;380;-10000;-756.288;-4500
1204;14;-5356.136;0;199.3334;199.3334;18.12122;217.5001;217.5001;31.07145;11;7;350;220;-2000;-926.1355;-3000
1205;10;-2855.874;0;203.3333;203.3333;20.33333;133.5;133.5;33.37501;10;4;200;200;0;-755.8743;-2500
1206;22;-13000.16;0;676.6669;676.6669;28.19445;881.8329;881.8329;44.09164;24;20;1000;480;-10000;-480.1602;-4000
1207;9;-6044.526;0;148.6666;148.6666;18.58332;126.9999;126.9999;31.74997;8;4;200;160;-4000;-404.5259;-2000
1208;10;-7465.812;0;120;120;20;51.16669;51.16669;25.58335;6;2;100;120;-4000;-685.8115;-3000
