Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Waiting Reward;Bad Destination
287;1;-241.0356;0;2.666667;2.666667;2.666667;0;0;NaN;1;0;0;20;0;-261.0357;0
288;2;-3342.42;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
289;1;-829.3562;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
290;1;-829.3566;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
291;2;-776.4923;0;1;1;1;0;0;NaN;1;0;0;20;0;-296.4924;-500
292;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
293;1;-1184.849;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;-500
294;1;-842.4293;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
295;2;-1000;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-1000
296;1;-804.0949;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
297;1;-2829.353;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-500
298;1;-282.8996;0;2;2;2;0;0;NaN;1;0;0;20;0;-302.8996;0
299;1;-294.608;0;7.000001;7.000001;7.000001;0;0;NaN;1;0;0;20;0;-314.608;0
300;1;-816.3683;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
301;2;-1354.92;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;-1000
302;0;-316.3631;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;0
303;1;-804.0993;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
304;1;-816.3701;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
305;2;-2794.848;0;6;6;6;0;0;NaN;1;0;0;20;-2000;-314.8503;-500
306;1;-791.2446;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
307;2;-2764.477;0;3.333333;3.333333;3.333333;0;0;NaN;1;0;0;20;-2000;-284.4814;-500
308;2;-854.9149;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;-500
309;1;-265.437;0;3.666666;3.666666;3.666666;0;0;NaN;1;0;0;20;0;-285.4369;0
310;1;-816.3729;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
311;1;-457.7401;0;1.666667;1.666667;0.8333334;0;0;NaN;2;0;0;40;0;-497.7398;0
312;1;-829.3613;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
313;2;-3582.487;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-582.4875;-1000
314;1;-829.363;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
315;1;-829.363;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
316;2;-1329.367;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-1000
317;1;-1158.728;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-658.7137;-500
318;2;-1342.428;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-1000
319;2;-1632.74;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-1000
320;2;-3304.091;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-304.0911;-1000
321;1;-1132.732;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-500
322;3;-5493.137;0;1.666667;1.666667;0.8333334;0;0;NaN;2;0;0;40;-4000;-533.1405;-1000
323;1;-829.3642;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
324;1;-1184.853;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-684.8447;-500
325;2;-3608.183;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-608.1851;-1000
326;1;-294.2475;0;6;6;6;0;0;NaN;1;0;0;20;0;-314.2473;0
327;1;-829.3563;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
328;2;-3291.245;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-291.2428;-1000
329;1;-3032.82;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-532.8256;-500
330;3;-3208.767;0;1;1;1;0;0;NaN;1;0;0;20;-2000;-228.7643;-1000
331;1;-816.3652;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
332;3;-3864.664;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-364.6579;-1500
333;1;-804.0963;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
334;1;-261.5145;0;1.666667;1.666667;1.666667;0;0;NaN;1;0;0;20;0;-281.5144;0
335;2;-708.9249;0;1;1;1;0;0;NaN;1;0;0;20;0;-228.9252;-500
336;1;-791.2449;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
337;3;-3791.25;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-291.2428;-1500
338;2;-779.5529;0;7.333334;7.333334;7.333334;0;0;NaN;1;0;0;20;0;-299.5433;-500
339;0;-637.756;0;8.666667;8.666667;8.666667;0;0;NaN;1;0;0;20;0;-657.756;0
340;1;-829.3547;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
341;1;-842.423;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
342;1;-292.584;0;5.666667;5.666667;5.666667;0;0;NaN;1;0;0;20;0;-312.5841;0
343;1;-240.8613;0;2.666667;2.666667;2.666667;0;0;NaN;1;0;0;20;0;-260.8613;0
344;1;-193.3144;0;1.333333;1.333333;1.333333;0;0;NaN;1;0;0;20;0;-213.3145;0
345;2;-2249.631;0;1.333333;1.333333;1.333333;0;0;NaN;1;0;0;20;-2000;-269.6356;0
346;2;-3304.093;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-304.0911;-1000
347;2;-5264.176;0;6;6;2;0;0;NaN;3;0;0;60;-4000;-824.17;-500
348;1;-842.4248;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
349;2;-3304.09;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-304.0911;-1000
350;1;-842.4232;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
351;1;-842.4229;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
352;2;-3304.092;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-304.0911;-1000
353;1;-842.4212;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
354;1;-842.4294;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
355;1;-816.3717;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
356;0;-342.4193;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;0
357;2;-3329.354;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-1000
358;1;-270.0732;0;5.333333;5.333333;5.333333;0;0;NaN;1;0;0;20;0;-290.0732;0
359;1;-816.365;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
360;1;-250.9853;0;3;3;3;0;0;NaN;1;0;0;20;0;-270.9849;0
361;1;-791.2512;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
362;2;-3329.357;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-1000
363;3;-3257.667;0;5;5;5;0;0;NaN;1;0;0;20;-2000;-277.6607;-1000
364;1;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
365;2;-758.0534;0;5;5;5;0;0;NaN;1;0;0;20;0;-278.0467;-500
366;1;-816.3702;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
367;1;-804.0951;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
368;0;-291.2428;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;0
369;1;-329.8117;0;8.666667;8.666667;8.666667;0;0;NaN;1;0;0;20;0;-349.8117;0
370;0;-316.3631;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;0
371;1;-262.5051;0;3.333333;3.333333;3.333333;0;0;NaN;1;0;0;20;0;-282.5052;0
372;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
373;2;-1316.375;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-1000
374;2;-3684.842;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-684.8447;-1000
375;1;-842.4263;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
376;1;-854.9099;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;-500
377;1;-804.0967;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
378;1;-275.5352;0;3.666666;3.666666;3.666666;0;0;NaN;1;0;0;20;0;-295.535;0
379;3;-3500;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;0;-1500
380;0;-632.73;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;0
381;1;-804.1022;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
382;0;-661.2169;0;17.66667;17.66667;8.833334;0;0;NaN;2;0;0;40;0;-701.2169;0
383;1;-791.2538;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
384;1;-497.7602;0;5;5;2.5;0;0;NaN;2;0;0;40;0;-537.7598;0
385;1;-795.868;0;8.666667;8.666667;8.666667;0;0;NaN;1;0;0;20;0;-315.856;-500
386;1;-2842.417;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-500
387;0;-278.4682;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-278.4682;0
388;2;-2781.169;0;5.333333;5.333333;5.333333;0;0;NaN;1;0;0;20;-2000;-301.1713;-500
389;0;-354.908;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;0
390;2;-1342.427;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-1000
391;1;-248.0625;0;3.666666;3.666666;3.666666;0;0;NaN;1;0;0;20;0;-268.0624;0
392;1;-219.1477;0;1;1;1;0;0;NaN;1;0;0;20;0;-239.1479;0
393;2;-1316.372;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-1000
394;2;-1278.478;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-278.4682;-1000
395;1;-804.0966;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
396;1;-829.3598;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
397;1;-3158.709;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-658.7137;-500
398;1;-804.1007;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
399;1;-829.3565;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
400;1;-829.3656;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
401;1;-289.8951;0;7.333334;7.333334;7.333334;0;0;NaN;1;0;0;20;0;-309.8951;0
402;2;-1949.106;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-949.1051;-1000
403;2;-3658.727;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-658.7137;-1000
404;1;-842.4212;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
405;2;-3342.422;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
406;1;-816.3685;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
407;1;-816.3637;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
408;0;-316.3631;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;0
409;1;-804.0952;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
410;1;-1223.671;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-723.6766;-500
411;1;-778.4753;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-278.4682;-500
412;0;-304.0911;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;0
413;1;-500;0;0;0;NaN;0;0;NaN;0;0;0;0;0;0;-500
414;1;-1132.735;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-500
415;2;-3316.364;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-316.3631;-1000
416;1;-778.4753;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-278.4682;-500
417;0;-278.4682;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-278.4682;0
418;0;-582.4875;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-582.4875;0
419;1;-2804.092;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-304.0911;-500
420;1;-316.3631;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;0
421;0;-316.3631;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;0
422;2;-3354.908;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-354.908;-1000
423;1;-253.3128;0;2;2;2;0;0;NaN;1;0;0;20;0;-273.3128;0
424;1;-267.2692;0;6;6;6;0;0;NaN;1;0;0;20;0;-287.269;0
425;0;-253.7813;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-253.7813;0
426;1;-1158.726;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-658.7137;-500
427;1;-791.2452;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
428;2;-3329.357;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-1000
429;1;-1488.074;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-988.0806;-500
430;1;-804.0985;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
431;0;-321.4248;0;9;9;9;0;0;NaN;1;0;0;20;0;-341.4248;0
432;2;-3316.365;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-316.3631;-1000
433;1;-1108.188;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-608.1851;-500
434;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
435;1;-842.4308;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
436;2;-3329.364;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-1000
437;2;-1316.371;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-1000
438;2;-1316.371;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-1000
439;1;-816.3636;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
440;1;-770.6791;0;8.000001;8.000001;8.000001;0;0;NaN;1;0;0;20;0;-290.6708;-500
441;1;-804.0998;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
442;1;-219.8339;0;1.333333;1.333333;1.333333;0;0;NaN;1;0;0;20;0;-239.834;0
443;2;-1316.375;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-1000
444;1;-1108.182;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-608.1851;-500
445;1;-816.3742;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
446;2;-2719.667;0;1.333333;1.333333;1.333333;0;0;NaN;1;0;0;20;-2000;-239.6703;-500
447;0;-304.0911;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;0
448;1;-804.0969;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
449;3;-3219.668;0;1.333333;1.333333;1.333333;0;0;NaN;1;0;0;20;-2000;-239.6703;-1000
450;0;-342.4193;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;0
451;2;-769.8855;0;5.333333;5.333333;5.333333;0;0;NaN;1;0;0;20;0;-289.8775;-500
452;3;-5241.432;0;1.666667;1.666667;1.666667;0;0;NaN;1;0;0;20;-4000;-261.4279;-1000
453;1;-854.9152;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;-500
454;1;-816.3704;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
455;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
456;2;-1658.719;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-658.7137;-1000
457;0;-354.908;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;0
458;2;-2713.114;0;0;0;0;0;0;NaN;1;0;0;20;-2000;-233.1133;-500
459;2;-1316.374;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-1000
460;2;-3342.422;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
461;1;-1132.738;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-500
462;2;-1556.956;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-556.9372;-1000
463;3;-3342.421;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-342.4193;-1000
464;2;-3291.244;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-291.2428;-1000
465;1;-816.375;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
466;2;-804.093;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
467;2;-753.5498;0;0;0;0;0;0;NaN;1;0;0;20;0;-273.5497;-500
468;2;-745.6468;0;4.666667;4.666667;4.666667;0;0;NaN;1;0;0;20;0;-265.6397;-500
469;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
470;2;-3329.355;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-1000
471;2;-1329.362;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-1000
472;1;-804.0985;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
473;1;-766.4188;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-266.4129;-500
474;0;-329.3544;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;0
475;1;-2778.467;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-278.4682;-500
476;0;-291.2428;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;0
477;1;-816.3702;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
478;2;-1329.366;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-1000
479;1;-237.3421;0;1;1;1;0;0;NaN;1;0;0;20;0;-257.3423;0
480;0;-316.3631;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;0
481;1;-829.3669;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
482;1;-2816.362;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-316.3631;-500
483;1;-256.6959;0;5;5;5;0;0;NaN;1;0;0;20;0;-276.6957;0
484;2;-1329.366;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-1000
485;1;-293.1601;0;6.666667;6.666667;6.666667;0;0;NaN;1;0;0;20;0;-313.1601;0
486;2;-5329.356;0;0;0;NaN;0;0;NaN;0;0;0;0;-4000;-329.3544;-1000
487;1;-816.3745;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
488;3;-5804.086;0;0;0;NaN;0;0;NaN;0;0;0;0;-4000;-304.0911;-1500
489;2;-3304.09;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-304.0911;-1000
490;1;-1132.743;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-500
491;1;-753.7817;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-253.7813;-500
492;2;-1532.842;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-532.8256;-1000
493;1;-239.2922;0;2.666667;2.666667;2.666667;0;0;NaN;1;0;0;20;0;-259.2924;0
494;2;-2805.596;0;6;6;6;0;0;NaN;1;0;0;20;-2000;-325.5992;-500
495;2;-149.2589;0;0;0;0;7.666668;7.666668;7.666668;1;1;50;20;0;-219.2586;0
496;0;-295.4964;0;8.333334;8.333334;8.333334;0;0;NaN;1;0;0;20;0;-315.4964;0
497;0;-278.4682;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-278.4682;0
498;1;-203.8812;0;1.666667;1.666667;1.666667;0;0;NaN;1;0;0;20;0;-223.8812;0
499;1;-778.4786;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-278.4682;-500
500;2;-2719.795;0;1;1;1;0;0;NaN;1;0;0;20;-2000;-239.7919;-500
501;3;-4108.184;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-608.1851;-1500
502;1;-236.1776;0;3.333333;3.333333;3.333333;0;0;NaN;1;0;0;20;0;-256.1773;0
503;2;-3364.658;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-364.6579;-1000
504;1;-488.7626;0;3.666667;3.666667;1.833333;0;0;NaN;2;0;0;40;0;-528.7625;0
505;2;-1291.251;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-1000
506;2;-3266.41;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-266.4129;-1000
507;3;-3256.894;0;5;5;5;0;0;NaN;1;0;0;20;-2000;-276.8887;-1000
508;0;-291.2428;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;0
509;1;-534.1373;0;11.66667;11.66667;5.833334;0;0;NaN;2;0;0;40;0;-574.1371;0
510;1;-829.3583;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-329.3544;-500
511;1;-791.247;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
512;2;-842.4263;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
513;1;-804.0996;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
514;1;-3335.415;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-835.4158;-500
515;1;-1108.195;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-608.1851;-500
516;2;-2750.812;0;3;3;3;0;0;NaN;1;0;0;20;-2000;-270.8079;-500
517;2;-1342.432;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-1000
518;2;-3582.488;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-582.4875;-1000
519;0;-304.0911;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;0
520;0;-291.2428;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;0
521;2;-778.4749;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-278.4682;-500
522;1;-791.2487;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
523;2;-3291.244;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-291.2428;-1000
524;1;-2804.09;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-304.0911;-500
525;0;-291.2428;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;0
526;1;-816.3716;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
527;1;-778.4754;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-278.4682;-500
528;1;-791.2537;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
529;3;-3791.242;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-291.2428;-1500
530;1;-791.2502;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
531;1;-854.9152;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-354.908;-500
532;2;-2731.619;0;1.666667;1.666667;1.666667;0;0;NaN;1;0;0;20;-2000;-251.6162;-500
533;2;-1316.371;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-1000
534;3;-3265.283;0;0.6666667;0.6666667;0.6666667;0;0;NaN;1;0;0;20;-2000;-285.2857;-1000
535;0;-316.3631;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;0
536;1;-821.7648;0;9.333333;9.333333;9.333333;0;0;NaN;1;0;0;20;0;-341.752;-500
537;1;-278.2027;0;7.000001;7.000001;7.000001;0;0;NaN;1;0;0;20;0;-298.2027;0
538;1;-1209.825;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-709.8229;-500
539;3;-3791.246;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-291.2428;-1500
540;1;-1108.182;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-608.1851;-500
541;1;-842.4201;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
542;1;-816.3634;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-316.3631;-500
543;0;-253.7813;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-253.7813;0
544;1;-842.4247;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-500
545;2;-2957.422;0;1.666667;1.666667;0.8333334;0;0;NaN;2;0;0;40;-2000;-497.4204;-500
546;1;-804.0967;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
547;1;-758.0773;0;7.666668;7.666668;7.666668;0;0;NaN;1;0;0;20;0;-278.0695;-500
548;2;-752.9748;0;2;2;2;0;0;NaN;1;0;0;20;0;-272.9748;-500
549;1;-804.0916;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
550;1;-804.1026;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
551;3;-3829.356;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-329.3544;-1500
552;1;-1158.723;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-658.7137;-500
553;3;-5791.243;0;0;0;NaN;0;0;NaN;0;0;0;0;-4000;-291.2428;-1500
554;1;-753.7906;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-253.7813;-500
555;1;-236.9109;0;0.6666667;0.6666667;0.6666667;0;0;NaN;1;0;0;20;0;-256.9108;0
556;1;-1007.57;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-507.5615;-500
557;1;-791.2538;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
558;2;-3316.363;0;0;0;NaN;0;0;NaN;0;0;0;0;-2000;-316.3631;-1000
559;0;-342.4193;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;0
560;1;-942.8266;0;8.333333;8.333333;2.083333;0;0;NaN;4;0;0;80;0;-1022.827;0
561;3;-3301.013;0;7.666668;7.666668;7.666668;0;0;NaN;1;0;0;20;-2000;-321.0109;-1000
562;2;-803.1625;0;7.666668;7.666668;7.666668;0;0;NaN;1;0;0;20;0;-323.1541;-500
563;2;-1304.097;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-1000
564;1;-791.2435;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-291.2428;-500
565;0;-342.4193;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;0
566;1;-804.0949;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-304.0911;-500
567;2;-1342.432;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-342.4193;-1000
568;1;-1132.739;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-632.73;-500
569;1;-778.4756;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-278.4682;-500
570;0;-608.1851;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-608.1851;0
571;1;-234.8527;0;0.6666667;0.6666667;0.6666667;0;0;NaN;1;0;0;20;0;-254.8525;0
572;1;-753.788;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-253.7813;-500
573;0;-266.4129;0;0;0;NaN;0;0;NaN;0;0;0;0;0;-266.4129;0
