Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover
1785;22;-1215.727;0;380.6665;380.6665;25.37777;349.3331;349.3331;43.66664;15;8;240;300;-1000;-755.7274
1786;13;-805.0171;0;58;58;7.25;181;181;45.25001;8;4;120;160;-400;-685.017
1787;36;-33.57854;0;883.6666;883.6666;26.77778;1168.166;1168.166;40.2816;33;29;870;660;-900;-663.5785
1788;17;-367.3741;0;738.6664;738.6664;43.45096;335.3329;335.3329;41.91662;17;8;240;340;-200;-747.3741
1789;15;-661.9459;0;108.6667;108.6667;9.878788;27.99999;27.99999;14;11;2;60;220;-300;-641.9459
1790;29;373.2307;0;741.3331;741.3331;28.51281;1035.166;1035.166;45.00723;26;23;690;520;-300;-536.7693
1791;24;-165.8089;0;598.3333;598.3333;26.01449;620.1665;620.1665;34.45369;23;18;540;460;-500;-665.809
1792;16;-618.6973;0;410.6666;410.6666;24.15686;705.9998;705.9998;58.83331;17;12;360;340;-600;-718.6973
1793;21;-595.7048;0;187.6666;187.6666;17.0606;260.9998;260.9998;32.62498;11;8;240;220;-500;-555.7048
1794;15;-1192.042;0;123;123;15.375;147.5;147.5;29.49999;8;5;150;160;-300;-1202.042
1795;20;-666.509;0;452.6663;452.6663;30.17776;383.3329;383.3329;42.59254;15;9;270;300;-500;-736.509
1796;15;-266.3401;0;207;207;18.81818;298.1666;298.1666;37.27083;11;8;240;220;-200;-526.3401
1797;15;-52.87823;0;380.3334;380.3334;25.35556;465.0001;465.0001;46.50001;15;10;300;300;0;-652.8783
1798;14;-1181.68;0;138.6667;138.6667;19.80953;71.3333;71.3333;71.3333;7;1;30;140;-300;-1051.68
1799;16;-1487.908;0;151.6667;151.6667;30.33333;88.83328;88.83328;44.41664;5;2;60;100;-500;-1147.909
1800;24;-478.7477;0;324.6666;324.6666;23.19047;510.6664;510.6664;42.55553;14;12;360;280;-400;-718.7477
1801;14;-527.0765;0;242.9999;242.9999;22.0909;314.1666;314.1666;52.3611;11;6;180;220;-200;-727.0765
1802;45;709.0868;0;1213.666;1213.666;26.97036;1796.666;1796.666;48.55854;45;37;1110;900;-700;-600.9133
1803;29;-36.03919;0;898.0001;898.0001;37.41667;1116.5;1116.5;53.16665;24;21;630;480;-700;-446.0392
1804;24;-1654.196;0;345.9998;345.9998;31.45452;261.6665;261.6665;37.38092;11;7;210;220;-800;-1284.196
1805;13;-1162.717;0;85.66667;85.66667;28.55556;35.50001;35.50001;35.50001;3;1;30;60;-400;-852.7174
1806;23;-652.2339;0;476.0001;476.0001;29.75;451.5;451.5;50.16667;16;9;270;320;-300;-942.2339
1807;18;-709.1447;0;145.0001;145.0001;16.11112;218.1666;218.1666;43.63331;9;5;150;180;-500;-539.1447
1808;16;-896.073;0;176.3332;176.3332;25.19046;137.5;137.5;34.37499;7;4;120;140;-500;-656.073
1809;34;-702.5236;0;778.6665;778.6665;35.39393;946.9996;946.9996;49.84209;22;19;570;440;-1000;-712.5236
1810;10;-651.5051;0;88.66662;88.66662;11.08333;39.5;39.5;39.5;8;1;30;160;-100;-741.5051
1811;17;-915.0244;0;428.6666;428.6666;28.57777;378.4999;378.4999;47.31249;15;8;240;300;-500;-955.0244
1812;14;-727.3216;0;264.6667;264.6667;37.80952;97.33333;97.33333;32.44444;7;3;90;140;-200;-757.3216
1813;13;-446.6024;0;113.3333;113.3333;16.19047;36.50002;36.50002;18.25001;7;2;60;140;-100;-546.6024
1814;22;-562.1157;0;380.6667;380.6667;25.37778;475.6665;475.6665;47.56665;15;10;300;300;-600;-562.1157
1815;16;-897.3677;0;345.6666;345.6666;28.80555;276.1667;276.1667;46.02778;12;6;180;240;-400;-917.3677
1816;24;-936.6567;0;455.333;455.333;32.52378;597.1662;597.1662;49.76385;14;12;360;280;-500;-1076.657
1817;15;-814.2513;0;229.3333;229.3333;17.64102;233.1668;233.1668;33.30954;13;7;210;260;-100;-1184.251
1818;24;-758.0934;0;365.9999;365.9999;24.39999;566.8332;566.8332;47.2361;15;12;360;300;-500;-918.0934
1819;11;-792.421;0;72.99999;72.99999;9.124999;49.49999;49.49999;16.5;8;3;90;160;-100;-942.421
1820;23;-764.1791;0;329;329;20.5625;342;342;42.75;16;8;240;320;-600;-724.1791
1821;22;-56.80643;0;826.3335;826.3335;37.56061;930;930;54.70588;22;17;510;440;-100;-906.8063
1822;23;280.2337;0;496.9998;496.9998;22.5909;692.6664;692.6664;43.29165;22;16;480;440;-200;-439.7663
1823;17;-1027.031;0;252.6666;252.6666;21.05555;158.8333;158.8333;31.76666;12;5;150;240;-600;-817.031
1824;16;-609.5184;0;303.6665;303.6665;25.30554;308.6664;308.6664;44.0952;12;7;210;240;-200;-859.5184
1825;37;-295.6024;0;571.9999;571.9999;17.875;1448.832;1448.832;49.95973;32;29;870;640;-1300;-505.6024
1826;24;-148.3774;0;515.3331;515.3331;25.76666;771.8333;771.8333;51.45555;20;15;450;400;-400;-598.3774
1827;12;-494.6299;0;180.3334;180.3334;20.03704;199.5;199.5;33.25;9;6;180;180;-300;-554.6298
1828;14;-601.9248;0;111;111;15.85715;84.33338;84.33338;28.11113;7;3;90;140;-300;-531.9248
1829;38;-196.2426;0;1064.667;1064.667;32.26263;1489.833;1489.833;55.17899;33;27;810;660;-1100;-566.2426
1830;13;-940.1309;0;92.33334;92.33334;11.54167;124.1667;124.1667;24.83334;8;5;150;160;-200;-1050.131
1831;14;-832.2205;0;264.9998;264.9998;22.08331;326.3333;326.3333;40.79166;12;8;240;240;0;-1312.22
1832;19;-373.2046;0;703.0001;703.0001;46.86668;554.9994;554.9994;55.49994;15;10;300;300;-400;-573.2047
1833;16;-707.6445;0;300.6666;300.6666;27.33333;255.6664;255.6664;51.13329;11;5;150;220;-400;-677.6445
1834;19;-1028.29;0;432.6668;432.6668;28.84445;242.1667;242.1667;30.27084;15;8;240;300;-600;-968.2897
1835;15;-33.65431;0;294.9999;294.9999;18.43749;462.3331;462.3331;42.03028;16;11;330;320;-100;-583.6544
1836;20;-1337.149;0;187.6666;187.6666;20.85184;222.6664;222.6664;44.53329;9;5;150;180;-600;-1067.149
1837;13;-644.2561;0;100;100;11.11111;98.16667;98.16667;14.02381;9;7;210;180;-200;-834.2561
1838;22;-657.4738;0;549.6667;549.6667;24.98485;640.6666;640.6666;42.71111;22;15;450;440;-700;-847.4738
1839;18;-500.5844;0;210.6666;210.6666;19.15151;127.3334;127.3334;25.46668;11;5;150;220;-500;-370.5844
1840;13;-671.8778;0;232;232;23.2;190.3331;190.3331;47.58328;10;4;120;200;-300;-691.8778
1841;26;-1042.533;0;510.0003;510.0003;34.00002;618.1669;618.1669;56.19699;15;11;330;300;-500;-1172.533
1842;10;-1236.326;0;102.3333;102.3333;25.58333;59.83338;59.83338;29.91669;4;2;60;80;-200;-1176.326
1843;21;-571.3494;0;441.3335;441.3335;27.58334;664.3331;664.3331;41.52082;16;16;480;320;-300;-1071.349
1844;13;-766.7139;0;97;97;16.16667;127.5;127.5;31.87499;6;4;120;120;-300;-706.7139
1845;26;-279.0177;0;228.6667;228.6667;12.7037;411.3334;411.3334;24.19608;18;17;510;360;-500;-649.0176
1846;9;-482.3007;0;207.3333;207.3333;25.91666;165.1665;165.1665;55.05551;8;3;90;160;-100;-632.3007
1847;15;-798.4313;0;259.6667;259.6667;32.45833;159.1667;159.1667;31.83334;8;5;150;160;-500;-608.4313
1848;17;-1089.968;0;378.3331;378.3331;34.39392;153.4999;153.4999;38.37497;11;4;120;220;-500;-929.9681
1849;16;-989.2261;0;191.3333;191.3333;19.13334;226.8333;226.8333;28.35416;10;8;240;200;-300;-1129.226
1850;20;-337.7048;0;437.6665;437.6665;29.17777;246.3334;246.3334;27.37038;15;9;270;300;-500;-407.7048
1851;18;-737.3717;0;487.3334;487.3334;34.80953;348.1665;348.1665;43.52081;14;8;240;280;-500;-757.3717
1852;27;-1614.4;0;569.9996;569.9996;40.71426;431.1667;431.1667;47.90741;14;9;270;280;-900;-1264.4
1853;14;-306.6559;0;115;115;11.5;152.9999;152.9999;38.24997;10;4;120;200;-200;-426.6559
1854;15;-814.256;0;223.6667;223.6667;24.85186;82.33325;82.33325;41.16663;9;2;60;180;-500;-554.2559
1855;16;-628.9057;0;285.6664;285.6664;25.96968;111.8332;111.8332;22.36665;11;5;150;220;-300;-698.9057
1856;18;-208.9103;0;429.3331;429.3331;26.83332;339.3332;339.3332;30.84847;16;11;330;320;-200;-658.9103
1857;22;-256.008;0;594.6666;594.6666;37.16666;543.4999;543.4999;45.29166;16;12;360;320;-300;-636.008
1858;32;-689.0054;0;510;510;21.25;779.4999;779.4999;38.97499;24;20;600;480;-500;-1269.005
1859;12;-549.2047;0;355.6668;355.6668;29.6389;139.4999;139.4999;69.74995;12;2;60;240;-300;-549.2047
1860;22;253.0042;0;312.3334;312.3334;16.4386;593.6667;593.6667;39.57778;19;15;450;380;-300;-276.9958
1861;8;-778.55;0;113.6666;113.6666;22.73332;67.49992;67.49992;67.49992;5;1;30;100;-100;-808.55
1862;34;-273.0878;0;679.9999;679.9999;26.15384;878.1661;878.1661;39.91664;26;22;660;520;-400;-1053.088
1863;17;-577.1539;0;283.9999;283.9999;23.66666;204.8333;204.8333;29.2619;12;7;210;240;-300;-727.1538
1864;16;-41.49026;0;459.6664;459.6664;30.64443;325.333;325.333;40.66663;15;8;240;300;-200;-381.4902
1865;29;104.9167;0;909.666;909.666;31.36779;1206.666;1206.666;54.84845;29;22;660;580;-700;-435.0832
1866;52;198.3779;0;1259;1259;30.70731;1593.666;1593.666;45.53331;41;35;1050;820;-800;-871.6221
1867;14;-276.8079;0;239.6666;239.6666;19.97222;260.8332;260.8332;32.60415;12;8;240;240;0;-756.8079
1868;28;-904.0667;0;429.9997;429.9997;26.87498;519.1666;519.1666;47.19696;16;11;330;320;-800;-754.0667
1869;17;-557.0308;0;249.3334;249.3334;24.93334;204.8336;204.8336;40.96672;10;5;150;200;-300;-607.0308
1870;22;-695.6572;0;187;187;17;190.6667;190.6667;23.83333;11;8;240;220;-200;-955.6572
1871;13;-1117.486;0;74.33332;74.33332;8.259258;105.1666;105.1666;35.05555;9;3;90;180;-300;-1087.486
1872;35;185.7844;0;940.3333;940.3333;32.42529;1005.166;1005.166;47.86507;29;21;630;580;-400;-624.2155
1873;17;-758.3188;0;186.6667;186.6667;18.66667;155.5;155.5;25.91666;10;6;180;200;-200;-938.3188
1874;18;-459.3506;0;292.6664;292.6664;22.5128;329.333;329.333;41.16663;13;8;240;260;-300;-659.3505
1875;45;758.858;0;1282.999;1282.999;25.65999;2159.999;2159.999;47.99998;50;45;1350;1000;-600;-991.1422
1876;18;-537.752;0;288.6666;288.6666;26.24241;297.6665;297.6665;33.07405;11;9;270;220;-400;-627.752
1877;15;-892.7228;0;166.3333;166.3333;18.48148;97.33334;97.33334;32.44445;9;3;90;180;-400;-762.7228
1878;37;262.9132;0;924;924;26.4;1223;1223;42.17241;35;29;870;700;-600;-707.0869
1879;23;-479.3165;0;435.6667;435.6667;29.04444;579.8334;579.8334;48.31945;15;12;360;300;-400;-739.3165
1880;15;-841.1802;0;51.33333;51.33333;8.555554;70.66666;70.66666;17.66666;6;4;120;120;-400;-681.1802
1881;17;418.1922;0;537.6664;537.6664;22.40277;829.3333;829.3333;43.64912;24;19;570;480;-200;-431.8077
1882;18;-1064.368;0;310;310;28.18182;221.1665;221.1665;44.23329;11;5;150;220;-700;-734.3677
1883;25;-221.3183;0;510;510;30;587.8334;587.8334;41.9881;17;14;420;340;-500;-481.3183
1884;10;-887.4973;0;142.6666;142.6666;23.77777;91.16666;91.16666;30.38889;6;3;90;120;-200;-897.4973
1885;21;-639.8274;0;246;246;16.4;357.9999;357.9999;32.54544;15;11;330;300;-500;-769.8274
1886;23;38.55312;0;628.0002;628.0002;29.90477;783.0001;783.0001;52.2;21;15;450;420;-400;-431.4468
1887;18;-372.1123;0;313;313;19.5625;321.4999;321.4999;35.72221;16;9;270;320;-300;-662.1123
1888;47;21.30424;0;1420.333;1420.333;33.81746;1967;1967;49.175;42;40;1200;840;-700;-1318.696
1889;20;-39.77251;0;327.6667;327.6667;20.47917;430;430;33.07692;16;13;390;320;-200;-549.7725
1890;34;-221.4785;0;724.6666;724.6666;23.37634;1148.5;1148.5;42.53703;31;27;810;620;-900;-751.4786
1891;20;-470.4639;0;452.9999;452.9999;28.31249;477.0001;477.0001;36.69232;16;13;390;320;-400;-780.4639
1892;25;294.5198;0;653.3334;653.3334;24.19753;991.6663;991.6663;43.11593;27;23;690;540;-500;-435.4803
1893;22;-520.0305;0;497.6666;497.6666;31.10416;580.9999;580.9999;52.81818;16;11;330;320;-500;-670.0305
1894;18;-165.7089;0;303.3333;303.3333;20.22222;383.5;383.5;34.86364;15;11;330;300;-300;-495.7089
1895;19;-1232.377;0;172.3333;172.3333;19.14815;161;161;26.83334;9;6;180;180;-500;-1092.377
1896;16;-211.8935;0;699.333;699.333;36.807;642.8335;642.8335;58.43941;19;11;330;380;-100;-821.8934
1897;25;-297.4271;0;515.3333;515.3333;24.53968;623.8333;623.8333;51.9861;21;12;360;420;-300;-777.4271
1898;16;-474.7397;0;321.6667;321.6667;24.74359;374.8331;374.8331;46.85414;13;8;240;260;-400;-574.7397
1899;23;-923.879;0;821.9997;821.9997;43.26314;721.8337;721.8337;65.62125;19;11;330;380;-600;-1033.879
1900;20;-734.119;0;426.6665;426.6665;28.44444;298.8332;298.8332;37.35415;15;8;240;300;-600;-674.119
1901;15;-1349.774;0;26.33334;26.33334;13.16667;25.66668;25.66668;25.66668;2;1;30;40;-200;-1219.774
1902;15;-811.8389;0;105.3333;105.3333;17.55556;138.3333;138.3333;46.11109;6;3;90;120;-400;-621.8389
1903;27;-967.1494;0;850.6664;850.6664;38.66665;813.6664;813.6664;58.11903;22;14;420;440;-900;-927.1494
1904;14;-647.4376;0;196.3334;196.3334;24.54167;81.49995;81.49995;40.74997;8;2;60;160;-200;-667.4376
1905;18;-901.3685;0;137.6666;137.6666;22.94443;152.1666;152.1666;30.43332;6;5;150;120;-600;-571.3685
1906;15;-558.1199;0;268.0001;268.0001;26.80001;88.83331;88.83331;29.6111;10;3;90;200;-200;-648.1199
1907;14;-901.6427;0;93.33337;93.33337;15.55556;26.50002;26.50002;26.50002;6;1;30;120;-400;-651.6426
1908;20;-45.41173;0;364.6665;364.6665;22.79166;429.9999;429.9999;35.83333;16;12;360;320;-400;-325.4117
1909;14;-1399.022;0;40.66666;40.66666;40.66666;35.66667;35.66667;35.66667;1;1;30;20;-400;-1049.022
1910;30;563.8438;0;829.9998;829.9998;30.74073;978.6661;978.6661;44.48482;27;22;660;540;-400;-236.1562
1911;35;95.37544;0;569.3332;569.3332;21.08641;1019.499;1019.499;40.77998;27;25;750;540;-500;-694.6245
1912;24;372.6867;0;702.6664;702.6664;30.55071;650.3333;650.3333;38.2549;23;17;510;460;-300;-297.3133
1913;17;-880.413;0;702.9999;702.9999;43.9375;455.4999;455.4999;56.93748;16;8;240;320;-400;-1040.413
1914;15;-315.5966;0;162;162;14.72728;237.8333;237.8333;29.72917;11;8;240;220;-100;-675.5966
1915;15;103.4505;0;481.333;481.333;34.38093;417.1663;417.1663;41.71663;14;10;300;280;0;-476.5494
1916;35;-405.7254;0;980.3328;980.3328;36.30862;1048.333;1048.333;49.92061;27;21;630;540;-900;-675.7253
1917;15;-1160.556;0;127.3333;127.3333;18.19047;79.66663;79.66663;39.83332;7;2;60;140;-200;-1160.556
1918;20;-411.1145;0;190;190;12.66667;598.4996;598.4996;46.03843;15;13;390;300;-300;-801.1145
1919;12;-423.3934;0;180.3333;180.3333;20.03704;242.5002;242.5002;34.64288;9;7;210;180;-100;-713.3934
1920;10;-1284.052;0;30.33332;30.33332;10.11111;0;0;NaN;3;0;0;60;-100;-1244.052
1921;14;-509.7707;0;245.3332;245.3332;30.66665;266;266;44.33333;8;6;180;160;-200;-649.7707
1922;23;612.29;0;561.3334;561.3334;23.38889;647.3332;647.3332;35.96296;24;18;540;480;-100;-307.7099
1923;32;636.7632;0;752.3332;752.3332;24.26881;1129.499;1129.499;38.94825;31;29;870;620;-500;-353.2367
1924;28;-455.2711;0;679.9999;679.9999;29.56521;1077.333;1077.333;56.70176;23;19;570;460;-700;-785.271
1925;17;-487.8844;0;380.3332;380.3332;22.37254;282.6667;282.6667;31.40741;17;9;270;340;-300;-797.8843
1926;13;-447.5792;0;243.6665;243.6665;27.07405;108.6666;108.6666;36.2222;9;3;90;180;-400;-317.5792
1927;20;109.8545;0;424.6668;424.6668;22.35089;664.8331;664.8331;44.3222;19;15;450;380;-200;-520.1455
1928;22;-389.2466;0;563;563;37.53333;503.4998;503.4998;50.34998;15;10;300;300;-500;-489.2466
1929;11;-1119.464;0;180.6665;180.6665;20.07406;75.33332;75.33332;75.33332;9;1;30;180;-200;-1129.464
1930;11;-1090.474;0;74.6667;74.6667;14.93334;11.5;11.5;11.5;5;1;30;100;-300;-920.474
1931;28;-321.9609;0;547.9999;547.9999;19.57143;1012.167;1012.167;46.00757;28;22;660;560;-700;-841.9608
1932;20;-772.3822;0;431.3331;431.3331;35.94442;453.3328;453.3328;50.37031;12;9;270;240;-700;-582.3822
1933;18;-502.2196;0;391.9998;391.9998;35.63635;252.4998;252.4998;42.0833;11;6;180;220;-400;-502.2196
1934;14;-747.0235;0;145.3333;145.3333;16.14815;41.16666;41.16666;41.16666;9;1;30;180;-300;-657.0235
1935;30;-371.0639;0;1094.666;1094.666;36.48887;1176.333;1176.333;53.46967;30;22;660;600;-700;-931.064
1936;50;201.4416;0;1258.333;1258.333;28.59847;1889.499;1889.499;46.08535;44;41;1230;880;-1000;-908.5584
1937;20;-671.8307;0;239.6665;239.6665;23.96665;268.9999;268.9999;38.42855;10;7;210;200;-600;-481.8308
1938;10;-970.4122;0;199.3333;199.3333;22.14815;21.33334;21.33334;21.33334;9;1;30;180;-100;-1080.412
1939;17;103.7769;0;405;405;22.5;488.1667;488.1667;48.81667;18;10;300;360;-200;-356.2231
1940;28;-604.5088;0;520.333;520.333;27.38595;834.3329;834.3329;55.62219;19;15;450;380;-700;-734.5088
1941;44;1148.74;0;1152.667;1152.667;25.05797;2119.666;2119.666;47.10368;46;45;1350;920;-600;-521.2597
1942;16;-887.6918;0;232.3333;232.3333;25.81481;222.4999;222.4999;31.7857;9;7;210;180;-200;-1077.692
1943;14;-724.1841;0;142.3333;142.3333;23.72222;65.83336;65.83336;21.94445;6;3;90;120;-300;-634.1841
1944;14;-1309.679;0;84.33334;84.33334;14.05556;211.5001;211.5001;42.30001;6;5;150;120;-400;-1179.679
1945;18;-1223.788;0;196.3335;196.3335;21.81483;51.16671;51.16671;25.58336;9;2;60;180;-200;-1263.788
1946;13;-107.8333;0;374.3333;374.3333;23.39583;209;209;41.8;16;5;150;320;-100;-477.8333
1947;23;-1423.506;0;403.6666;403.6666;28.83333;229.1666;229.1666;32.73809;14;7;210;280;-700;-1213.506
1948;15;-611.6079;0;170.3333;170.3333;18.92592;149.1665;149.1665;37.29164;9;4;120;180;-300;-611.6079
1949;27;-135.2297;0;664.9999;664.9999;30.22727;783.6663;783.6663;46.09801;22;17;510;440;-300;-785.2297
1950;16;-1216.701;0;153;153;21.85715;134.0001;134.0001;33.50002;7;4;120;140;-500;-976.701
1951;24;-320.0526;0;474.3333;474.3333;27.90196;606.1666;606.1666;43.29762;17;14;420;340;-400;-680.0526
1952;25;-49.46632;0;849.9999;849.9999;30.35714;928.4993;928.4993;51.58329;28;18;540;560;-500;-649.4665
1953;25;-835.8693;0;408.6666;408.6666;27.24444;519;519;51.9;15;10;300;300;-700;-735.8693
1954;23;31.18058;0;795.0002;795.0002;37.85715;884.6666;884.6666;55.29166;21;16;480;420;-500;-368.8194
1955;40;249.4527;0;1119;1119;28.6923;1634.666;1634.666;49.53534;39;33;990;780;-800;-720.5473
1956;11;-66.99675;0;224;224;22.4;161.9999;161.9999;32.39998;10;5;150;200;0;-416.9968
1957;14;-1064.477;0;335.3336;335.3336;55.88893;217.1665;217.1665;54.29163;6;4;120;120;-200;-1104.477
1958;28;-750.4678;0;322.6666;322.6666;14.66667;814.0004;814.0004;47.88237;22;17;510;440;-600;-1100.468
1959;22;-292.8838;0;732.6665;732.6665;33.30302;537.4996;537.4996;44.79163;22;12;360;440;-500;-592.8838
1960;15;-247.8099;0;214;214;21.40001;298.6667;298.6667;37.33333;10;8;240;200;-100;-587.8099
1961;20;-392.9548;0;364.9998;364.9998;28.07691;485.1662;485.1662;48.51662;13;10;300;260;-500;-452.9548
1962;14;-1528.083;0;74.66665;74.66665;10.66666;35.00001;35.00001;35.00001;7;1;30;140;-600;-1098.083
1963;14;-1506.04;0;258.3332;258.3332;32.29165;78.66668;78.66668;78.66668;8;1;30;160;-200;-1496.04
1964;14;-135.204;0;558.6663;558.6663;34.91664;350.3332;350.3332;43.79165;16;8;240;320;-200;-495.2041
1965;17;-372.9704;0;676.3333;676.3333;39.78431;608.1664;608.1664;55.28785;17;11;330;340;-100;-942.9705
1966;9;-1094.63;0;123.3334;123.3334;20.55556;110.1668;110.1668;27.54169;6;4;120;120;-300;-1034.63
1967;16;-792.7239;0;168.3334;168.3334;21.04168;186.1667;186.1667;31.02778;8;6;180;160;-400;-732.7239
1968;18;-1114.493;0;182.6667;182.6667;20.2963;275.8332;275.8332;68.9583;9;4;120;180;-700;-714.4928
1969;20;-1066.01;0;453.3334;453.3334;41.21212;237.1666;237.1666;39.52776;11;6;180;220;-800;-666.0096
1970;22;-988.5356;0;642.6664;642.6664;33.82455;581.1665;581.1665;48.43054;19;12;360;380;-500;-1228.536
1971;17;-757.1308;0;80.00001;80.00001;8.000001;152.3333;152.3333;19.04167;10;8;240;200;-300;-897.1308
1972;22;-352.5408;0;417.3332;417.3332;26.08332;443.4999;443.4999;36.95832;16;12;360;320;-600;-432.5408
1973;16;-613.6652;0;257.6667;257.6667;28.62963;155.3334;155.3334;22.19049;9;7;210;180;-300;-703.6652
1974;22;-1328.393;0;437.3334;437.3334;29.15556;396.6664;396.6664;39.66664;15;10;300;300;-300;-1628.393
1975;24;-638.5125;0;336.3332;336.3332;17.70175;463.6664;463.6664;35.66665;19;13;390;380;-700;-708.5125
1976;19;-357.2728;0;479.6666;479.6666;29.97916;325.9998;325.9998;36.22219;16;9;270;320;-300;-647.2728
1977;23;-606.3505;0;463.9998;463.9998;23.19999;618.4999;618.4999;41.23333;20;15;450;400;-300;-1156.35
1978;19;-1353.661;0;454.6666;454.6666;37.88888;288.4999;288.4999;36.06249;12;8;240;240;-700;-1133.661
1979;15;-771.1324;0;275.9999;275.9999;30.66666;174.1666;174.1666;43.54165;9;4;120;180;-400;-671.1324
1980;11;-449.752;0;425.6665;425.6665;38.69695;305.6664;305.6664;43.66663;11;7;210;220;-300;-579.752
1981;12;-845.1517;0;209.0001;209.0001;23.22223;402.0001;402.0001;67.00001;9;6;180;180;-300;-905.1517
1982;18;-49.6952;0;650.3333;650.3333;36.12962;432.8331;432.8331;39.34846;18;11;330;360;-300;-439.6952
1983;39;291.5773;0;1214.333;1214.333;29.61789;1869.667;1869.667;50.53153;41;37;1110;820;-300;-1338.423
1984;18;-798.7723;0;253.9999;253.9999;28.22222;332.3331;332.3331;36.9259;9;9;270;180;-500;-748.7723
1985;26;-1234.08;0;606.9999;606.9999;40.46666;604.8335;604.8335;60.48335;15;10;300;300;-800;-1034.079
1986;18;-560.7649;0;591.3333;591.3333;29.56666;357.3332;357.3332;39.70369;20;9;270;400;-500;-730.7648
1987;18;-311.6735;0;410.6664;410.6664;31.58973;380.6664;380.6664;38.06664;13;10;300;260;-400;-471.6735
1988;19;-754.3638;0;271.3331;271.3331;22.61109;352.333;352.333;39.14811;12;9;270;240;-400;-864.3638
1989;10;-249.1169;0;257.6666;257.6666;23.42424;182.3333;182.3333;45.58332;11;4;120;220;-100;-489.1169
1990;14;36.79836;0;282.6666;282.6666;21.74358;443.8332;443.8332;49.3148;13;9;270;260;-100;-393.2017
1991;22;-105.7473;0;491.6667;491.6667;27.31482;670.6664;670.6664;47.90474;18;14;420;360;-300;-585.7473
1992;21;-191.3117;0;677.9997;677.9997;42.37498;557.833;557.833;42.91023;16;13;390;320;-400;-501.3117
1993;13;-352.8687;0;199.6667;199.6667;19.96667;168.8333;168.8333;33.76667;10;5;150;200;-200;-502.8687
1994;14;-1008.469;0;151;151;18.87499;122.8332;122.8332;61.41661;8;2;60;160;-400;-828.4688
1995;29;-91.26888;0;909.9994;909.9994;34.99998;1231.499;1231.499;53.54343;26;23;690;520;-400;-901.2689
1996;24;269.1153;0;865.6666;865.6666;32.06173;1029.167;1029.167;49.00794;27;21;630;540;-400;-500.8847
1997;18;-803.5944;0;540.9999;540.9999;41.61538;506.333;506.333;56.25922;13;9;270;260;-200;-1133.594
1998;21;-609.3713;0;469.9998;469.9998;33.57141;476.1662;476.1662;43.28783;14;11;330;280;-500;-719.3713
1999;33;-597.4977;0;473.6667;473.6667;21.5303;633.333;633.333;37.25488;22;17;510;440;-1100;-447.4977
2000;25;-413.6536;0;817.9996;817.9996;38.95236;1001.833;1001.833;52.72803;21;19;570;420;-600;-803.6537
2001;29;-1019.118;0;503.3334;503.3334;33.55556;590.6667;590.6667;53.69697;15;11;330;300;-800;-849.1184
2002;17;-601.6415;0;643.9995;643.9995;42.9333;559.8329;559.8329;50.89391;15;11;330;300;-100;-1131.641
2003;16;-152.3503;0;289.3333;289.3333;19.28889;354.8333;354.8333;27.29487;15;13;390;300;-300;-542.3503
2004;16;-1554.614;0;515.3329;515.3329;34.35553;144.4999;144.4999;48.16662;15;3;90;300;-300;-1644.614
2005;20;-566.6133;0;217;217;21.7;275.6666;275.6666;34.45833;10;8;240;200;-400;-606.6133
2006;17;-732.8792;0;361.6664;361.6664;27.82049;196.4999;196.4999;39.29998;13;5;150;260;-300;-842.8792
2007;16;-449.202;0;253.6665;253.6665;21.13888;370.333;370.333;41.14811;12;9;270;240;-300;-659.202
2008;11;-266.9563;0;412.6667;412.6667;41.26667;154.8334;154.8334;38.70835;10;4;120;200;0;-586.9564
2009;18;277.6563;0;539.3333;539.3333;31.72549;676.1663;676.1663;52.01279;17;13;390;340;-200;-252.3438
2010;15;-1005.086;0;252.6665;252.6665;25.26665;56.1667;56.1667;28.08335;10;2;60;200;-400;-865.0856
2011;15;-287.1722;0;280.3332;280.3332;17.52082;289.9998;289.9998;48.33329;16;6;180;320;-200;-587.1722
2012;25;189.6716;0;1016.999;1016.999;37.66664;1002;1002;50.09998;27;20;600;540;-500;-450.3284
2013;12;-530.0647;0;195.3333;195.3333;24.41666;105.3333;105.3333;35.11108;8;3;90;160;-200;-580.0646
2014;28;-126.9808;0;727.0001;727.0001;25.96429;1007.666;1007.666;41.9861;28;24;720;560;-700;-706.9808
2015;28;-929.4548;0;411.6666;411.6666;20.58333;592.8332;592.8332;39.52221;20;15;450;400;-900;-879.4548
2016;16;-627.4878;0;387.9999;387.9999;43.1111;338.4997;338.4997;42.31247;9;8;240;180;-300;-747.4878
2017;13;-310.5456;0;232.3333;232.3333;25.81481;170.1665;170.1665;34.03329;9;5;150;180;0;-640.5457
2018;15;-235.081;0;589.3336;589.3336;45.33335;479;479;47.9;13;10;300;260;-100;-695.0809
2019;28;71.07793;0;439.3334;439.3334;19.10145;763.1663;763.1663;40.16665;23;19;570;460;-400;-558.922
2020;36;369.4205;0;1210;1210;32.7027;1491.499;1491.499;43.86763;37;34;1020;740;-400;-990.5795
2021;22;-527.7546;0;364.9999;364.9999;18.25;496.6665;496.6665;38.20512;20;13;390;400;-500;-817.7546
