Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover;Bad Destination
2736;9;-2628.486;0;95.00002;95.00002;23.75;21.66667;21.66667;21.66667;4;1;50;80;0;-758.4863;-2000
2737;9;-2186.352;0;159.3334;159.3334;22.76191;124.3333;124.3333;41.44442;7;3;150;140;0;-976.3523;-1500
2738;9;-3348.615;0;196.3334;196.3334;24.54167;193.9999;193.9999;48.49998;8;4;200;160;0;-1208.615;-2500
2739;8;-1731.858;0;280.6665;280.6665;28.06665;201.4998;201.4998;40.29996;10;5;250;200;0;-681.8575;-1500
2740;8;-2223.591;0;208.6665;208.6665;34.77776;64.5;64.5;32.25;6;2;100;120;0;-943.5913;-1500
2741;7;-1102.735;0;100.9999;100.9999;14.42856;146.4998;146.4998;36.62496;7;4;200;140;0;-442.7352;-1000
2742;8;-1526.571;0;197.9999;197.9999;32.99999;71.6667;71.6667;23.8889;6;3;150;120;0;-796.5706;-1000
2743;12;-3246.908;0;200;200;15.38462;431.4997;431.4997;47.94441;13;9;450;260;0;-1456.908;-2500
2744;7;-1252.702;0;251.6665;251.6665;20.97221;70.66659;70.66659;35.33329;12;2;100;240;0;-592.702;-1000
2745;9;-3680.869;0;90.99997;90.99997;22.74999;17.99999;17.99999;17.99999;4;1;50;80;0;-1310.869;-2500
2746;12;-1432.16;0;500.6666;500.6666;31.29166;675.8328;675.8328;56.3194;16;12;600;320;0;-352.1596;-2000
2747;13;-1859.266;0;521.6665;521.6665;32.60416;710.6666;710.6666;54.66666;16;13;650;320;0;-829.2659;-2000
2748;8;-1518.702;0;160.3333;160.3333;20.04167;58.16667;58.16667;29.08334;8;2;100;160;0;-778.7018;-1000
2749;11;-1036.367;0;232.3333;232.3333;16.59524;367.6666;367.6666;45.95832;14;8;400;280;0;-716.3669;-1000
2750;13;-723.3943;0;483.3331;483.3331;32.22221;292.6665;292.6665;32.51851;15;9;450;300;0;-473.3943;-1000
2751;8;-2085.031;0;325.9998;325.9998;36.22221;107.6667;107.6667;35.88889;9;3;150;180;0;-915.0312;-1500
2752;8;-2994.678;0;115.6667;115.6667;23.13334;109.5;109.5;36.5;5;3;150;100;0;-1244.678;-2000
2753;14;-2860.863;0;300.3333;300.3333;30.03333;444.6667;444.6667;55.58334;10;8;400;200;0;-960.8627;-2500
2754;22;-2239.542;0;1078.666;1078.666;33.70832;1501.666;1501.666;57.75639;32;26;1300;640;0;-1179.542;-3000
2755;15;-2005.633;0;690;690;34.5;741.6663;741.6663;52.97617;20;14;700;400;0;-605.6328;-2500
2756;9;-1222.1;0;235.6668;235.6668;29.45835;193.6667;193.6667;38.73334;8;5;250;160;0;-632.0997;-1000
2757;8;-1672.28;0;155.6666;155.6666;22.23809;107.0001;107.0001;26.75002;7;4;200;140;0;-1012.28;-1000
2758;16;-3982.669;0;391.6667;391.6667;24.47917;589.3329;589.3329;49.11107;16;12;600;320;-2000;-902.6685;-2000
2759;10;-3308.393;0;130.6667;130.6667;18.66667;31.16665;31.16665;15.58333;7;2;100;140;0;-1048.393;-2500
2760;12;-2422.307;0;396.3334;396.3334;23.31373;400.1667;400.1667;57.16666;17;7;350;340;0;-612.3074;-2500
2761;11;-1224.346;0;463.3333;463.3333;30.88889;221.1668;221.1668;36.86113;15;6;300;300;0;-824.3459;-1000
2762;13;-520.5901;0;423.6666;423.6666;23.53703;523.4998;523.4998;52.34998;18;10;500;360;0;-380.5901;-1000
2763;15;-2982.953;0;690.6663;690.6663;40.62743;647.3328;647.3328;49.79483;17;13;650;340;0;-972.9534;-3000
2764;7;-3614.698;0;40.00002;40.00002;20.00001;0;0;NaN;2;0;0;40;0;-1154.698;-2500
2765;9;-1972.038;0;59.33334;59.33334;9.888889;123.4999;123.4999;41.16664;6;3;150;120;0;-742.0383;-1500
2766;14;-2059.376;0;455.0002;455.0002;32.50002;267.8333;267.8333;38.2619;14;7;350;280;0;-689.3766;-2000
2767;9;-1565.301;0;172.9999;172.9999;19.22221;124.9999;124.9999;31.24998;9;4;200;180;0;-445.3005;-1500
2768;10;-3146.469;0;127;127;25.39999;128.9999;128.9999;42.99997;5;3;150;100;0;-896.4695;-2500
2769;16;-2897.467;0;465.9999;465.9999;23.29999;667.6664;667.6664;44.5111;20;15;750;400;-2000;-1047.467;-1000
2770;9;-3085.011;0;116;116;16.57143;52.33327;52.33327;52.33327;7;1;50;140;0;-1275.011;-2000
2771;8;-2200.912;0;79;79;19.75;56.00005;56.00005;28.00002;4;2;100;80;0;-880.9116;-1500
2772;6;-1817.391;0;74.6667;74.6667;24.8889;54.00003;54.00003;27.00002;3;2;100;60;0;-977.3913;-1000
2773;14;-1381.163;0;330.3334;330.3334;27.52778;546.8334;546.8334;49.71213;12;11;550;240;0;-671.1627;-1500
2774;11;-1412.072;0;324.6664;324.6664;32.46664;41.66668;41.66668;20.83334;10;2;100;200;0;-712.0721;-1000
2775;13;-1601.003;0;141;141;12.81818;420.9997;420.9997;52.62496;11;8;400;220;0;-721.0035;-1500
2776;10;-2557.285;0;365.9998;365.9998;36.59998;314.1666;314.1666;52.3611;10;6;300;200;0;-557.2849;-2500
2777;8;-2843.163;0;44.00001;44.00001;14.66667;27.83336;27.83336;27.83336;3;1;50;60;0;-953.1633;-2000
2778;10;-2234.55;0;203.9999;203.9999;18.54545;163.0001;163.0001;23.28572;11;7;350;220;0;-804.5498;-2000
2779;15;-1031.629;0;603.6665;603.6665;33.53703;561.4999;561.4999;46.79166;18;12;600;360;0;-491.6286;-1500
2780;7;-1800.855;0;191.3333;191.3333;23.91666;86.99994;86.99994;43.49997;8;2;100;160;0;-560.8542;-1500
2781;15;-2016.391;0;767.9998;767.9998;38.39999;902.0001;902.0001;60.13334;20;15;750;400;0;-666.3906;-2500
2782;10;-1031.438;0;316.3333;316.3333;26.36111;125.5001;125.5001;25.10001;12;5;250;240;0;-521.438;-1000
2783;11;-1534.905;0;322;322;32.2;284.1666;284.1666;40.59523;10;7;350;200;0;-584.9047;-1500
2784;8;-3457.95;0;74.66668;74.66668;12.44445;136.8333;136.8333;45.61108;6;3;150;120;0;-1727.95;-2000
2785;17;-3686.356;0;568.9998;568.9998;33.47058;669.8334;669.8334;55.81945;17;12;600;340;0;-1126.356;-3500
2786;9;-2500.708;0;132.6667;132.6667;16.58334;92.00002;92.00002;23;8;4;200;160;0;-860.7083;-2000
2787;9;-2108.146;0;296.6664;296.6664;32.96293;146.8332;146.8332;36.70831;9;4;200;180;0;-988.1466;-1500
2788;15;-3884.02;0;436.9998;436.9998;33.61537;405.6667;405.6667;57.95239;13;7;350;260;0;-994.0197;-3500
2789;10;-2353.517;0;297.9999;297.9999;33.1111;293.1665;293.1665;48.86108;9;6;300;180;0;-833.5169;-2000
2790;14;-2901.655;0;510.3332;510.3332;34.02221;487.9997;487.9997;44.36361;15;11;550;300;0;-1251.655;-2500
2791;7;-3450.068;0;179.6664;179.6664;59.88881;87.83318;87.83318;43.91659;3;2;100;60;0;-1110.068;-2500
2792;8;-1713.365;0;157.9999;157.9999;22.57142;208;208;52;7;4;200;140;0;-553.3647;-1500
2793;8;-3104.854;0;156.3332;156.3332;52.11105;96.16652;96.16652;48.08326;3;2;100;60;0;-764.8544;-2500
2794;10;-1851.088;0;218.9999;218.9999;27.37499;225.1665;225.1665;56.29163;8;4;200;160;0;-711.0877;-1500
2795;8;-4930.353;0;126.6667;126.6667;31.66667;0;0;NaN;4;0;0;80;0;-2010.351;-3000
2796;11;-950.5336;0;282.6666;282.6666;18.84444;322.3334;322.3334;32.23335;15;10;500;300;0;-750.5336;-1000
2797;24;-4820.712;0;848.6668;848.6668;40.4127;917.6665;917.6665;48.29824;21;19;950;420;0;-1190.712;-5000
2798;9;-1433.787;0;168.6667;168.6667;21.08334;143.6668;143.6668;47.88895;8;3;150;160;0;-743.7868;-1000
2799;13;-2135.372;0;539.9998;539.9998;28.42104;922.4997;922.4997;61.49998;19;15;750;380;0;-765.3718;-2500
2800;8;-2784.54;0;125.6666;125.6666;25.13333;0;0;NaN;5;0;0;100;0;-884.5397;-2000
2801;10;-1985.091;0;206.6666;206.6666;25.83333;70.50002;70.50002;35.25001;8;2;100;160;0;-745.0914;-1500
2802;10;-1469.863;0;144.6667;144.6667;16.07408;209.3332;209.3332;41.86665;9;5;250;180;0;-899.8632;-1000
2803;15;-1441.965;0;380.3334;380.3334;20.01755;737.6666;737.6666;49.17778;19;15;750;380;0;-571.9652;-2000
2804;7;-3013.049;0;47.66666;47.66666;15.88889;0;0;NaN;3;0;0;60;0;-1073.049;-2000
2805;8;-1203.552;0;193.6666;193.6666;27.66665;190.4999;190.4999;38.09998;7;5;250;140;0;-593.5524;-1000
2806;15;-1496.675;0;644.6666;644.6666;37.92156;649.8336;649.8336;46.41668;17;14;700;340;0;-1036.675;-1500
2807;8;-1922.682;0;227.3333;227.3333;32.47618;186.1665;186.1665;46.54164;7;4;200;140;0;-762.6817;-1500
2808;7;-2002.447;0;155.6666;155.6666;15.56666;34.83332;34.83332;17.41666;10;2;100;200;0;-802.4466;-1500
2809;11;-1107.521;0;310.3333;310.3333;25.86111;369.6665;369.6665;36.96665;12;10;500;240;0;-347.521;-1500
2810;14;-541.024;0;503.3333;503.3333;29.60784;540.9998;540.9998;45.08331;17;12;600;340;0;-481.024;-1000
2811;8;-3007.613;0;47.33332;47.33332;9.466664;55.8333;55.8333;27.91665;5;2;100;100;0;-1207.613;-2000
2812;16;-1732.309;0;508.6666;508.6666;28.25926;555.9998;555.9998;39.71427;18;14;700;360;0;-792.3091;-2000
2813;8;-1270.39;0;59.66666;59.66666;9.944443;114.5;114.5;28.625;6;4;200;120;0;-1090.391;-500
2814;12;-3531.07;0;308.3331;308.3331;28.03028;196.9999;196.9999;49.24997;11;4;200;220;0;-951.0696;-3000
2815;11;-2597.73;0;319.3333;319.3333;29.0303;166.1667;166.1667;33.23334;11;5;250;220;0;-1067.73;-2000
2816;10;-1873.166;0;197;197;19.7;88.66663;88.66663;29.55554;10;3;150;200;0;-723.1656;-1500
2817;9;-3016.078;0;134.6666;134.6666;22.44443;98.99998;98.99998;33;6;3;150;120;0;-786.0782;-2500
2818;8;-1400.239;0;87.33337;87.33337;14.55556;77.66672;77.66672;25.88891;6;3;150;120;0;-670.2393;-1000
2819;6;-2398.141;0;50.66667;50.66667;10.13333;83.49998;83.49998;41.74999;5;2;100;100;0;-1098.141;-1500
2820;8;-2378.427;0;263.3334;263.3334;37.61905;85.33327;85.33327;42.66663;7;2;100;140;0;-618.4269;-2000
2821;19;-950.0726;0;873;873;36.375;901.4996;901.4996;50.08331;24;18;900;480;0;-830.0726;-1500
2822;11;-1901.678;0;301.9998;301.9998;30.19999;352;352;58.66667;10;6;300;200;0;-901.6784;-1500
2823;9;-3901.1;0;313.6667;313.6667;39.20834;82.99997;82.99997;41.49998;8;2;100;160;0;-1161.1;-3000
2824;9;-3318.576;0;115;115;19.16667;47.33329;47.33329;47.33329;6;1;50;120;0;-988.5756;-2500
2825;8;-2613.497;0;179.9999;179.9999;29.99998;56.6666;56.6666;56.6666;6;1;50;120;0;-783.4973;-2000
2826;12;-4570.851;0;434.6665;434.6665;31.04761;136.1667;136.1667;34.04166;14;4;200;280;-2000;-1050.851;-2000
2827;9;-1797.36;0;310.3334;310.3334;38.79167;175;175;35;8;5;250;160;0;-707.3599;-1500
2828;8;-2803.442;0;80.66666;80.66666;13.44444;0;0;NaN;6;0;0;120;0;-923.4422;-2000
2829;8;-3879.817;0;29.66667;29.66667;7.416667;139.1666;139.1666;46.38886;4;3;150;80;0;-1109.817;-3000
2830;10;-1470.965;0;634.3328;634.3328;39.6458;258.4999;258.4999;43.08332;16;6;300;320;0;-590.9649;-1500
2831;9;-1091.294;0;152;152;16.88889;103.1667;103.1667;25.79168;9;4;200;180;0;-471.2935;-1000
2832;11;-2197.157;0;308.6667;308.6667;28.06061;232.4999;232.4999;38.74998;11;6;300;220;0;-717.157;-2000
2833;12;-2405.449;0;665.3329;665.3329;41.58331;349.1664;349.1664;49.88091;16;7;350;320;0;-1075.449;-2000
2834;9;-3241.847;0;94.66669;94.66669;18.93334;74.00002;74.00002;37.00001;5;2;100;100;0;-941.847;-2500
2835;9;-1110.682;0;256.6668;256.6668;25.66668;209;209;34.83333;10;6;300;200;0;-610.6827;-1000
2836;10;-2805.584;0;210;210;23.33333;185.1667;185.1667;37.03334;9;5;250;180;0;-735.584;-2500
2837;8;-1034.72;0;156.3333;156.3333;17.37037;203.6667;203.6667;33.94444;9;6;300;180;0;-514.7205;-1000
2838;7;-1329.578;0;165.9999;165.9999;27.66665;107.5;107.5;35.83332;6;3;150;120;0;-599.5779;-1000
2839;9;-3834.977;0;88.00001;88.00001;14.66667;42.50001;42.50001;21.25;6;2;100;120;0;-1054.977;-3000
2840;8;-1981.053;0;121.3333;121.3333;24.26666;144.1666;144.1666;36.04165;5;4;200;100;0;-781.0529;-1500
2841;12;-2317.584;0;280.3333;280.3333;21.5641;342.4998;342.4998;48.92855;13;7;350;260;0;-927.584;-2000
2842;8;-2010.603;0;109;109;18.16667;124.6667;124.6667;41.55555;6;3;150;120;0;-780.6029;-1500
2843;11;-1227.234;0;288;288;18;374.8331;374.8331;46.85413;16;8;400;320;0;-947.2338;-1000
2844;10;-2117.489;0;179.6667;179.6667;29.94446;42.66669;42.66669;21.33335;6;2;100;120;0;-837.4893;-1500
2845;8;-3433.889;0;57.66668;57.66668;19.22223;101.1667;101.1667;33.72224;3;3;150;60;0;-1143.889;-2500
2846;8;-3146.59;0;141;141;28.2;16.33333;16.33333;16.33333;5;1;50;100;0;-796.5898;-2500
2847;12;-1166.78;0;387.3332;387.3332;29.79486;359.6664;359.6664;39.96293;13;9;450;260;0;-376.78;-1500
2848;13;-828.1685;0;489.6666;489.6666;37.66666;384.8331;384.8331;42.75923;13;9;450;260;0;-538.1685;-1000
2849;8;-3161.962;0;133.6666;133.6666;33.41664;54.83336;54.83336;27.41668;4;2;100;80;0;-841.9615;-2500
2850;9;-2843.743;0;252;252;27.99999;246.6665;246.6665;49.33329;9;5;250;180;0;-773.7433;-2500
2851;8;-888.0226;0;116;116;16.57143;95.66661;95.66661;31.88887;7;3;150;140;0;-678.0226;-500
2852;9;-3398.148;0;143.6666;143.6666;15.96295;153.6665;153.6665;38.41663;9;4;200;180;-2000;-278.1477;-1500
2853;7;-2209.892;0;131.3333;131.3333;26.26665;82.49992;82.49992;41.24996;5;2;100;100;0;-909.8918;-1500
2854;11;-4603.752;0;216.6665;216.6665;30.95236;41.99998;41.99998;41.99998;7;1;50;140;0;-1293.752;-3500
2855;11;-1298.05;0;228.6666;228.6666;20.78787;277.6665;277.6665;39.66665;11;7;350;220;0;-868.0502;-1000
2856;11;-2682.364;0;154.3333;154.3333;22.04762;191.3332;191.3332;47.8333;7;4;200;140;0;-1022.364;-2000
2857;11;-815.1081;0;505.3334;505.3334;29.72549;430.3334;430.3334;47.81482;17;9;450;340;0;-605.1081;-1000
2858;16;-2618.162;0;803.0003;803.0003;44.61113;758.3335;758.3335;58.33335;18;13;650;360;0;-628.1613;-3000
2859;12;-1642.68;0;595.9998;595.9998;39.73332;705.1671;705.1671;70.51671;15;10;500;300;0;-942.6804;-1500
2860;7;-2277.764;0;53.99999;53.99999;10.8;0;0;NaN;5;0;0;100;0;-877.7648;-1500
2861;10;-1954.688;0;295.6667;295.6667;36.95834;211.9999;211.9999;42.39998;8;5;250;160;0;-864.6876;-1500
2862;10;-2524.89;0;44.33332;44.33332;7.388887;44.33335;44.33335;22.16668;6;2;100;120;0;-744.8904;-2000
2863;11;-3935.26;0;433.3333;433.3333;36.11111;240.1667;240.1667;40.02777;12;6;300;240;-2000;-475.2592;-2000
2864;7;-1985.129;0;174.3333;174.3333;19.37037;97.6666;97.6666;48.8333;9;2;100;180;0;-765.1282;-1500
2865;8;-1940.629;0;187.9999;187.9999;20.88888;69.33334;69.33334;34.66667;9;2;100;180;0;-720.6287;-1500
2866;9;-2217.21;0;215.6666;215.6666;26.95832;99.16684;99.16684;99.16684;8;1;50;160;0;-927.2096;-1500
2867;9;-3306.538;0;107.9999;107.9999;21.59998;34.16666;34.16666;17.08333;5;2;100;100;0;-1006.538;-2500
2868;6;-2580.781;0;181.6667;181.6667;30.27778;27.33335;27.33335;27.33335;6;1;50;120;0;-750.7809;-2000
2869;9;-2306.118;0;287.3332;287.3332;31.92591;39;39;19.5;9;2;100;180;0;-1086.119;-1500
2870;7;-711.4763;0;122.0001;122.0001;17.42858;195.6666;195.6666;32.61111;7;6;300;140;0;-651.4763;-500
2871;11;-2968.802;0;271.3332;271.3332;30.14814;93.49995;93.49995;46.74997;9;2;100;180;0;-748.8022;-2500
2872;10;-988.4957;0;202.6665;202.6665;20.26665;252.4998;252.4998;31.56248;10;8;400;200;0;-588.4958;-1000
2873;7;-2173.918;0;170;170;17;116.1667;116.1667;38.72222;10;3;150;200;0;-1023.918;-1500
2874;9;-3160.144;0;50.33333;50.33333;12.58333;27.66666;27.66666;13.83333;4;2;100;80;0;-1340.144;-2000
2875;8;-3034.147;0;96.00003;96.00003;19.20001;80.66666;80.66666;40.33333;5;2;100;100;0;-1234.147;-2000
2876;8;-2638.671;0;101;101;16.83334;81.50002;81.50002;27.16667;6;3;150;120;0;-908.6711;-2000
2877;7;-2197.313;0;204.3331;204.3331;40.86662;134.8331;134.8331;44.94437;5;3;150;100;0;-947.3132;-1500
2878;7;-2429.135;0;94.66671;94.66671;23.66668;22.66667;22.66667;22.66667;4;1;50;80;0;-1059.135;-1500
2879;13;-2865.854;0;457.3336;457.3336;38.11113;312.6667;312.6667;39.08334;12;8;400;240;0;-1005.854;-2500
2880;9;-2071.644;0;203.6667;203.6667;29.09524;140.3332;140.3332;46.77774;7;3;150;140;0;-861.6438;-1500
2881;11;-1616.176;0;261;261;20.07692;211.1666;211.1666;30.16665;13;7;350;260;0;-726.176;-1500
2882;8;-1682.747;0;384;384;38.4;367.5002;367.5002;73.50004;10;5;250;200;0;-1132.747;-1000
2883;9;-2221.72;0;157.3333;157.3333;17.48148;235.5;235.5;58.87501;9;4;200;180;0;-601.7201;-2000
2884;10;-1739.318;0;245.9999;245.9999;20.49999;174.9998;174.9998;43.74996;12;4;200;240;0;-1179.318;-1000
2885;8;-2077.417;0;269.3333;269.3333;33.66666;0;0;NaN;8;0;0;160;0;-737.4171;-1500
2886;8;-1856.546;0;85.33335;85.33335;14.22223;119.8333;119.8333;29.95833;6;4;200;120;0;-676.5457;-1500
2887;8;-3732.226;0;117.3332;117.3332;19.55554;37.66667;37.66667;37.66667;6;1;50;120;0;-902.2256;-3000
2888;12;-773.2932;0;504.3332;504.3332;28.01851;368.1664;368.1664;52.5952;18;7;350;360;0;-483.2931;-1000
2889;8;-1657.037;0;291.0002;291.0002;29.10002;0;0;NaN;10;0;0;200;0;-857.0365;-1000
2890;7;-3765.743;0;17.33333;17.33333;17.33333;0;0;NaN;1;0;0;20;0;-1285.743;-2500
2891;9;-2057.247;0;158.3332;158.3332;19.79165;20.33333;20.33333;20.33333;8;1;50;160;0;-767.2466;-1500
2892;7;-2799.626;0;116.6666;116.6666;23.33332;48.33335;48.33335;24.16667;5;2;100;100;0;-999.6262;-2000
2893;9;-2916.663;0;206.9999;206.9999;29.57141;22.83334;22.83334;22.83334;7;1;50;140;0;-1106.663;-2000
2894;11;-2895.702;0;332.0001;332.0001;33.20001;170.8333;170.8333;42.70831;10;4;200;200;0;-795.7017;-2500
2895;11;-1461.34;0;452.3331;452.3331;32.30951;368.1667;368.1667;46.02084;14;8;400;280;0;-641.3398;-1500
2896;8;-1398.34;0;264;264;22;131.6665;131.6665;32.91663;12;4;200;240;0;-838.3395;-1000
2897;16;-2264.449;0;476.9996;476.9996;31.79998;631.8331;631.8331;48.60254;15;13;650;300;0;-714.4492;-2500
2898;8;-2464.404;0;55.66666;55.66666;11.13333;45.33334;45.33334;22.66667;5;2;100;100;0;-664.4041;-2000
2899;8;-2144.698;0;180.9999;180.9999;30.16664;181.1665;181.1665;45.29162;6;4;200;120;0;-464.6978;-2000
2900;8;-949.7905;0;288.9999;288.9999;24.08332;147.1667;147.1667;36.79166;12;4;200;240;0;-889.7906;-500
2901;10;-2601.536;0;134;134;16.75;213;213;42.59999;8;5;250;160;0;-1011.536;-2000
2902;11;-2747.734;0;179.6665;179.6665;22.45832;177.8331;177.8331;35.56663;8;5;250;160;0;-1157.734;-2000
2903;11;-3011.583;0;499.6666;499.6666;35.69047;250.3335;250.3335;50.06669;14;5;250;280;0;-1041.583;-2500
2904;11;-1900.207;0;321.6667;321.6667;26.80556;90.33332;90.33332;30.11111;12;3;150;240;0;-790.2067;-1500
2905;15;-2226.641;0;787.3328;787.3328;39.36664;784.8327;784.8327;52.32218;20;15;750;400;0;-376.6408;-3000
2906;10;-2025.5;0;286;286;31.77778;216.1665;216.1665;36.02776;9;6;300;180;0;-1005.5;-1500
2907;6;-2028.769;0;58.66666;58.66666;14.66666;19.33333;19.33333;19.33333;4;1;50;80;0;-1158.768;-1000
2908;14;-2044.257;0;416;416;26;270.3332;270.3332;38.61903;16;7;350;320;0;-714.2567;-2000
2909;8;-1999.844;0;136.0001;136.0001;22.66668;139.8333;139.8333;34.95834;6;4;200;120;0;-819.8437;-1500
2910;8;-2346.013;0;88.66666;88.66666;12.66667;23.66667;23.66667;23.66667;7;1;50;140;0;-1036.013;-1500
2911;10;-2099.943;0;148.3334;148.3334;24.72223;212.8333;212.8333;42.56666;6;5;250;120;0;-969.9434;-1500
2912;18;-866.4155;0;461.3333;461.3333;19.22222;695.1664;695.1664;36.5877;24;19;950;480;0;-796.4155;-1500
2913;11;-1742.682;0;193.6667;193.6667;19.36666;335.8332;335.8332;41.97915;10;8;400;200;0;-842.6819;-1500
2914;10;-202.6562;0;281.3334;281.3334;20.09525;204.5001;204.5001;25.56252;14;8;400;280;0;-382.6562;-500
2915;14;-2645.033;0;213.6666;213.6666;16.43589;337.1666;337.1666;37.46295;13;9;450;260;0;-855.0331;-2500
2916;12;-1130.913;0;253.9999;253.9999;23.0909;290.8335;290.8335;36.35418;11;8;400;220;0;-750.9135;-1000
2917;12;-559.282;0;322.9998;322.9998;23.07141;315.8331;315.8331;31.58331;14;10;500;280;0;-339.282;-1000
2918;10;-2257.822;0;222.6665;222.6665;24.74072;189.4998;189.4998;31.5833;9;6;300;180;0;-737.8223;-2000
2919;6;-2576.749;0;61.33336;61.33336;20.44445;0;0;NaN;3;0;0;60;0;-1136.749;-1500
2920;14;-2175.852;0;367.6665;367.6665;30.63887;345.9997;345.9997;38.44441;12;9;450;240;0;-865.8519;-2000
2921;7;-2091.259;0;53.66668;53.66668;8.944448;89.00005;89.00005;22.25001;6;4;200;120;0;-911.259;-1500
2922;13;-4208.943;0;465.6666;465.6666;29.10416;286.6663;286.6663;57.33326;16;5;250;320;-2000;-778.943;-2000
2923;11;-1595.251;0;249.6666;249.6666;20.80555;237.4998;237.4998;39.58331;12;6;300;240;0;-635.2515;-1500
2924;13;-1366.85;0;275.3334;275.3334;27.53334;404.8331;404.8331;44.98146;10;9;450;200;0;-1016.85;-1000
2925;17;-1312.109;0;735.6664;735.6664;35.03173;919.1665;919.1665;51.0648;21;18;900;420;0;-632.109;-2000
2926;12;-4226.532;0;180.3333;180.3333;22.54166;82.33337;82.33337;27.44446;8;3;150;160;0;-1036.532;-3500
2927;11;-1528.327;0;353;353;35.3;287.9999;287.9999;41.14284;10;7;350;200;0;-578.3272;-1500
2928;14;-3900.566;0;321.9999;321.9999;20.125;466.1667;466.1667;51.7963;16;9;450;320;-2000;-1170.567;-1500
2929;8;-2835.503;0;79.99995;79.99995;13.33333;0;0;NaN;6;0;0;120;0;-955.5031;-2000
2930;14;-2443.81;0;218.3333;218.3333;18.19444;398.833;398.833;44.31477;12;9;450;240;0;-633.8103;-2500
2931;12;-3922.942;0;329.6667;329.6667;36.62963;161.4999;161.4999;32.29999;9;5;250;180;-2000;-852.942;-1500
2932;34;1280.478;0;1479;1479;30.18367;2151.666;2151.666;50.03874;49;43;2150;980;0;-849.522;-1000
2933;11;-2315.944;0;167.6666;167.6666;27.94444;149.9999;149.9999;37.49997;6;4;200;120;0;-1135.944;-1500
2934;8;-2111.856;0;50.66665;50.66665;10.13333;50.16668;50.16668;25.08334;5;2;100;100;0;-811.8566;-1500
2935;9;-1319.247;0;240.6666;240.6666;24.06666;216.8332;216.8332;43.36664;10;5;250;200;0;-769.2468;-1000
2936;12;-705.8966;0;332.0001;332.0001;23.71429;514.1664;514.1664;57.1296;14;9;450;280;0;-435.8966;-1000
2937;8;-2233.217;0;117.3333;117.3333;16.76189;132;132;33;7;4;200;140;0;-1073.217;-1500
2938;8;-2093.779;0;189.6666;189.6666;27.09523;30.00001;30.00001;30.00001;7;1;50;140;0;-783.7791;-1500
2939;8;-2018.061;0;102.6667;102.6667;14.66667;61.33337;61.33337;30.66669;7;2;100;140;0;-758.0609;-1500
2940;7;-732.8716;0;212.6667;212.6667;21.26667;57.50004;57.50004;28.75002;10;2;100;200;0;-532.8715;-500
2941;13;-341.0641;0;801.3339;801.3339;38.15876;634.3335;634.3335;45.30954;21;14;700;420;0;-461.0641;-1000
2942;14;-6750.353;0;153.3333;153.3333;21.90475;180.6666;180.6666;45.16665;7;4;200;140;-2000;-1090.352;-4000
2943;7;-2407.923;0;67.33337;67.33337;16.83334;33.33335;33.33335;33.33335;4;1;50;80;0;-1537.923;-1000
2944;7;-4063.806;0;179.6667;179.6667;29.94444;164.1666;164.1666;41.04165;6;4;200;120;-2000;-1383.806;-1000
2945;12;-4880.059;0;423.6666;423.6666;35.30555;236.9998;236.9998;39.49997;12;6;300;240;-2000;-420.0588;-3000
2946;10;-2616.174;0;190.9999;190.9999;27.28571;71.83336;71.83336;23.94445;7;3;150;140;0;-906.1745;-2000
2947;14;-3118.633;0;291.6665;291.6665;26.51513;361.3329;361.3329;51.61899;11;7;350;220;0;-1188.632;-2500
2948;11;-1577.488;0;370.3333;370.3333;37.03333;229.5;229.5;38.25;10;6;300;200;0;-577.4878;-1500
2949;10;-2288.492;0;129;129;16.125;138.6666;138.6666;34.66665;8;4;200;160;0;-648.4924;-2000
2950;16;-1645.337;0;672.6664;672.6664;35.40349;523.4999;523.4999;43.62499;19;12;600;380;0;-625.3367;-2000
2951;9;-1483.86;0;171;171;21.375;187.1666;187.1666;37.43332;8;5;250;160;0;-393.8601;-1500
2952;10;-1491.683;0;228.3333;228.3333;22.83333;146.3332;146.3332;48.77773;10;3;150;200;0;-841.6833;-1000
2953;14;-1561.349;0;566.6669;566.6669;37.77779;540.0002;540.0002;54.00002;15;10;500;300;0;-861.3495;-1500
2954;6;-2791.983;0;29.66668;29.66668;9.888893;31.1667;31.1667;31.1667;3;1;50;60;0;-1401.982;-1500
2955;12;-1728.734;0;323.3334;323.3334;29.39395;361.9999;361.9999;45.24998;11;8;400;220;0;-348.7344;-2000
2956;14;-1405.086;0;557.9999;557.9999;31;664.4998;664.4998;55.37498;18;12;600;360;0;-865.086;-1500
2957;7;-728.0545;0;183.3333;183.3333;20.37037;206.6666;206.6666;41.33331;9;5;250;180;0;-658.0545;-500
2958;10;-1956.919;0;606.3334;606.3334;37.89584;231.9998;231.9998;38.66664;16;6;300;320;0;-576.9188;-2000
2959;8;-4045.296;0;77.99991;77.99991;38.99995;0;0;NaN;2;0;0;40;0;-1085.295;-3000
2960;14;-1436.524;0;504.333;504.333;36.02378;459.333;459.333;45.9333;14;10;500;280;0;-716.5235;-1500
