Iteration;Decisions;Reward Total;Time;ShortestPickupTime;LongestPickupTime;AveragePickupTime;ShortestDropoffTime;LongestDropoffTime;AverageDropoffTime;TotalPickups;TotalDropoffs;Reward Drop off;Reward Pick up;Reward Same Location;Reward Leftover
1870;10;-893.5615;0;257.9998;257.9998;36.85712;49.83324;49.83324;49.83324;7;1;50;140;0;-1083.562
1871;17;-1552.133;0;549.6665;549.6665;36.64443;450.6664;450.6664;56.33329;15;8;400;300;-1000;-1252.133
1872;16;-82.03144;0;364.3333;364.3333;26.02381;393.3333;393.3333;43.7037;14;9;450;280;0;-812.0314
1873;11;-1195.29;0;11;11;11;0;0;NaN;1;0;0;20;0;-1215.29
1874;24;1357.443;0;959.333;959.333;29.97916;1073.333;1073.333;46.66666;32;23;1150;640;0;-432.5572
1875;10;-2259.658;0;113.0002;113.0002;37.66673;16.33333;16.33333;16.33333;3;1;50;60;-1000;-1369.658
1876;14;1.927752;0;387.333;387.333;29.79484;344.8332;344.8332;34.48331;13;10;500;260;0;-758.0722
1877;14;-1506.235;0;237.9998;237.9998;29.74997;70.83329;70.83329;70.83329;8;1;50;160;-1000;-716.2352
1878;9;-496.4698;0;150.3332;150.3332;25.05553;122.9998;122.9998;40.99994;6;3;150;120;0;-766.4698
1879;23;-817.2321;0;672.6663;672.6663;35.40349;816.8327;816.8327;54.45551;19;15;750;380;-1000;-947.2321
1880;13;237.7325;0;474.9998;474.9998;33.92855;369.6663;369.6663;46.20829;14;8;400;280;0;-442.2675
1881;14;-1328.794;0;219.3333;219.3333;27.41666;148.8332;148.8332;49.61107;8;3;150;160;-1000;-638.7943
1882;12;-322.2298;0;347.6664;347.6664;26.74357;292.3331;292.3331;58.46663;13;5;250;260;0;-832.2299
1883;11;-813.2047;0;135.3333;135.3333;22.55556;59.99998;59.99998;29.99999;6;2;100;120;0;-1033.205
1884;12;89.75752;0;347.9999;347.9999;28.99999;193.6666;193.6666;38.73331;12;5;250;240;0;-400.2425
1885;11;-251.3947;0;330.3331;330.3331;25.41024;107.5;107.5;26.875;13;4;200;260;0;-711.3948
1886;10;-270.2155;0;108.3332;108.3332;13.54166;150.8332;150.8332;37.70831;8;4;200;160;0;-630.2155
1887;13;-213.0037;0;406.6665;406.6665;33.88887;136.5;136.5;34.12499;12;4;200;240;0;-653.0037
1888;9;-1321.046;0;79.33333;79.33333;15.86667;149.3333;149.3333;37.33331;5;4;200;100;-1000;-621.0454
1889;15;-2034.763;0;361.9999;361.9999;40.22221;146.8332;146.8332;48.94439;9;3;150;180;-1000;-1364.763
1890;18;463.0377;0;534.9997;534.9997;31.47057;583.3329;583.3329;48.61108;17;12;600;340;0;-476.9623
1891;10;-538.1302;0;88.99992;88.99992;22.24998;94.83326;94.83326;47.41663;4;2;100;80;0;-718.1302
1892;12;-110.6138;0;274.9998;274.9998;30.55553;190.6666;190.6666;38.13332;9;5;250;180;0;-540.6138
1893;21;902.4103;0;621.6665;621.6665;23.91025;698.8332;698.8332;41.10783;26;17;850;520;0;-467.59
1894;12;473.158;0;309.6668;309.6668;19.35417;529.4997;529.4997;44.12497;16;12;600;320;0;-446.842
1895;14;-115.612;0;378.3332;378.3332;31.52777;376.3331;376.3331;47.04164;12;8;400;240;0;-755.6119
1896;21;761.5441;0;455.3332;455.3332;21.68253;634.333;634.333;35.24072;21;18;900;420;0;-558.456
1897;14;634.3696;0;516.3333;516.3333;32.27083;508.3331;508.3331;42.36109;16;12;600;320;0;-285.6304
1898;17;-1132.575;0;400.9998;400.9998;28.64284;494.3327;494.3327;49.43327;14;10;500;280;-1000;-912.5752
1899;12;-460.1378;0;216.0001;216.0001;27.00001;105.5;105.5;35.16668;8;3;150;160;0;-770.1378
1900;12;-163.9985;0;287.6668;287.6668;26.15153;182.1667;182.1667;30.36112;11;6;300;220;0;-683.9985
1901;12;-1030.063;0;223.6665;223.6665;24.85184;252.1665;252.1665;42.02775;9;6;300;180;-1000;-510.0631
1902;13;-99.07674;0;332.6666;332.6666;27.72222;268.8333;268.8333;38.40475;12;7;350;240;0;-689.0767
1903;12;-215.2633;0;344.9999;344.9999;26.53846;130.1666;130.1666;32.54165;13;4;200;260;0;-675.2633
1904;11;-145.545;0;591.3329;591.3329;39.4222;263.5;263.5;37.64286;15;7;350;300;0;-795.545
1905;18;-3.754333;0;524;524;27.57895;779.0002;779.0002;55.64287;19;14;700;380;0;-1083.754
1906;15;-1020.721;0;367;367;24.46667;463.0001;463.0001;46.30001;15;10;500;300;-1000;-820.7211
1907;21;-194.0139;0;378.6666;378.6666;23.66666;662.8333;662.8333;50.98717;16;13;650;320;0;-1164.014
1908;12;-1022.222;0;268.333;268.333;29.81478;40.33334;40.33334;20.16667;9;2;100;180;0;-1302.222
1909;9;16.00173;0;208;208;23.11111;194.4999;194.4999;38.89997;9;5;250;180;0;-413.9983
1910;14;176.7076;0;568.9999;568.9999;37.93333;368.6665;368.6665;52.66664;15;7;350;300;0;-473.2924
1911;12;-173.7065;0;282.3333;282.3333;25.66666;125.1667;125.1667;25.03333;11;5;250;220;0;-643.7064
1912;11;-1241.305;0;413.9998;413.9998;34.49998;110.8334;110.8334;27.70834;12;4;200;240;-1000;-681.3048
1913;12;-1735.737;0;101.3333;101.3333;20.26667;95.33325;95.33325;47.66663;5;2;100;100;-1000;-935.7375
1914;11;-1018.779;0;89.33325;89.33325;17.86665;120.3332;120.3332;60.1666;5;2;100;100;0;-1218.778
1915;11;-219.7317;0;126;126;18;137;137;27.4;7;5;250;140;0;-609.7318
1916;10;-329.1554;0;321.6665;321.6665;29.24241;142.3332;142.3332;47.44441;11;3;150;220;0;-699.1555
1917;10;-288.9719;0;174.3334;174.3334;21.79167;98.1666;98.1666;49.0833;8;2;100;160;0;-548.9719
1918;9;-125.3363;0;71.99999;71.99999;12;100.5;100.5;20.1;6;5;250;120;0;-495.3363
1919;10;-1206.724;0;30.66666;30.66666;15.33333;0;0;NaN;2;0;0;40;0;-1246.724
1920;10;-434.7278;0;288.3333;288.3333;28.83333;74.83334;74.83334;37.41667;10;2;100;200;0;-734.7278
1921;13;50.82329;0;429.3333;429.3333;35.77778;208.6667;208.6667;29.80952;12;7;350;240;0;-539.1768
1922;16;-44.31696;0;295;295;24.58333;338.9999;338.9999;37.66666;12;9;450;240;0;-734.317
1923;15;125.8769;0;485.3334;485.3334;37.33334;544.3334;544.3334;60.48149;13;9;450;260;0;-584.1232
1924;18;470.1085;0;896.3333;896.3333;38.97101;861.6671;861.6671;57.44447;23;15;750;460;0;-739.8915
1925;16;-294.6196;0;229;229;22.9;253.6664;253.6664;36.23806;10;7;350;200;0;-844.6196
1926;11;-167.6246;0;187.3333;187.3333;17.0303;143.8334;143.8334;28.76667;11;5;250;220;0;-637.6245
1927;11;-1576.239;0;188.3333;188.3333;23.54166;176.3332;176.3332;44.08331;8;4;200;160;-1000;-936.2388
1928;19;-572.1918;0;654.6666;654.6666;31.1746;608.1666;608.1666;35.77451;21;17;850;420;-1000;-842.1918
1929;9;-413.2654;0;164.9998;164.9998;27.49996;29.33332;29.33332;14.66666;6;2;100;120;0;-633.2654
1930;13;62.50161;0;104;104;14.85715;174.3333;174.3333;24.90476;7;7;350;140;0;-427.4984
1931;16;262.7599;0;438.3333;438.3333;33.71795;580.8333;580.8333;48.40277;13;12;600;260;0;-597.2401
1932;11;-1409.402;0;114;114;11.4;50.16666;50.16666;16.72222;10;3;150;200;-1000;-759.4022
1933;13;-2140.389;0;112;112;16;51.66668;51.66668;25.83334;7;2;100;140;-1000;-1380.39
1934;11;-207.4493;0;77.66666;77.66666;8.629628;49.66667;49.66667;16.55556;9;3;150;180;0;-537.4493
1935;17;358.2595;0;600.3333;600.3333;27.28788;584.4998;584.4998;41.74998;22;14;700;440;0;-781.7405
1936;12;167.226;0;203.6666;203.6666;18.51515;286.9999;286.9999;35.87498;11;8;400;220;0;-452.774
1937;12;272.3697;0;400.3333;400.3333;23.54902;707.1664;707.1664;58.93053;17;12;600;340;0;-667.6301
1938;8;-374.4264;0;205.6666;205.6666;34.27776;126;126;31.5;6;4;200;120;0;-694.4264
1939;30;1524.097;0;1311.333;1311.333;31.98373;2086;2086;56.37837;41;37;1850;820;0;-1145.903
1940;9;-1715.187;0;134.3334;134.3334;22.38889;90.16673;90.16673;30.05558;6;3;150;120;-1000;-985.1868
1941;13;-741.6105;0;197.0001;197.0001;17.9091;170.8333;170.8333;42.70832;11;4;200;220;0;-1161.611
1942;21;355.325;0;722.3328;722.3328;32.83331;930.1661;930.1661;54.71566;22;17;850;440;0;-934.6752
1943;13;275.0294;0;311.9998;311.9998;22.2857;358.3332;358.3332;39.8148;14;9;450;280;0;-454.9706
1944;13;165.8137;0;524.9997;524.9997;30.88234;602.4998;602.4998;43.0357;17;14;700;340;0;-874.1863
1945;10;-247.8556;0;157.3333;157.3333;22.47619;165.9999;165.9999;55.33329;7;3;150;140;0;-537.8557
1946;15;-104.329;0;321.3334;321.3334;22.95239;435.3336;435.3336;39.57578;14;11;550;280;0;-934.329
1947;11;-602.9267;0;104.6667;104.6667;14.95238;97.33335;97.33335;32.44445;7;3;150;140;0;-892.9268
1948;8;-646.7839;0;193.9999;193.9999;38.79998;106.4999;106.4999;35.49998;5;3;150;100;0;-896.7839
1949;14;-751.0194;0;346.3333;346.3333;26.64102;334.8332;334.8332;33.48332;13;10;500;260;-1000;-511.0194
1950;9;-1488.818;0;114.3334;114.3334;19.05556;137.4999;137.4999;68.74995;6;2;100;120;-1000;-708.8181
1951;11;-923.3887;0;414.3338;414.3338;29.59527;0;0;NaN;14;0;0;280;0;-1203.389
1952;20;740.7089;0;644.6667;644.6667;30.69842;726.1667;726.1667;45.38542;21;16;800;420;0;-479.2912
1953;10;-51.68193;0;301.6666;301.6666;27.42424;120.6667;120.6667;40.22223;11;3;150;220;0;-421.6819
1954;15;-1045.663;0;108.6666;108.6666;12.07407;145.8333;145.8333;29.16665;9;5;250;180;-1000;-475.6635
1955;11;-351.9888;0;299.6665;299.6665;37.45832;203.1665;203.1665;40.63331;8;5;250;160;0;-761.9888
1956;10;-344.9753;0;185.3334;185.3334;20.5926;72.16671;72.16671;24.05557;9;3;150;180;0;-674.9753
1957;14;207.634;0;453.3333;453.3333;34.87179;378.4998;378.4998;37.84998;13;10;500;260;0;-552.366
1958;12;-336.4269;0;236;236;26.22223;78.83342;78.83342;26.27781;9;3;150;180;0;-666.4269
1959;7;182.5471;0;222;222;22.2;211;211;35.16667;10;6;300;200;0;-317.4529
1960;9;-567.493;0;197.3332;197.3332;24.66665;69.8333;69.8333;34.91665;8;2;100;160;0;-827.493
1961;23;1074.788;0;553.3334;553.3334;21.28205;1145.666;1145.666;44.06409;26;26;1300;520;0;-745.2123
1962;11;252.914;0;266;266;20.46154;182.4999;182.4999;22.81249;13;8;400;260;0;-407.086
1963;10;115.6451;0;174.3333;174.3333;17.43333;293.8333;293.8333;41.97619;10;7;350;200;0;-434.3549
1964;12;-794.5125;0;179.3333;179.3333;22.41666;138;138;34.49999;8;4;200;160;0;-1154.513
1965;18;250.3401;0;1144.333;1144.333;33.65687;1129.5;1129.5;51.3409;34;22;1100;680;0;-1529.66
1966;18;356.1664;0;576.3331;576.3331;27.44444;673.4995;673.4995;44.89996;21;15;750;420;0;-813.8337
1967;17;262.5213;0;455.3333;455.3333;28.45833;764.8328;764.8328;54.63091;16;14;700;320;0;-757.4787
1968;9;-519.7501;0;77;77;15.4;47.50002;47.50002;23.75001;5;2;100;100;0;-719.7502
1969;14;-261.4272;0;376.6667;376.6667;28.97436;293.6668;293.6668;41.9524;13;7;350;260;0;-871.4272
1970;20;886.2946;0;665.3331;665.3331;27.72221;850.9997;850.9997;50.05881;24;17;850;480;0;-443.7054
1971;11;-1499.386;0;351.9998;351.9998;43.99998;43.50001;43.50001;21.75;8;2;100;160;-1000;-759.3864
1972;12;-935.4135;0;267.3333;267.3333;20.5641;215.5;215.5;30.78571;13;7;350;260;-1000;-545.4134
1973;12;324.1073;0;261.3333;261.3333;20.10256;247.8333;247.8333;30.97916;13;8;400;260;0;-335.8928
1974;12;-338.6674;0;447.3336;447.3336;34.41027;166.6666;166.6666;33.33332;13;5;250;260;0;-848.6674
1975;17;65.8233;0;753.0002;753.0002;37.65001;673.8335;673.8335;67.38335;20;10;500;400;0;-834.1766
1976;16;172.7787;0;461.9998;461.9998;28.87499;617.3329;617.3329;47.48715;16;13;650;320;0;-797.2214
1977;12;-1322.252;0;169.6667;169.6667;16.96667;116.8334;116.8334;29.20835;10;4;200;200;-1000;-722.2517
1978;12;-671.7714;0;177.3333;177.3333;29.55555;129.8334;129.8334;64.9167;6;2;100;120;0;-891.7714
1979;12;-134.901;0;217.3333;217.3333;21.73333;372.3335;372.3335;53.1905;10;7;350;200;0;-684.901
1980;10;-836.1503;0;149.3333;149.3333;24.88889;118.5;118.5;39.49999;6;3;150;120;0;-1106.15
1981;13;-241.0402;0;408.3334;408.3334;29.16667;267.9998;267.9998;38.28569;14;7;350;280;0;-871.0402
1982;18;521.093;0;699.3331;699.3331;36.80701;588.1663;588.1663;45.24356;19;13;650;380;0;-508.907
1983;13;73.59023;0;390.9999;390.9999;32.58332;123.5;123.5;24.69999;12;5;250;240;0;-416.4098
1984;10;-924.3093;0;110.3334;110.3334;15.76191;0;0;NaN;7;0;0;140;0;-1064.309
1985;16;556.7422;0;411.3333;411.3333;20.56667;683.3333;683.3333;48.80952;20;14;700;400;0;-543.2578
1986;14;-1316.939;0;311.3333;311.3333;31.13334;169.8333;169.8333;42.45833;10;4;200;200;-1000;-716.9396
1987;10;-298.9081;0;143;143;20.42857;134.4999;134.4999;33.62498;7;4;200;140;0;-638.9081
1988;12;-35.26421;0;119.6666;119.6666;11.96666;233.8335;233.8335;25.9815;10;9;450;200;0;-685.2643
1989;22;1015.607;0;776.3336;776.3336;29.85898;1131.5;1131.5;53.88095;26;21;1050;520;0;-554.3932
1990;19;298.6774;0;445.3331;445.3331;26.19606;540.333;540.333;38.59521;17;14;700;340;0;-741.3226
1991;19;337.1653;0;420.3332;420.3332;24.72548;476.3332;476.3332;39.69444;17;12;600;340;0;-602.8347
1992;11;-975.0787;0;98.66663;98.66663;24.66666;90.16659;90.16659;45.08329;4;2;100;80;0;-1155.079
1993;22;1153.884;0;871.3327;871.3327;33.51279;1142.666;1142.666;51.93935;26;22;1100;520;0;-466.1165
1994;14;446.9222;0;480.3334;480.3334;34.30953;542.1667;542.1667;49.28789;14;11;550;280;0;-383.0779
1995;15;142.1119;0;368.6667;368.6667;21.68628;498.6669;498.6669;45.33335;17;11;550;340;0;-747.8882
1996;13;-265.5535;0;342.0001;342.0001;34.2;225.8332;225.8332;37.63887;10;6;300;200;0;-765.5535
1997;21;-1723.412;0;540.3333;540.3333;25.73016;678.4995;678.4995;42.40622;21;16;800;420;-2000;-943.4124
1998;15;-1157.339;0;688.9996;688.9996;45.93331;421.8329;421.8329;52.72912;15;8;400;300;-1000;-857.3391
1999;15;544.4886;0;625.3332;625.3332;41.68888;547.4998;547.4998;45.62498;15;12;600;300;0;-355.5112
2000;10;-545.2281;0;94.00002;94.00002;13.42857;124.3333;124.3333;24.86666;7;5;250;140;0;-935.2281
2001;12;-813.799;0;120.6666;120.6666;17.23809;93.33327;93.33327;46.66663;7;2;100;140;0;-1053.799
2002;15;-173.9241;0;467.6665;467.6665;27.5098;310.8332;310.8332;38.85415;17;8;400;340;0;-913.9242
2003;17;854.4312;0;623.3332;623.3332;29.68253;723.6661;723.6661;45.22913;21;16;800;420;0;-365.5687
2004;11;-507.4904;0;136.3333;136.3333;19.47619;98.99997;98.99997;32.99999;7;3;150;140;0;-797.4904
2005;15;-1210.156;0;261.9999;261.9999;21.83333;143.1666;143.1666;28.63333;12;5;250;240;-1000;-700.1563
2006;9;-364.9618;0;141.6665;141.6665;20.23808;61;61;20.33333;7;3;150;140;0;-654.9618
2007;10;-2430.27;0;90.99999;90.99999;15.16667;86.16668;86.16668;21.54167;6;4;200;120;-2000;-750.27
2008;12;-321.1881;0;261.3333;261.3333;26.13333;275.9997;275.9997;45.99995;10;6;300;200;0;-821.188
2009;15;30.83906;0;371;371;28.53846;252.3335;252.3335;36.04763;13;7;350;260;0;-579.1609
2010;11;-822.0444;0;276.9998;276.9998;34.62497;37.49997;37.49997;37.49997;8;1;50;160;0;-1032.044
2011;7;-515.9426;0;108.9999;108.9999;18.16665;62.33334;62.33334;20.77778;6;3;150;120;0;-785.9425
2012;13;-458.3659;0;128;128;15.99999;161.0001;161.0001;40.25003;8;4;200;160;0;-818.3658
2013;9;-358.1475;0;76.33324;76.33324;19.08331;51.50002;51.50002;17.16667;4;3;150;80;0;-588.1474
2014;10;-223.5017;0;152.3333;152.3333;19.04166;155.5;155.5;31.09999;8;5;250;160;0;-633.5016
2015;11;-828.8441;0;79.33334;79.33334;13.22222;89.83331;89.83331;29.94444;6;3;150;120;0;-1098.844
2016;24;714.4959;0;859.0002;859.0002;29.6207;1447.667;1447.667;62.94203;29;23;1150;580;0;-1015.504
2017;15;-284.9485;0;212.6666;212.6666;21.26666;154.6666;154.6666;25.77777;10;6;300;200;0;-784.9484
2018;17;33.5017;0;362.6666;362.6666;25.90476;414.1666;414.1666;46.01851;14;9;450;280;0;-696.4983
2019;11;-756.1652;0;99.66662;99.66662;16.6111;31.33335;31.33335;31.33335;6;1;50;120;0;-926.1652
2020;8;-717.6787;0;317.6667;317.6667;35.2963;135.3332;135.3332;45.11106;9;3;150;180;0;-1047.679
2021;18;-658.0747;0;505.6667;505.6667;45.9697;316.3336;316.3336;45.19052;11;7;350;220;0;-1228.075
2022;9;-131.7498;0;124;124;13.77777;117.8334;117.8334;23.56668;9;5;250;180;0;-561.7498
2023;9;-534.551;0;81.66669;81.66669;16.33334;37.16666;37.16666;18.58333;5;2;100;100;0;-734.551
2024;16;-1002.085;0;264.9999;264.9999;20.38461;397.8333;397.8333;44.2037;13;9;450;260;-1000;-712.0845
2025;9;-46.75608;0;191.3333;191.3333;23.91666;162.9999;162.9999;32.59998;8;5;250;160;0;-456.756
2026;10;-2490.073;0;48.66669;48.66669;12.16667;0;0;NaN;4;0;0;80;-1000;-1570.073
2027;11;-603.404;0;173;173;24.71429;38.83334;38.83334;19.41667;7;2;100;140;0;-843.404
2028;12;-1114.255;0;190;190;21.11111;190.1667;190.1667;47.54166;9;4;200;180;-1000;-494.2556
2029;23;732.4534;0;585.6665;585.6665;24.40277;901.3328;901.3328;47.43857;24;19;950;480;0;-697.5466
2030;19;-83.06637;0;507.6666;507.6666;36.2619;531.9999;531.9999;40.92307;14;13;650;280;0;-1013.066
2031;10;-1911.448;0;14.33333;14.33333;7.166667;0;0;NaN;2;0;0;40;0;-1951.448
2032;20;595.4307;0;727.9999;727.9999;36.4;684.4998;684.4998;52.65383;20;13;650;400;0;-454.5693
2033;13;-532.3447;0;480.9998;480.9998;36.99999;261.8333;261.8333;52.36665;13;5;250;260;0;-1042.345
2034;17;346.6891;0;658.3329;658.3329;32.91665;719.1664;719.1664;59.93053;20;12;600;400;0;-653.3108
2035;14;297.7875;0;516.3334;516.3334;27.17544;443.3332;443.3332;44.33332;19;10;500;380;0;-582.2125
2036;9;-661.9453;0;146.3333;146.3333;24.38889;61.66673;61.66673;30.83337;6;2;100;120;0;-881.9453
2037;9;-914.9164;0;170.3333;170.3333;28.38888;0;0;NaN;6;0;0;120;0;-1034.916
2038;15;-102.6741;0;401.9998;401.9998;28.71427;493.9997;493.9997;41.16665;14;12;600;280;0;-982.6741
2039;12;-556.9762;0;165.6667;165.6667;23.66667;131.8333;131.8333;32.95832;7;4;200;140;0;-896.9762
2040;17;292.0055;0;460.6666;460.6666;23.03333;438.8332;438.8332;36.56944;20;12;600;400;0;-707.9946
2041;12;-68.41666;0;142;142;17.75;150.5001;150.5001;25.08334;8;6;300;160;0;-528.4166
2042;8;-330.3415;0;184.6666;184.6666;20.51851;198.6664;198.6664;66.22213;9;3;150;180;0;-660.3414
2043;11;-700.5641;0;144;144;23.99999;43.33334;43.33334;21.66667;6;2;100;120;0;-920.564
2044;12;194.5871;0;226.3334;226.3334;22.63334;129.3334;129.3334;25.86667;10;5;250;200;0;-255.4129
2045;14;-861.8099;0;223.3333;223.3333;17.17949;337.3332;337.3332;37.48147;13;9;450;260;-1000;-571.8098
2046;10;-762.9619;0;206.9999;206.9999;18.81817;121.0001;121.0001;60.50004;11;2;100;220;0;-1082.962
2047;14;201.8325;0;515.9999;515.9999;36.85714;232.1665;232.1665;33.16665;14;7;350;280;0;-428.1674
2048;15;-258.4415;0;273;273;22.75;249.8333;249.8333;35.69048;12;7;350;240;0;-848.4415
2049;10;-21.48111;0;195.9999;195.9999;21.77777;136.6666;136.6666;34.16666;9;4;200;180;0;-401.4811
2050;19;-3926.796;0;469.333;469.333;52.14812;231.6662;231.6662;46.33325;9;5;250;180;-3000;-1356.796
2051;9;-1174.08;0;88.66666;88.66666;14.77778;159.1667;159.1667;31.83334;6;5;250;120;-1000;-544.0803
2052;13;-23.27736;0;224;224;14.93333;450.8334;450.8334;64.40477;15;7;350;300;0;-673.2773
2053;14;-75.54735;0;299.6665;299.6665;29.96665;306.8331;306.8331;43.83329;10;7;350;200;0;-625.5474
2054;12;-482.606;0;336.6667;336.6667;33.66667;128.8335;128.8335;64.41673;10;2;100;200;0;-782.606
2055;13;142.5836;0;335.3334;335.3334;20.95834;310.3332;310.3332;44.33332;16;7;350;320;0;-527.4164
2056;13;-178.5609;0;370.6667;370.6667;33.69698;303.3335;303.3335;60.66671;11;5;250;220;0;-648.5609
2057;11;-694.7012;0;263.6666;263.6666;32.95833;236.3331;236.3331;47.26661;8;5;250;160;0;-1104.701
2058;10;-584.178;0;248.0002;248.0002;35.4286;134.6665;134.6665;44.88884;7;3;150;140;0;-874.1781
2059;14;85.46627;0;386;386;29.69231;267.4998;267.4998;44.5833;13;6;300;260;0;-474.5338
2060;15;22.49935;0;379;379;27.07143;321.1665;321.1665;40.14582;14;8;400;280;0;-657.5007
2061;9;138.4969;0;197.3334;197.3334;19.73334;268.1666;268.1666;33.52082;10;8;400;200;0;-461.5031
2062;11;-338.7147;0;185;185;15.41667;164.3333;164.3333;54.77777;12;3;150;240;0;-728.7147
2063;10;-262.5174;0;171;171;19;124.1666;124.1666;41.38887;9;3;150;180;0;-592.5175
2064;18;-511.6111;0;329.3333;329.3333;19.37255;481.1666;481.1666;40.09722;17;12;600;340;-1000;-451.6111
2065;9;-901.0623;0;167.6665;167.6665;27.94442;32.33334;32.33334;32.33334;6;1;50;120;0;-1071.062
2066;12;-1264.349;0;281.9998;281.9998;28.19999;282.3331;282.3331;40.33329;10;7;350;200;0;-1814.349
2067;11;-499.098;0;178.3334;178.3334;19.81482;139;139;27.8;9;5;250;180;0;-929.098
2068;13;140.3515;0;365.6667;365.6667;33.24243;530.0004;530.0004;66.25005;11;8;400;220;0;-479.6485
2069;11;-427.1509;0;323.3332;323.3332;32.33332;332.3332;332.3332;66.46664;10;5;250;200;0;-877.1511
2070;11;-95.46947;0;227.6666;227.6666;22.76666;242.5001;242.5001;34.64287;10;7;350;200;0;-645.4695
2071;17;240.9353;0;531.6664;531.6664;26.58332;681.9993;681.9993;52.46148;20;13;650;400;0;-809.0648
2072;8;-636.3624;0;148.3333;148.3333;24.72221;36.50001;36.50001;36.50001;6;1;50;120;0;-806.3623
2073;9;-803.5227;0;229.3333;229.3333;25.48147;80.00008;80.00008;26.66669;9;3;150;180;0;-1133.523
2074;9;-431.6287;0;78.99998;78.99998;11.28571;82.83324;82.83324;41.41662;7;2;100;140;0;-671.6287
2075;14;95.05792;0;259.3333;259.3333;17.28889;420.9998;420.9998;46.77776;15;9;450;300;0;-654.9421
2076;8;-565.0568;0;150.3332;150.3332;25.05554;57.83334;57.83334;28.91667;6;2;100;120;0;-785.0568
2077;16;-176.0574;0;325.3331;325.3331;20.33332;563.5001;563.5001;46.95834;16;12;600;320;0;-1096.057
2078;12;250.1403;0;363.9998;363.9998;36.39998;199.6665;199.6665;33.27776;10;6;300;200;0;-249.8597
2079;12;84.51762;0;115.3334;115.3334;12.81482;340.8332;340.8332;42.60415;9;8;400;180;0;-495.4824
2080;19;445.4964;0;667.0001;667.0001;31.76191;699.9998;699.9998;46.66665;21;15;750;420;0;-724.5037
2081;10;-376.4466;0;120;120;24.00001;87.00008;87.00008;29.00002;5;3;150;100;0;-626.4467
2082;14;-192.6774;0;347.6666;347.6666;26.74358;291.5001;291.5001;48.58335;13;6;300;260;0;-752.6773
2083;15;174.4875;0;442.6664;442.6664;27.66665;315.6667;315.6667;35.07407;16;9;450;320;0;-595.5126
2084;14;-312.5781;0;162.9999;162.9999;20.37499;176.8332;176.8332;29.4722;8;6;300;160;0;-772.5781
2085;12;-355.6955;0;146.6667;146.6667;16.2963;87.66666;87.66666;29.22222;9;3;150;180;0;-685.6955
2086;20;-1333.896;0;556.3334;556.3334;30.90741;709.5002;709.5002;47.30001;18;15;750;360;-2000;-443.8963
2087;15;85.44635;0;383;383;29.46154;295.5;295.5;42.21429;13;7;350;260;0;-524.5536
2088;12;-447.9968;0;379.3331;379.3331;29.17947;396.8329;396.8329;49.60411;13;8;400;260;0;-1107.997
2089;20;-711.3527;0;309;309;20.6;686.1665;686.1665;49.01189;15;14;700;300;-1000;-711.3527
2090;11;-1068.603;0;257.9998;257.9998;25.79998;138.6666;138.6666;34.66664;10;4;200;200;-1000;-468.603
2091;13;-142.938;0;295.0001;295.0001;17.35295;423.3332;423.3332;38.48484;17;11;550;340;0;-1032.938
2092;13;311.5626;0;265.3333;265.3333;20.41026;326.8333;326.8333;32.68333;13;10;500;260;0;-448.4375
2093;13;269.3427;0;357.6667;357.6667;25.54762;539.0004;539.0004;59.88894;14;9;450;280;0;-460.6573
2094;12;-607.7545;0;211.9998;211.9998;23.55554;202.6665;202.6665;40.53329;9;5;250;180;0;-1037.755
2095;14;-647.294;0;316.9998;316.9998;24.3846;210.6666;210.6666;52.66664;13;4;200;260;0;-1107.294
2096;11;-649.0088;0;193.3333;193.3333;24.16667;65.33332;65.33332;32.66666;8;2;100;160;0;-909.0087
2097;14;-260.8725;0;297.9998;297.9998;21.2857;461.6667;461.6667;57.70834;14;8;400;280;0;-940.8724
2098;9;-203.3417;0;296.6666;296.6666;22.82051;222.4999;222.4999;44.49998;13;5;250;260;0;-713.3416
2099;10;-1290.657;0;343.6666;343.6666;34.36666;92.99994;92.99994;46.49997;10;2;100;200;0;-1590.657
2100;12;66.71662;0;236.6667;236.6667;19.72222;472.4996;472.4996;47.24996;12;10;500;240;0;-673.2834
2101;10;-1109.907;0;163.6665;163.6665;27.27775;0;0;NaN;6;0;0;120;0;-1229.907
2102;17;-1881.2;0;341.3332;341.3332;26.2564;307.3333;307.3333;43.90475;13;7;350;260;-2000;-491.2004
2103;12;-1204.877;0;317.3332;317.3332;35.25925;126.5;126.5;42.16666;9;3;150;180;0;-1534.877
2104;12;-320.6472;0;216;216;19.63636;247.3333;247.3333;41.22221;11;6;300;220;0;-840.6472
2105;9;-578.6462;0;172.0001;172.0001;19.11112;0;0;NaN;9;0;0;180;0;-758.6462
2106;18;96.86166;0;522.3334;522.3334;34.82222;547.1665;547.1665;49.74241;15;11;550;300;0;-753.1383
2107;13;-573.0695;0;230.3332;230.3332;25.59258;97.16656;97.16656;24.29164;9;4;200;180;0;-953.0696
2108;10;-1420.995;0;96.66667;96.66667;12.08333;92.50006;92.50006;30.83335;8;3;150;160;-1000;-730.9954
2109;10;-428.0622;0;165.6666;165.6666;23.66666;158;158;31.59999;7;5;250;140;0;-818.0621
2110;27;1275.677;0;1326.334;1326.334;35.84686;1884.5;1884.5;58.89064;37;32;1600;740;0;-1064.323
